time_s,DP_module_m2_s2
59.7518,27.98019777
59.7577,27.980398532
59.7636,27.980081511
59.7695,27.980284591
59.7754,27.980021868
59.7813,27.980049009
59.7872,27.979789267
59.7931,27.979986326
59.7991,27.979759406
59.805,27.979937756
59.8109,27.979801616
59.8168,27.980019611
59.8227,27.979790803
59.8286,27.980015504
59.8345,27.979808133
59.8404,27.980072675
59.8463,27.979887095
59.8522,27.980016058
59.8582,27.979907906
59.8641,27.980114362
59.87,27.979899281
59.8759,27.980161025
59.8818,27.979928397
59.8877,27.980079101
59.8936,27.979938961
59.8995,27.980125744
59.9054,27.97988659
59.9113,27.980099482
59.9173,27.979977468
59.9232,27.980091157
59.9291,27.979951135
59.935,27.980137021
59.9409,27.979920766
59.9468,27.980105459
59.9527,27.979992695
59.9586,27.980123375
59.9645,27.979930167
59.9704,27.980082191
59.9764,27.979796606
59.9823,27.979953723
59.9882,27.979827811
59.9941,27.979886469
60.0,27.979775095
60.0059,27.979974317
60.0118,27.979756028
60.0177,27.979956091
60.0236,27.9797046
60.0296,27.979787897
60.0355,27.979608986
60.0414,27.979765103
60.0473,27.979509434
60.0532,27.979699257
60.0591,27.979486161
60.065,27.979644244
60.0709,27.979527631
60.0768,27.979786688
60.0827,27.979534662
60.0887,27.979745507
60.0946,27.97959462
60.1005,27.979758513
60.1064,27.97964171
60.1123,27.979897899
60.1182,27.979594391
60.1241,27.979958409
60.13,27.979798148
60.1359,27.979911825
60.1418,27.979831399
60.1478,27.979933237
60.1537,27.979751737
60.1596,27.979908549
60.1655,27.979758987
60.1714,27.979811224
60.1773,27.979651869
60.1832,27.979808633
60.1891,27.979616284
60.195,27.979867
60.2009,27.979663653
60.2069,27.97977285
60.2128,27.979621428
60.2187,27.979787861
60.2246,27.979566639
60.2305,27.979755846
60.2364,27.979541013
60.2423,27.979732378
60.2482,27.979585587
60.2541,27.979832824
60.26,27.979469134
60.266,27.979720205
60.2719,27.979543272
60.2778,27.979602023
60.2837,27.979378321
60.2896,27.979578579
60.2955,27.979251972
60.3014,27.97947653
60.3073,27.979231043
60.3132,27.979444166
60.3191,27.97923288
60.3251,27.979481535
60.331,27.979192077
60.3369,27.979528252
60.3428,27.979371097
60.3487,27.979485458
60.3546,27.979309682
60.3605,27.979581469
60.3664,27.979370464
60.3723,27.979651074
60.3783,27.979479515
60.3842,27.979616012
60.3901,27.979537904
60.396,27.979745371
60.4019,27.979472573
60.4078,27.979771689
60.4137,27.979560423
60.4196,27.979714091
60.4255,27.979533007
60.4314,27.979834527
60.4374,27.979558113
60.4433,27.979825684
60.4492,27.979548382
60.4551,27.979736247
60.461,27.979568981
60.4669,27.979738181
60.4728,27.979457381
60.4787,27.979691007
60.4846,27.979456642
60.4905,27.979655407
60.4965,27.979480846
60.5024,27.979684717
60.5083,27.979459657
60.5142,27.979705088
60.5201,27.979418619
60.526,27.979628897
60.5319,27.979409026
60.5378,27.979571221
60.5437,27.979256287
60.5496,27.979570801
60.5556,27.979261229
60.5615,27.979409152
60.5674,27.979284925
60.5733,27.979530347
60.5792,27.979275237
60.5851,27.979570714
60.591,27.979265591
60.5969,27.979496794
60.6028,27.979373561
60.6087,27.979714002
60.6147,27.979358794
60.6206,27.979689094
60.6265,27.97946042
60.6324,27.979593202
60.6383,27.979491025
60.6442,27.979707909
60.6501,27.979486904
60.656,27.979710689
60.6619,27.979509053
60.6678,27.979731508
60.6738,27.979619113
60.6797,27.979740153
60.6856,27.979539782
60.6915,27.979770501
60.6974,27.979599736
60.7033,27.979728172
60.7092,27.979591044
60.7151,27.979775168
60.721,27.97956023
60.727,27.979814762
60.7329,27.979551193
60.7388,27.979694423
60.7447,27.979535867
60.7506,27.979700683
60.7565,27.979510564
60.7624,27.979857762
60.7683,27.979586703
60.7742,27.979752019
60.7801,27.979510167
60.7861,27.97977546
60.792,27.979521306
60.7979,27.979745623
60.8038,27.979462201
60.8097,27.979575527
60.8156,27.979441299
60.8215,27.979662518
60.8274,27.979353632
60.8333,27.979659168
60.8392,27.979440269
60.8452,27.979624081
60.8511,27.979461679
60.857,27.979689717
60.8629,27.979493808
60.8688,27.979753052
60.8747,27.979485191
60.8806,27.979746808
60.8865,27.97959832
60.8924,27.979791492
60.8983,27.97957575
60.9043,27.979859644
60.9102,27.979655962
60.9161,27.979802534
60.922,27.979688271
60.9279,27.979956282
60.9338,27.979713237
60.9397,27.979952304
60.9456,27.979703172
60.9515,27.97987033
60.9574,27.979780659
60.9634,27.980039984
60.9693,27.979724512
60.9752,27.979991197
60.9811,27.979806983
60.987,27.979958481
60.9929,27.979851681
60.9988,27.980038234
61.0047,27.979817077
61.0106,27.980009952
61.0165,27.97975342
61.0225,27.97994294
61.0284,27.979837727
61.0343,27.980063221
61.0402,27.979799957
61.0461,27.98008055
61.052,27.979817614
61.0579,27.980004913
61.0638,27.979721373
61.0697,27.979981787
61.0757,27.979680435
61.0816,27.97995922
61.0875,27.9796478
61.0934,27.979825429
61.0993,27.979702333
61.1052,27.979933944
61.1111,27.979663684
61.117,27.979949421
61.1229,27.97972832
61.1288,27.979958869
61.1348,27.979790452
61.1407,27.98011858
61.1466,27.97985011
61.1525,27.980076541
61.1584,27.97991709
61.1643,27.980149747
61.1702,27.979973424
61.1761,27.98019677
61.182,27.979970913
61.1879,27.980249645
61.1939,27.980057288
61.1998,27.980211548
61.2057,27.980074187
61.2116,27.98030114
61.2175,27.980082312
61.2234,27.980315282
61.2293,27.980044641
61.2352,27.980268588
61.2411,27.98015379
61.247,27.980387483
61.253,27.980085756
61.2589,27.980398095
61.2648,27.980238681
61.2707,27.980330221
61.2766,27.980177751
61.2825,27.980380092
61.2884,27.980123009
61.2943,27.980428894
61.3002,27.980158104
61.3061,27.980403935
61.3121,27.980291675
61.318,27.980495486
61.3239,27.980253934
61.3298,27.980452189
61.3357,27.980259605
61.3416,27.980347313
61.3475,27.980168201
61.3534,27.980338525
61.3593,27.980122158
61.3652,27.980307851
61.3712,27.980160388
61.3771,27.980318169
61.383,27.980231118
61.3889,27.980396121
61.3948,27.98018249
61.4007,27.980398296
61.4066,27.98031275
61.4125,27.980438078
61.4184,27.980361943
61.4243,27.980585702
61.4303,27.980411206
61.4362,27.980605168
61.4421,27.980484789
61.448,27.980594657
61.4539,27.98051285
61.4598,27.980697933
61.4657,27.980468982
61.4716,27.980773209
61.4775,27.980618443
61.4835,27.980744651
61.4894,27.980644533
61.4953,27.980847869
61.5012,27.980682086
61.5071,27.980830804
61.513,27.980716881
61.5189,27.980852313
61.5248,27.980754178
61.5307,27.9809562
61.5366,27.980683109
61.5426,27.98091233
61.5485,27.980741401
61.5544,27.98084387
61.5603,27.980774028
61.5662,27.980951514
61.5721,27.980737239
61.578,27.980974465
61.5839,27.980762051
61.5898,27.980902662
61.5957,27.980745537
61.6017,27.981000926
61.6076,27.980692091
61.6135,27.980972167
61.6194,27.980731762
61.6253,27.98084512
61.6312,27.980737742
61.6371,27.980906373
61.643,27.980653706
61.6489,27.980982646
61.6548,27.98071941
61.6608,27.980896797
61.6667,27.98081789
61.6726,27.981129484
61.6785,27.980831488
61.6844,27.981113206
61.6903,27.980982559
61.6962,27.981095017
61.7021,27.981005681
61.708,27.981263236
61.7139,27.981020015
61.7199,27.981258863
61.7258,27.981122375
61.7317,27.981253042
61.7376,27.981137841
61.7435,27.981307089
61.7494,27.981048411
61.7553,27.981306956
61.7612,27.98112547
61.7671,27.981298848
61.773,27.981175096
61.779,27.981363652
61.7849,27.981199408
61.7908,27.98138584
61.7967,27.981282654
61.8026,27.981382804
61.8085,27.981286258
61.8144,27.981483613
61.8203,27.981206805
61.8262,27.981414371
61.8322,27.981274155
61.8381,27.981502512
61.844,27.981352966
61.8499,27.981606432
61.8558,27.981403372
61.8617,27.981588159
61.8676,27.981429094
61.8735,27.981547508
61.8794,27.98138957
61.8853,27.981578643
61.8913,27.981325331
61.8972,27.981592942
61.9031,27.981497347
61.909,27.981613026
61.9149,27.98145932
61.9208,27.981601935
61.9267,27.98139856
61.9326,27.981535838
61.9385,27.981389892
61.9444,27.981590262
61.9504,27.981393942
61.9563,27.981626403
61.9622,27.981327937
61.9681,27.981616753
61.974,27.981483778
61.9799,27.98158608
61.9858,27.981412308
61.9917,27.981675188
61.9976,27.981411777
62.0035,27.981673819
62.0095,27.981603468
62.0154,27.981699486
62.0213,27.981631254
62.0272,27.981779569
62.0331,27.981577628
62.039,27.981809005
62.0449,27.981702156
62.0508,27.981765649
62.0567,27.98168759
62.0626,27.981863535
62.0686,27.98163366
62.0745,27.981905495
62.0804,27.981796599
62.0863,27.98194151
62.0922,27.981834224
62.0981,27.981991141
62.104,27.981737198
62.1099,27.981972606
62.1158,27.981814037
62.1217,27.981937171
62.1277,27.981841879
62.1336,27.98206514
62.1395,27.98183833
62.1454,27.982086961
62.1513,27.981947989
62.1572,27.982048088
62.1631,27.981927459
62.169,27.982147675
62.1749,27.981894547
62.1809,27.98219626
62.1868,27.981995184
62.1927,27.982126772
62.1986,27.982002073
62.2045,27.982191901
62.2104,27.981930672
62.2163,27.982242002
62.2222,27.982043269
62.2281,27.982218836
62.234,27.982092868
62.24,27.982286954
62.2459,27.982011312
62.2518,27.982290416
62.2577,27.982128137
62.2636,27.982217739
62.2695,27.982106126
62.2754,27.982313157
62.2813,27.982046142
62.2872,27.982312154
62.2931,27.982154991
62.2991,27.9823262
62.305,27.982152163
62.3109,27.98237427
62.3168,27.982122097
62.3227,27.982390282
62.3286,27.982290823
62.3345,27.982376572
62.3404,27.982212057
62.3463,27.982428509
62.3522,27.98220492
62.3582,27.982459782
62.3641,27.982298885
62.37,27.982467553
62.3759,27.982327138
62.3818,27.982493322
62.3877,27.982252666
62.3936,27.982602699
62.3995,27.982352899
62.4054,27.98250726
62.4113,27.9823612
62.4173,27.982571105
62.4232,27.982282755
62.4291,27.982546534
62.435,27.982341224
62.4409,27.98259103
62.4468,27.982404146
62.4527,27.982523294
62.4586,27.982276407
62.4645,27.982587804
62.4704,27.982410056
62.4764,27.982517328
62.4823,27.982403716
62.4882,27.982618735
62.4941,27.982330937
62.5,27.982613816
62.5059,27.982396077
62.5118,27.982602708
62.5177,27.982429251
62.5236,27.982610372
62.5296,27.982414462
62.5355,27.982684536
62.5414,27.982489757
62.5473,27.982671787
62.5532,27.982490483
62.5591,27.982679755
62.565,27.982459682
62.5709,27.982742453
62.5768,27.982495166
62.5827,27.982717659
62.5887,27.982547186
62.5946,27.982753481
62.6005,27.98248694
62.6064,27.982749397
62.6123,27.982569419
62.6182,27.982672036
62.6241,27.982547045
62.63,27.982777292
62.6359,27.9825467
62.6418,27.982742993
62.6478,27.982579946
62.6537,27.982748006
62.6596,27.982536436
62.6655,27.982727882
62.6714,27.982521119
62.6773,27.982793634
62.6832,27.982582692
62.6891,27.982703588
62.695,27.982565206
62.7009,27.982797751
62.7069,27.982533997
62.7128,27.982836295
62.7187,27.982568487
62.7246,27.982760696
62.7305,27.982565294
62.7364,27.982832562
62.7423,27.982556868
62.7482,27.982826531
62.7541,27.982621927
62.76,27.982822609
62.766,27.982591593
62.7719,27.982860254
62.7778,27.982669883
62.7837,27.982894654
62.7896,27.982660491
62.7955,27.982879262
62.8014,27.982622049
62.8073,27.982909804
62.8132,27.982623575
62.8191,27.982900734
62.8251,27.982707652
62.831,27.982858661
62.8369,27.982619998
62.8428,27.982921318
62.8487,27.982651488
62.8546,27.982862047
62.8605,27.98267207
62.8664,27.982930243
62.8723,27.982701775
62.8783,27.982919366
62.8842,27.982654105
62.8901,27.982954963
62.896,27.982715475
62.9019,27.982917957
62.9078,27.982710213
62.9137,27.983023402
62.9196,27.982746524
62.9255,27.98289608
62.9314,27.982703167
62.9374,27.982912652
62.9433,27.982685331
62.9492,27.98292479
62.9551,27.982669761
62.961,27.98299832
62.9669,27.982726321
62.9728,27.982913245
62.9787,27.982705139
62.9846,27.982938771
62.9905,27.982623796
62.9965,27.982879864
63.0024,27.982595958
63.0083,27.982890083
63.0142,27.982590872
63.0201,27.982843675
63.026,27.982569361
63.0319,27.982867931
63.0378,27.982608362
63.0437,27.98285031
63.0496,27.982644812
63.0556,27.982947592
63.0615,27.98261448
63.0674,27.982944873
63.0733,27.98266981
63.0792,27.982941777
63.0851,27.982629119
63.091,27.9829137
63.0969,27.982638071
63.1028,27.982928794
63.1087,27.982646403
63.1147,27.982871146
63.1206,27.982647109
63.1265,27.9829556
63.1324,27.982610781
63.1383,27.98292097
63.1442,27.982669225
63.1501,27.982925709
63.156,27.982667047
63.1619,27.982921714
63.1678,27.982630137
63.1738,27.982872514
63.1797,27.982632199
63.1856,27.982888936
63.1915,27.982624596
63.1974,27.982886945
63.2033,27.982572854
63.2092,27.982786361
63.2151,27.982616295
63.221,27.982845873
63.227,27.98258159
63.2329,27.98285609
63.2388,27.982551757
63.2447,27.982845857
63.2506,27.982559066
63.2565,27.982765243
63.2624,27.982554637
63.2683,27.982868937
63.2742,27.982539476
63.2801,27.982770809
63.2861,27.982510077
63.292,27.982809948
63.2979,27.982483802
63.3038,27.982797
63.3097,27.982487513
63.3156,27.982740971
63.3215,27.982502602
63.3274,27.98271198
63.3333,27.98249104
63.3392,27.982815005
63.3452,27.982471691
63.3511,27.9826972
63.357,27.982494541
63.3629,27.982772553
63.3688,27.982428743
63.3747,27.982769221
63.3806,27.982427286
63.3865,27.9826827
63.3924,27.982426954
63.3983,27.982677866
63.4043,27.982368269
63.4102,27.982691306
63.4161,27.98238211
63.422,27.98258985
63.4279,27.982390426
63.4338,27.982667398
63.4397,27.982333781
63.4456,27.982635818
63.4515,27.982350691
63.4574,27.982593883
63.4634,27.982340239
63.4693,27.982627232
63.4752,27.982313982
63.4811,27.982594197
63.487,27.982317362
63.4929,27.982537487
63.4988,27.982333982
63.5047,27.982585903
63.5106,27.982263898
63.5165,27.982573363
63.5225,27.982255426
63.5284,27.982495736
63.5343,27.982243688
63.5402,27.982465365
63.5461,27.982190224
63.552,27.982428557
63.5579,27.982095036
63.5638,27.982433252
63.5697,27.982143729
63.5757,27.982431345
63.5816,27.982096794
63.5875,27.982461991
63.5934,27.982120773
63.5993,27.982375949
63.6052,27.982100826
63.6111,27.98241515
63.617,27.982065183
63.6229,27.982380202
63.6288,27.982056765
63.6348,27.982334934
63.6407,27.982059916
63.6466,27.982304087
63.6525,27.982054021
63.6584,27.982324048
63.6643,27.982044573
63.6702,27.982260155
63.6761,27.982055913
63.682,27.98229755
63.6879,27.982010642
63.6939,27.982288482
63.6998,27.981973012
63.7057,27.982231288
63.7116,27.981959588
63.7175,27.982219024
63.7234,27.981927805
63.7293,27.98221216
63.7352,27.981925256
63.7411,27.982181029
63.747,27.981883536
63.753,27.982124397
63.7589,27.981864755
63.7648,27.982123276
63.7707,27.981769757
63.7766,27.982042798
63.7825,27.981810013
63.7884,27.982040576
63.7943,27.981712892
63.8002,27.981986621
63.8061,27.981683101
63.8121,27.981975229
63.818,27.981753562
63.8239,27.98195906
63.8298,27.981711078
63.8357,27.981989532
63.8416,27.981726255
63.8475,27.981942334
63.8534,27.981733456
63.8593,27.981968289
63.8652,27.981648256
63.8712,27.981998404
63.8771,27.981667104
63.883,27.981895081
63.8889,27.981687847
63.8948,27.981947718
63.9007,27.981635099
63.9066,27.981927699
63.9125,27.981650559
63.9184,27.98190557
63.9243,27.981686334
63.9303,27.98192369
63.9362,27.981608759
63.9421,27.98191217
63.948,27.981557424
63.9539,27.981743353
63.9598,27.981588212
63.9657,27.981803509
63.9716,27.981486888
63.9775,27.981747039
63.9835,27.981397408
63.9894,27.981640318
63.9953,27.981432604
64.0012,27.981595921
64.0071,27.981343142
64.013,27.981687489
64.0189,27.981323481
64.0248,27.981625556
64.0307,27.981427191
64.0366,27.981642383
64.0426,27.98130213
64.0485,27.981613228
64.0544,27.981291746
64.0603,27.981593822
64.0662,27.981369348
64.0721,27.981611018
64.078,27.981333326
64.0839,27.981625934
64.0898,27.981264569
64.0957,27.981544834
64.1017,27.981355025
64.1076,27.981566625
64.1135,27.981217866
64.1194,27.981587756
64.1253,27.981245996
64.1312,27.981529163
64.1371,27.981318451
64.143,27.981466369
64.1489,27.981262072
64.1548,27.981414813
64.1608,27.9811165
64.1667,27.981385098
64.1726,27.981225453
64.1785,27.981345554
64.1844,27.981089983
64.1903,27.981335217
64.1962,27.981097822
64.2021,27.981357827
64.208,27.981073717
64.2139,27.981331002
64.2199,27.98108109
64.2258,27.981343661
64.2317,27.980938115
64.2376,27.981311409
64.2435,27.981060893
64.2494,27.981294195
64.2553,27.980979807
64.2612,27.981298434
64.2671,27.980935327
64.273,27.981279009
64.279,27.980982864
64.2849,27.98122042
64.2908,27.981003997
64.2967,27.981278146
64.3026,27.980846608
64.3085,27.981263061
64.3144,27.981014667
64.3203,27.981195674
64.3262,27.980889002
64.3322,27.981270416
64.3381,27.980907016
64.344,27.98119658
64.3499,27.980899459
64.3558,27.981095596
64.3617,27.980864818
64.3676,27.981144136
64.3735,27.980768771
64.3794,27.981102549
64.3853,27.980801814
64.3913,27.981079675
64.3972,27.980759442
64.4031,27.98113361
64.409,27.980706044
64.4149,27.981080493
64.4208,27.980824881
64.4267,27.981006203
64.4326,27.98079833
64.4385,27.981068123
64.4444,27.98069442
64.4504,27.98105277
64.4563,27.980720742
64.4622,27.98101815
64.4681,27.98069565
64.474,27.980941947
64.4799,27.980717686
64.4858,27.981038047
64.4917,27.980711979
64.4976,27.980904292
64.5035,27.980710178
64.5095,27.980991859
64.5154,27.98058193
64.5213,27.98090836
64.5272,27.980628135
64.5331,27.980901693
64.539,27.980629284
64.5449,27.980921203
64.5508,27.980529835
64.5567,27.980904069
64.5626,27.980528704
64.5686,27.980732446
64.5745,27.980568326
64.5804,27.980828645
64.5863,27.980450911
64.5922,27.980777292
64.5981,27.980507169
64.604,27.980712412
64.6099,27.980503507
64.6158,27.980687492
64.6217,27.980393626
64.6277,27.980787538
64.6336,27.980464917
64.6395,27.98063891
64.6454,27.980455828
64.6513,27.980744569
64.6572,27.980418292
64.6631,27.980685809
64.669,27.98040664
64.6749,27.980662817
64.6809,27.98041255
64.6868,27.98072496
64.6927,27.980321534
64.6986,27.980700833
64.7045,27.980434794
64.7104,27.980609663
64.7163,27.98040121
64.7222,27.98071427
64.7281,27.980339961
64.734,27.980666825
64.74,27.980341528
64.7459,27.980623101
64.7518,27.980359984
64.7577,27.98061499
64.7636,27.980287321
64.7695,27.980558187
64.7754,27.980295432
64.7813,27.980509217
64.7872,27.98027643
64.7931,27.980573903
64.7991,27.98019945
64.805,27.980558278
64.8109,27.980302289
64.8168,27.980471284
64.8227,27.980282092
64.8286,27.980462729
64.8345,27.980240947
64.8404,27.980509848
64.8463,27.980219682
64.8522,27.980451193
64.8582,27.980224329
64.8641,27.98054171
64.87,27.980205446
64.8759,27.980431558
64.8818,27.980258145
64.8877,27.980448844
64.8936,27.980224024
64.8995,27.980482892
64.9054,27.980192166
64.9113,27.980503165
64.9173,27.980226251
64.9232,27.980432663
64.9291,27.980178236
64.935,27.980441116
64.9409,27.980154099
64.9468,27.98042378
64.9527,27.980222357
64.9586,27.980361811
64.9645,27.980190141
64.9704,27.980358416
64.9764,27.980106868
64.9823,27.980380451
64.9882,27.980134555
64.9941,27.980291504
65.0,27.980165562
65.0059,27.980395823
65.0118,27.980083983
65.0177,27.980360264
65.0236,27.980143329
65.0296,27.980356414
65.0355,27.980083907
65.0414,27.980400606
65.0473,27.980129659
65.0532,27.980356105
65.0591,27.980115972
65.065,27.980305246
65.0709,27.980195332
65.0768,27.980380325
65.0827,27.980061367
65.0887,27.980376547
65.0946,27.980170081
65.1005,27.980354558
65.1064,27.980176412
65.1123,27.980388296
65.1182,27.980116503
65.1241,27.98044423
65.13,27.980145163
65.1359,27.980387647
65.1418,27.980137613
65.1478,27.98044817
65.1537,27.98004411
65.1596,27.980436073
65.1655,27.980108148
65.1714,27.980405261
65.1773,27.980059491
65.1832,27.980446306
65.1891,27.980055638
65.195,27.980435724
65.2009,27.980124329
65.2069,27.980365985
65.2128,27.980154038
65.2187,27.980477664
65.2246,27.980147275
65.2305,27.980401438
65.2364,27.980179591
65.2423,27.980457517
65.2482,27.98013936
65.2541,27.980489568
65.26,27.980157076
65.266,27.980511924
65.2719,27.980125027
65.2778,27.980450667
65.2837,27.980214523
65.2896,27.980537864
65.2955,27.980152216
65.3014,27.980429421
65.3073,27.980249043
65.3132,27.980475588
65.3191,27.980198488
65.3251,27.980495503
65.331,27.980178029
65.3369,27.9804929
65.3428,27.980151344
65.3487,27.980418576
65.3546,27.980266821
65.3605,27.980507352
65.3664,27.980176058
65.3723,27.980546203
65.3783,27.980198339
65.3842,27.980513135
65.3901,27.980215351
65.396,27.980650042
65.4019,27.980215014
65.4078,27.980597402
65.4137,27.980319797
65.4196,27.980559119
65.4255,27.980472861
65.4314,27.980633167
65.4374,27.98035618
65.4433,27.980709365
65.4492,27.980379827
65.4551,27.980646575
65.461,27.980364369
65.4669,27.980635878
65.4728,27.980287588
65.4787,27.980563696
65.4846,27.980329963
65.4905,27.980534814
65.4965,27.980361903
65.5024,27.980600484
65.5083,27.980323327
65.5142,27.98057193
65.5201,27.980251668
65.526,27.980556154
65.5319,27.980320097
65.5378,27.980599446
65.5437,27.980257897
65.5496,27.980697825
65.5556,27.980312033
65.5615,27.980630072
65.5674,27.980358107
65.5733,27.980674694
65.5792,27.980346267
65.5851,27.980661766
65.591,27.980433017
65.5969,27.980765977
65.6028,27.980508475
65.6087,27.980785015
65.6147,27.980476816
65.6206,27.980790821
65.6265,27.980474528
65.6324,27.980822378
65.6383,27.980521838
65.6442,27.980862453
65.6501,27.980448632
65.656,27.980788584
65.6619,27.980377377
65.6678,27.980666343
65.6738,27.980471104
65.6797,27.980807481
65.6856,27.980455808
65.6915,27.98077003
65.6974,27.980475064
65.7033,27.980728291
65.7092,27.980477719
65.7151,27.980797907
65.721,27.980440938
65.727,27.980793627
65.7329,27.980508908
65.7388,27.980834711
65.7447,27.980569547
65.7506,27.980977644
65.7565,27.980514086
65.7624,27.980952815
65.7683,27.980577231
65.7742,27.98088087
65.7801,27.980621914
65.7861,27.980971715
65.792,27.980634911
65.7979,27.981001816
65.8038,27.980656549
65.8097,27.981020208
65.8156,27.980719823
65.8215,27.981077272
65.8274,27.980690896
65.8333,27.981046015
65.8392,27.980700513
65.8452,27.980945852
65.8511,27.980643858
65.857,27.980998669
65.8629,27.980575876
65.8688,27.980964992
65.8747,27.980626568
65.8806,27.980945132
65.8865,27.980713847
65.8924,27.981030183
65.8983,27.980661476
65.9043,27.981002492
65.9102,27.980688717
65.9161,27.98097755
65.922,27.980695721
65.9279,27.981079643
65.9338,27.980729088
65.9397,27.981056487
65.9456,27.980746677
65.9515,27.981063721
65.9574,27.98085184
65.9634,27.9811164
65.9693,27.980795236
65.9752,27.9811488
65.9811,27.980878111
65.987,27.981142676
65.9929,27.980865014
65.9988,27.981249055
66.0047,27.980863872
66.0106,27.98123475
66.0165,27.980848764
66.0225,27.981193404
66.0284,27.980882591
66.0343,27.981244747
66.0402,27.980810897
66.0461,27.981198898
66.052,27.98086385
66.0579,27.981194578
66.0638,27.980831459
66.0697,27.981212961
66.0757,27.980834741
66.0816,27.981134993
66.0875,27.980798916
66.0934,27.981113444
66.0993,27.980846419
66.1052,27.981217656
66.1111,27.980733049
66.117,27.98120092
66.1229,27.98089336
66.1288,27.981146327
66.1348,27.980785682
66.1407,27.981208141
66.1466,27.980808138
66.1525,27.98116598
66.1584,27.980813924
66.1643,27.981153234
66.1702,27.98085372
66.1761,27.981212438
66.182,27.98072605
66.1879,27.981191542
66.1939,27.980881715
66.1998,27.981129061
66.2057,27.980803273
66.2116,27.98118166
66.2175,27.980780734
66.2234,27.981147497
66.2293,27.980932233
66.2352,27.981184137
66.2411,27.980905331
66.247,27.98124641
66.253,27.980857567
66.2589,27.981211794
66.2648,27.980935567
66.2707,27.981190692
66.2766,27.980994318
66.2825,27.981344465
66.2884,27.980932746
66.2943,27.981350969
66.3002,27.981083411
66.3061,27.981326041
66.3121,27.981056763
66.318,27.981326448
66.3239,27.98106296
66.3298,27.981342149
66.3357,27.981102492
66.3416,27.981315229
66.3475,27.981114769
66.3534,27.981375489
66.3593,27.981061447
66.3652,27.98129941
66.3712,27.981111877
66.3771,27.981292049
66.383,27.981033347
66.3889,27.981264734
66.3948,27.981013551
66.4007,27.981404308
66.4066,27.98115175
66.4125,27.981367963
66.4184,27.981176162
66.4243,27.981409674
66.4303,27.981066449
66.4362,27.981377131
66.4421,27.981128069
66.448,27.981342626
66.4539,27.981101986
66.4598,27.981336961
66.4657,27.981117494
66.4716,27.981401443
66.4775,27.98112403
66.4835,27.981397791
66.4894,27.981141172
66.4953,27.981491141
66.5012,27.981120427
66.5071,27.981425995
66.513,27.981215255
66.5189,27.981445475
66.5248,27.981210035
66.5307,27.981499775
66.5366,27.981230595
66.5426,27.981536946
66.5485,27.981273391
66.5544,27.981551635
66.5603,27.981358627
66.5662,27.981664345
66.5721,27.981304569
66.578,27.981633593
66.5839,27.981370458
66.5898,27.981652258
66.5957,27.981431569
66.6017,27.981696443
66.6076,27.981457575
66.6135,27.981694383
66.6194,27.98143729
66.6253,27.981663204
66.6312,27.981475467
66.6371,27.98174052
66.643,27.981369774
66.6489,27.981613662
66.6548,27.981410095
66.6608,27.981616554
66.6667,27.981336628
66.6726,27.981626719
66.6785,27.981199145
66.6844,27.981603865
66.6903,27.981223282
66.6962,27.98147284
66.7021,27.981266117
66.708,27.98154738
66.7139,27.981147965
66.7199,27.981500136
66.7258,27.981159377
66.7317,27.981442487
66.7376,27.981099645
66.7435,27.981325003
66.7494,27.980950555
66.7553,27.98124582
66.7612,27.980881909
66.7671,27.981180617
66.773,27.981003091
66.779,27.981371704
66.7849,27.98102178
66.7908,27.981355716
66.7967,27.981148214
66.8026,27.981439609
66.8085,27.981135161
66.8144,27.981595575
66.8203,27.98125043
66.8262,27.981733444
66.8322,27.981313039
66.8381,27.981677784
66.844,27.981496579
66.8499,27.981799657
66.8558,27.981366969
66.8617,27.981771002
66.8676,27.98143578
66.8735,27.981737883
66.8794,27.981427496
66.8853,27.981711027
66.8913,27.981473096
66.8972,27.981809486
66.9031,27.981498909
66.909,27.981761211
66.9149,27.981445628
66.9208,27.981752785
66.9267,27.981378258
66.9326,27.981664052
66.9385,27.981381605
66.9444,27.981590942
66.9504,27.981360666
66.9563,27.9816469
66.9622,27.981314659
66.9681,27.981644047
66.974,27.981313519
66.9799,27.98151721
66.9858,27.981238949
66.9917,27.981487144
66.9976,27.98111568
67.0035,27.981386316
67.0095,27.981164233
67.0154,27.981438335
67.0213,27.98129309
67.0272,27.981525106
67.0331,27.981340787
67.039,27.981598836
67.0449,27.981376259
67.0508,27.981623863
67.0567,27.981477741
67.0626,27.981764309
67.0686,27.981447815
67.0745,27.981742047
67.0804,27.981546954
67.0863,27.981755537
67.0922,27.981648037
67.0981,27.981851994
67.104,27.981570032
67.1099,27.98183279
67.1158,27.981611827
67.1217,27.981745742
67.1277,27.981556072
67.1336,27.981792934
67.1395,27.981493759
67.1454,27.981787318
67.1513,27.981512593
67.1572,27.981690821
67.1631,27.981546574
67.169,27.981729001
67.1749,27.981410135
67.1809,27.981692854
67.1868,27.981389937
67.1927,27.981594092
67.1986,27.981416453
67.2045,27.981611973
67.2104,27.981214125
67.2163,27.98144754
67.2222,27.981173457
67.2281,27.981226422
67.234,27.981078844
67.24,27.981208255
67.2459,27.980883129
67.2518,27.981153864
67.2577,27.98091346
67.2636,27.981064571
67.2695,27.980965462
67.2754,27.981244375
67.2813,27.981034022
67.2872,27.981281965
67.2931,27.981076393
67.2991,27.981283317
67.305,27.981144179
67.3109,27.981431185
67.3168,27.981166055
67.3227,27.981521518
67.3286,27.981329509
