time_s,rack 1,rack 2,rack 3,rack 4
76.2326,19.379619410000032,21.518200560000025,21.621054370000024,19.382790569999997
76.3947,19.387272429999996,21.54233043000005,21.640310440000007,19.38698529000004
76.6045,19.354782490000048,21.588146550000033,21.69225382000002,19.43105139000005
76.761,19.381757730000004,21.61608265000001,21.706475580000017,19.405139450000036
76.9998,19.38017454000004,21.642800899999997,21.732335070000033,19.55711173000003
77.1982,19.358727350000038,21.68867134000004,21.756732330000034,19.395418310000025
77.4384,19.37369621000005,21.71183036000002,21.759380450000037,19.52598248000004
77.6329,19.343160170000033,21.74671175000003,21.759300069999995,19.33634575000002
77.7883,19.356086830000038,21.75896795,21.751949560000014,19.348224060000007
77.9934,19.310462970000003,21.77871624000005,21.746613200000013,19.30926179000005
78.2288,19.348399150000034,21.79097555000004,21.73787748000001,19.33566639000003
78.3898,19.480382160000033,21.80398727000005,21.733590600000014,19.49255530000005
78.591,19.313703970000006,21.814196570000036,21.729951090000043,19.330696890000013
78.8396,19.345939299999998,21.82555678,21.732453100000043,19.481022990000042
79.0393,19.305880760000036,21.84700239,21.733144540000012,19.344471120000037
79.1994,19.33637583000001,21.850403889999995,21.732160340000007,19.36872926000001
79.4105,19.34587939000005,21.87787092000002,21.736306330000048,19.341807130000007
79.5701,19.316746290000026,21.871387940000034,21.736454390000006,19.382458600000007
79.8066,19.46610639000005,21.88524443,21.744050259999995,19.348895770000013
80.0,19.325740850000045,21.91080450000004,21.753484440000022,19.4016072
