iteration,$U_x$,$U_y$,$U_z$,$e$,$p$
3368.0,1.979156104e-06,5.571312707e-06,1.351671325e-05,1.871918814e-05,0.0004979140587
3369.0,2.01004734e-06,5.736655068e-06,1.363019094e-05,1.869696918e-05,0.0005005256
3370.0,1.93788975e-06,5.712386001e-06,1.326969445e-05,1.823113171e-05,0.0005009865551
3371.0,1.868382365e-06,5.504855457e-06,1.312995649e-05,1.771876803e-05,0.0005184577959
3372.0,1.926733688e-06,5.531570796e-06,1.345521862e-05,1.77520453e-05,0.0005518828287
3373.0,2.020720903e-06,5.698744225e-06,1.383032679e-05,1.795240243e-05,0.0005743439897
3374.0,1.999557576e-06,5.815237327e-06,1.374226738e-05,1.782678561e-05,0.0005592124061
3375.0,1.912592561e-06,5.623900146e-06,1.335231439e-05,1.762275846e-05,0.0005255982334
3376.0,1.883648186e-06,5.491329075e-06,1.330569058e-05,1.793610922e-05,0.0005040849068
3377.0,1.973295891e-06,5.574577726e-06,1.350749288e-05,1.850525434e-05,0.000504412557
3378.0,2.014318078e-06,5.724947479e-06,1.365625384e-05,1.870241174e-05,0.000499038326
3379.0,1.954009592e-06,5.737365951e-06,1.332541872e-05,1.838137699e-05,0.0005013802452
3380.0,1.877029095e-06,5.530274823e-06,1.315015765e-05,1.793941328e-05,0.0005139542003
3381.0,1.914683415e-06,5.510459935e-06,1.338987284e-05,1.798082932e-05,0.0005541469294
3382.0,2.011706951e-06,5.66306051e-06,1.375188734e-05,1.810720871e-05,0.0005732646158
3383.0,2.002035888e-06,5.81703023e-06,1.374438874e-05,1.799476892e-05,0.0005613756752
3384.0,1.90872514e-06,5.643223404e-06,1.33289442e-05,1.767813931e-05,0.0005290192406
3385.0,1.876985156e-06,5.493461288e-06,1.328861111e-05,1.770223081e-05,0.0005098481696
3386.0,1.96137424e-06,5.566884665e-06,1.351887631e-05,1.816731813e-05,0.00050342242
3387.0,2.017823682e-06,5.745751906e-06,1.374146186e-05,1.83067291e-05,0.0005016339472
3388.0,1.971463317e-06,5.77672803e-06,1.344628552e-05,1.804409084e-05,0.0004996064071
3389.0,1.895078094e-06,5.572326449e-06,1.326403282e-05,1.771756255e-05,0.0005172859323
3390.0,1.916578217e-06,5.534374211e-06,1.347653144e-05,1.796336128e-05,0.0005485324643
3391.0,2.01623742e-06,5.660869526e-06,1.379211856e-05,1.831402839e-05,0.0005744637771
3392.0,2.013824868e-06,5.812611331e-06,1.381076146e-05,1.831762849e-05,0.0005636171629
3393.0,1.916953547e-06,5.665088721e-06,1.334960319e-05,1.807220737e-05,0.0005337168779
3394.0,1.869988265e-06,5.491272636e-06,1.326015473e-05,1.791491157e-05,0.0005102683321
3395.0,1.946519938e-06,5.533032719e-06,1.345474015e-05,1.816236779e-05,0.000506748014
3396.0,2.012678292e-06,5.719448365e-06,1.377295496e-05,1.826082585e-05,0.0005017687014
3397.0,1.974355435e-06,5.796943876e-06,1.353329249e-05,1.784228277e-05,0.0005062473211
3398.0,1.896239435e-06,5.600425544e-06,1.327731346e-05,1.746144798e-05,0.0005157068694
3399.0,1.911633349e-06,5.558388173e-06,1.349981765e-05,1.778744393e-05,0.0005505679937
3400.0,2.01843867e-06,5.696256044e-06,1.386686898e-05,1.823197403e-05,0.0005761029478
3401.0,2.02561093e-06,5.844065317e-06,1.389317564e-05,1.838248897e-05,0.0005703690779
3402.0,1.93346143e-06,5.70310357e-06,1.343908874e-05,1.83466819e-05,0.0005389300483
3403.0,1.869481259e-06,5.500203145e-06,1.327079811e-05,1.82980261e-05,0.0005145503715
3404.0,1.940904835e-06,5.52878943e-06,1.346811714e-05,1.847254996e-05,0.0005061643888
3405.0,2.00935531e-06,5.683085833e-06,1.371328982e-05,1.856550264e-05,0.0005061449415
3406.0,1.967807036e-06,5.786425681e-06,1.350199296e-05,1.811393983e-05,0.000502640502
3407.0,1.885326267e-06,5.58895158e-06,1.322009747e-05,1.755094086e-05,0.0005170587303
3408.0,1.89845346e-06,5.530378474e-06,1.343073337e-05,1.766132011e-05,0.0005479643806
3409.0,2.006863445e-06,5.668593542e-06,1.38217003e-05,1.829384953e-05,0.0005778197358
3410.0,2.028633793e-06,5.839487681e-06,1.395672793e-05,1.838046971e-05,0.0005709206324
3411.0,1.950759227e-06,5.730642575e-06,1.353360945e-05,1.824111241e-05,0.0005415580839
3412.0,1.874977821e-06,5.50405951e-06,1.331451787e-05,1.835758464e-05,0.0005143242529
3413.0,1.929562251e-06,5.514649951e-06,1.346506716e-05,1.876815267e-05,0.0005095232266
3414.0,2.00507032e-06,5.659728813e-06,1.368284572e-05,1.896676765e-05,0.000505699404
3415.0,1.977467392e-06,5.783651265e-06,1.354051054e-05,1.861495115e-05,0.000508297405
3416.0,1.885783736e-06,5.609086943e-06,1.322341924e-05,1.793462959e-05,0.0005141735085
3417.0,1.88167404e-06,5.513593009e-06,1.33467407e-05,1.776339437e-05,0.0005474612235
3418.0,1.998462739e-06,5.647534485e-06,1.378013014e-05,1.812864379e-05,0.0005754392627
3419.0,2.027391903e-06,5.812965699e-06,1.397441234e-05,1.827467397e-05,0.0005759529408
3420.0,1.947158685e-06,5.735231001e-06,1.355372816e-05,1.788753519e-05,0.0005437111455
3421.0,1.876271009e-06,5.522079455e-06,1.334456057e-05,1.786429969e-05,0.0005180886768
3422.0,1.924327503e-06,5.541031601e-06,1.352317106e-05,1.850360549e-05,0.0005082404395
3423.0,2.00679665e-06,5.672767051e-06,1.37410247e-05,1.887085804e-05,0.0005082035615
3424.0,1.987638394e-06,5.788410234e-06,1.360541422e-05,1.866800879e-05,0.0005065836491
3425.0,1.904665635e-06,5.622690146e-06,1.329161849e-05,1.816905669e-05,0.00051809604
3426.0,1.881232539e-06,5.516827467e-06,1.337479893e-05,1.803594663e-05,0.0005445618568
3427.0,1.988349285e-06,5.620475967e-06,1.374813658e-05,1.830393716e-05,0.0005775413043
3428.0,2.028900652e-06,5.792740471e-06,1.399531268e-05,1.840946383e-05,0.0005765163149
3429.0,1.958073113e-06,5.762300837e-06,1.362190708e-05,1.812194273e-05,0.0005521851801
3430.0,1.878344009e-06,5.529269504e-06,1.33435396e-05,1.794263892e-05,0.0005192131651
3431.0,1.918228167e-06,5.544604821e-06,1.351335923e-05,1.823550447e-05,0.0005121527483
3432.0,2.010275569e-06,5.676974295e-06,1.380729369e-05,1.869052267e-05,0.0005077244888
3433.0,2.004736104e-06,5.82770388e-06,1.377637271e-05,1.851292648e-05,0.000511007978
3434.0,1.920990139e-06,5.678201442e-06,1.340502594e-05,1.804453431e-05,0.000516357671
3435.0,1.891417892e-06,5.533006602e-06,1.343471446e-05,1.801264195e-05,0.0005464493026
3436.0,1.981691837e-06,5.621976754e-06,1.376859587e-05,1.835693445e-05,0.0005779853877
3437.0,2.038295952e-06,5.795801957e-06,1.403837466e-05,1.848182308e-05,0.0005835569137
3438.0,1.97505826e-06,5.779409717e-06,1.368060235e-05,1.832800878e-05,0.0005544351299
3439.0,1.888317986e-06,5.542153379e-06,1.339201622e-05,1.806820393e-05,0.0005252184066
3440.0,1.91125879e-06,5.518295378e-06,1.350071151e-05,1.829679934e-05,0.0005124340513
3441.0,2.006181012e-06,5.647768257e-06,1.377238263e-05,1.853196249e-05,0.0005121350352
3442.0,2.004312584e-06,5.821354897e-06,1.37987255e-05,1.830260464e-05,0.000508152376
3443.0,1.921670748e-06,5.688344996e-06,1.341623418e-05,1.760382571e-05,0.000517838452
3444.0,1.886701444e-06,5.54256768e-06,1.344223422e-05,1.757742649e-05,0.000542073789
3445.0,1.975651726e-06,5.63237085e-06,1.379691544e-05,1.799182034e-05,0.0005789884122
3446.0,2.038261856e-06,5.80486909e-06,1.406781143e-05,1.834086391e-05,0.0005847570078
3447.0,1.983642642e-06,5.804067907e-06,1.373051375e-05,1.827533608e-05,0.0005608399143
3448.0,1.893379305e-06,5.547925119e-06,1.338464521e-05,1.817360583e-05,0.0005285535691
3449.0,1.903107905e-06,5.508333017e-06,1.348826778e-05,1.84023282e-05,0.0005164662828
3450.0,1.998703839e-06,5.634049454e-06,1.373931579e-05,1.872915198e-05,0.0005106865156
3451.0,2.005603434e-06,5.799540963e-06,1.378301434e-05,1.858959309e-05,0.0005123817205
3452.0,1.922881106e-06,5.704527743e-06,1.340359143e-05,1.798934467e-05,0.0005150900161
3453.0,1.876144732e-06,5.531132185e-06,1.340050472e-05,1.759078873e-05,0.0005423145852
3454.0,1.961959885e-06,5.616545603e-06,1.376925726e-05,1.794546681e-05,0.0005785529845
3455.0,2.025554821e-06,5.770635969e-06,1.404806415e-05,1.812876537e-05,0.0005913354093
3456.0,1.980498556e-06,5.812715917e-06,1.37724402e-05,1.793197862e-05,0.000565802773
3457.0,1.893814416e-06,5.572352743e-06,1.341407836e-05,1.786099429e-05,0.0005349740556
3458.0,1.891675308e-06,5.471092949e-06,1.345487316e-05,1.818621211e-05,0.0005169808362
3459.0,1.987023216e-06,5.584752797e-06,1.368316129e-05,1.852467635e-05,0.0005171163823
3460.0,2.00852985e-06,5.778208456e-06,1.380603081e-05,1.855407054e-05,0.000513573274
3461.0,1.935636443e-06,5.717344063e-06,1.345551731e-05,1.803948118e-05,0.0005197475495
3462.0,1.875884856e-06,5.531980539e-06,1.340597987e-05,1.780521125e-05,0.0005402360756
3463.0,1.946900864e-06,5.566282467e-06,1.369273296e-05,1.799375787e-05,0.0005801422773
3464.0,2.023575427e-06,5.723615778e-06,1.400480427e-05,1.824720235e-05,0.0005912632132
3465.0,1.983132536e-06,5.799311591e-06,1.38107331e-05,1.808320753e-05,0.0005719764037
3466.0,1.891273833e-06,5.589181341e-06,1.346267278e-05,1.780183832e-05,0.0005368232954
3467.0,1.881967301e-06,5.478012785e-06,1.345768596e-05,1.806446763e-05,0.0005220358365
3468.0,1.984001375e-06,5.575940429e-06,1.373532821e-05,1.846227029e-05,0.0005177977424
3469.0,2.012658594e-06,5.742968712e-06,1.386668184e-05,1.836447179e-05,0.0005188668335
3470.0,1.945483126e-06,5.707791702e-06,1.352872234e-05,1.797699444e-05,0.0005195752491
3471.0,1.877282392e-06,5.510056792e-06,1.338232335e-05,1.765832704e-05,0.0005430526073
3472.0,1.940589472e-06,5.561713235e-06,1.371573958e-05,1.797009025e-05,0.0005810489101
3473.0,2.028092493e-06,5.719874872e-06,1.40459941e-05,1.836061681e-05,0.0005988922782
3474.0,2.003410021e-06,5.821710451e-06,1.391802547e-05,1.827677127e-05,0.0005797870811
3475.0,1.905241642e-06,5.616541797e-06,1.351975422e-05,1.802637901e-05,0.000546601434
3476.0,1.879924661e-06,5.486819214e-06,1.349396838e-05,1.797975414e-05,0.0005243766845
3477.0,1.973257157e-06,5.549532795e-06,1.37142445e-05,1.842980603e-05,0.0005232460625
3478.0,2.010435642e-06,5.731506166e-06,1.389592828e-05,1.839894587e-05,0.0005177121882
3479.0,1.948254099e-06,5.723454869e-06,1.353782879e-05,1.789556411e-05,0.0005239179455
3480.0,1.883424702e-06,5.532641386e-06,1.341698302e-05,1.751580405e-05,0.0005418192167
3481.0,1.933221151e-06,5.551134569e-06,1.373338835e-05,1.77916988e-05,0.0005830183088
3482.0,2.028399108e-06,5.704307689e-06,1.406955592e-05,1.818290334e-05,0.0006019578463
3483.0,2.010528647e-06,5.823315537e-06,1.3965956e-05,1.816052239e-05,0.0005871056257
3484.0,1.913418218e-06,5.617051734e-06,1.354108118e-05,1.795936835e-05,0.0005516278635
3485.0,1.881770942e-06,5.481245644e-06,1.351786609e-05,1.805873297e-05,0.0005308565618
3486.0,1.968314909e-06,5.545714249e-06,1.372751325e-05,1.839950263e-05,0.000523391737
3487.0,2.012780395e-06,5.717203599e-06,1.391495531e-05,1.856274179e-05,0.0005231689434
3488.0,1.949857424e-06,5.735510715e-06,1.358075598e-05,1.809023452e-05,0.00052386611
3489.0,1.878538126e-06,5.539871162e-06,1.340435128e-05,1.751366405e-05,0.0005436045012
3490.0,1.914265592e-06,5.522896129e-06,1.364725388e-05,1.769119616e-05,0.0005781886909
3491.0,2.014659077e-06,5.670886626e-06,1.400444779e-05,1.801734464e-05,0.0006022950519
3492.0,2.010414033e-06,5.819525759e-06,1.399695054e-05,1.79156241e-05,0.0005872742571
3493.0,1.919002886e-06,5.634039201e-06,1.355919133e-05,1.76400487e-05,0.0005556318815
3494.0,1.875874071e-06,5.466425879e-06,1.347612246e-05,1.784680982e-05,0.00053101805
3495.0,1.955737136e-06,5.521694348e-06,1.367304928e-05,1.828675968e-05,0.0005264319695
3496.0,2.011088181e-06,5.691504501e-06,1.389684181e-05,1.842256686e-05,0.0005214435608
3497.0,1.961999251e-06,5.746796416e-06,1.362995252e-05,1.806577387e-05,0.00052618927
3498.0,1.880294648e-06,5.544307659e-06,1.34069123e-05,1.75197611e-05,0.0005376788111
3499.0,1.904831335e-06,5.514427554e-06,1.360927791e-05,1.756877581e-05,0.0005769030855
3500.0,2.011768955e-06,5.657350806e-06,1.398865507e-05,1.793206551e-05,0.0006018687342
3501.0,2.01068536e-06,5.802170434e-06,1.402199504e-05,1.805330142e-05,0.0005927185392
3502.0,1.920892502e-06,5.643286897e-06,1.356972779e-05,1.773676401e-05,0.0005580846482
3503.0,1.871902809e-06,5.456881393e-06,1.343271136e-05,1.765627947e-05,0.000533082056
3504.0,1.951472818e-06,5.514924941e-06,1.367373664e-05,1.816358517e-05,0.0005244815944
3505.0,2.012542721e-06,5.684334601e-06,1.392654936e-05,1.832120425e-05,0.0005228786765
3506.0,1.96882273e-06,5.755290996e-06,1.366669077e-05,1.788299163e-05,0.0005210211999
3507.0,1.884779508e-06,5.551967209e-06,1.338837155e-05,1.739469614e-05,0.0005355396531
3508.0,1.892385108e-06,5.489756563e-06,1.354838248e-05,1.750330584e-05,0.0005691004575
3509.0,1.99844354e-06,5.616310211e-06,1.387795101e-05,1.791671598e-05,0.0006005265612
3510.0,2.009227667e-06,5.77065046e-06,1.395684969e-05,1.807747106e-05,0.0005908261211
3511.0,1.921087467e-06,5.644502758e-06,1.352196914e-05,1.7852648e-05,0.0005564790705
3512.0,1.86483605e-06,5.433701979e-06,1.33642192e-05,1.77060344e-05,0.0005281527454
3513.0,1.932850325e-06,5.473805192e-06,1.35646795e-05,1.8026066e-05,0.0005248466146
3514.0,2.00571763e-06,5.641358736e-06,1.384930371e-05,1.822127561e-05,0.0005195225074
3515.0,1.966439075e-06,5.733373456e-06,1.36164012e-05,1.776540089e-05,0.0005195403947
3516.0,1.884257863e-06,5.543223115e-06,1.333056813e-05,1.721509382e-05,0.0005302599649
3517.0,1.883964152e-06,5.472655486e-06,1.3483077e-05,1.728264334e-05,0.0005665150712
3518.0,1.988655881e-06,5.609011436e-06,1.385034764e-05,1.76096794e-05,0.0005953887919
3519.0,2.017785998e-06,5.782851839e-06,1.400665049e-05,1.775951295e-05,0.0005909700751
3520.0,1.934700347e-06,5.673274107e-06,1.355350208e-05,1.764464198e-05,0.0005585831805
3521.0,1.872123492e-06,5.473971247e-06,1.337452777e-05,1.763505843e-05,0.000533019484
3522.0,1.922531139e-06,5.479206267e-06,1.352898988e-05,1.794219864e-05,0.0005229476829
3523.0,2.003273837e-06,5.622919863e-06,1.380302391e-05,1.820972274e-05,0.0005197781137
3524.0,1.976020227e-06,5.735597453e-06,1.364022652e-05,1.793417964e-05,0.0005152135118
3525.0,1.887235526e-06,5.556035588e-06,1.329260755e-05,1.736748392e-05,0.0005299718772
3526.0,1.879808416e-06,5.475953558e-06,1.343837493e-05,1.726761048e-05,0.0005588106358
3527.0,1.979278193e-06,5.57660774e-06,1.377491455e-05,1.759102513e-05,0.0005908617602
3528.0,2.012771373e-06,5.759266936e-06,1.397045499e-05,1.774686581e-05,0.0005901528422
3529.0,1.941162142e-06,5.691735591e-06,1.354831855e-05,1.744095749e-05,0.0005638839992
3530.0,1.867948948e-06,5.474086784e-06,1.334193529e-05,1.738236686e-05,0.0005334486491
3531.0,1.906788746e-06,5.473098855e-06,1.345735861e-05,1.771501453e-05,0.0005237849839
3532.0,1.995672956e-06,5.612171574e-06,1.372096303e-05,1.807837024e-05,0.0005156950347
3533.0,1.98245435e-06,5.734256712e-06,1.364570459e-05,1.794696004e-05,0.0005188659708
3534.0,1.896922804e-06,5.573508616e-06,1.33118876e-05,1.756135265e-05,0.0005252662144
3535.0,1.87439748e-06,5.461760019e-06,1.340090688e-05,1.738456525e-05,0.0005574280546
3536.0,1.979260442e-06,5.575381245e-06,1.378614994e-05,1.774469257e-05,0.0005893469616
3537.0,2.018891437e-06,5.749263082e-06,1.398882543e-05,1.783325631e-05,0.0005941201519
3538.0,1.955693318e-06,5.732318054e-06,1.362964345e-05,1.748950225e-05,0.0005674817318
3539.0,1.876664793e-06,5.498416655e-06,1.334997813e-05,1.727060856e-05,0.0005355026031
3540.0,1.907969915e-06,5.470557372e-06,1.347158888e-05,1.768947071e-05,0.0005195134699
3541.0,1.996772488e-06,5.598873588e-06,1.370001441e-05,1.80759704e-05,0.000521075708
3542.0,1.993765897e-06,5.761868925e-06,1.368206117e-05,1.793124246e-05,0.0005170045793
3543.0,1.909407701e-06,5.613737119e-06,1.333447716e-05,1.747949741e-05,0.0005238755226
3544.0,1.872963891e-06,5.466856189e-06,1.337879936e-05,1.741929308e-05,0.0005467678717
3545.0,1.964717836e-06,5.560218125e-06,1.368464251e-05,1.764383552e-05,0.0005879684225
3546.0,2.022833701e-06,5.743079191e-06,1.395905315e-05,1.774693412e-05,0.0005936745949
3547.0,1.958211154e-06,5.723251739e-06,1.360192805e-05,1.7582675e-05,0.0005672528737
3548.0,1.869734072e-06,5.481223501e-06,1.327097634e-05,1.739599501e-05,0.0005312401706
3549.0,1.890388623e-06,5.424223511e-06,1.333195677e-05,1.768651364e-05,0.0005232377117
3550.0,1.993227782e-06,5.571229121e-06,1.36476946e-05,1.806142077e-05,0.0005194521276
3551.0,1.999689747e-06,5.749623371e-06,1.370765488e-05,1.785372346e-05,0.0005170354721
3552.0,1.913947761e-06,5.625429838e-06,1.331346349e-05,1.733111289e-05,0.0005176482902
3553.0,1.872895993e-06,5.476645568e-06,1.331956525e-05,1.719496046e-05,0.0005472138493
3554.0,1.954747065e-06,5.552053836e-06,1.365690688e-05,1.767484928e-05,0.0005818267869
3555.0,2.023182164e-06,5.733351323e-06,1.393874109e-05,1.801924104e-05,0.0005906996125
3556.0,1.963511388e-06,5.729957108e-06,1.357510676e-05,1.799051283e-05,0.0005633348127
3557.0,1.869619633e-06,5.483975916e-06,1.322172014e-05,1.775449683e-05,0.000534438219
3558.0,1.878589057e-06,5.432173035e-06,1.33160537e-05,1.786347289e-05,0.0005181960238
3559.0,1.984131081e-06,5.552343614e-06,1.359808109e-05,1.809444312e-05,0.0005164313458
3560.0,1.998742888e-06,5.738207088e-06,1.369108818e-05,1.796501712e-05,0.0005092619488
3561.0,1.920460354e-06,5.639922698e-06,1.329635997e-05,1.742096203e-05,0.000519900963
3562.0,1.873563192e-06,5.490492239e-06,1.328554309e-05,1.717762615e-05,0.000540010395
3563.0,1.94886063e-06,5.542675216e-06,1.360964607e-05,1.764457272e-05,0.0005753898599
3564.0,2.017602762e-06,5.693479043e-06,1.387824445e-05,1.7955439e-05,0.0005818597882
3565.0,1.983235662e-06,5.768276431e-06,1.36747873e-05,1.788708473e-05,0.0005653963624
3566.0,1.892591774e-06,5.54512453e-06,1.333033116e-05,1.776714086e-05,0.0005322905752
3567.0,1.878252784e-06,5.456123294e-06,1.333589065e-05,1.795310023e-05,0.000516227188
3568.0,1.977188877e-06,5.56110792e-06,1.355602674e-05,1.823459092e-05,0.0005080509606
3569.0,1.999029053e-06,5.731130419e-06,1.368145644e-05,1.805424618e-05,0.0005125330334
3570.0,1.929308707e-06,5.676382471e-06,1.331866574e-05,1.761243151e-05,0.0005146063993
3571.0,1.873306684e-06,5.496465718e-06,1.324818035e-05,1.730139528e-05,0.0005343937875
3572.0,1.946881957e-06,5.548294625e-06,1.359317821e-05,1.754097113e-05,0.000567094158
3573.0,2.030423119e-06,5.716509145e-06,1.395399806e-05,1.787283722e-05,0.0005854388974
3574.0,1.999848445e-06,5.814277552e-06,1.378672449e-05,1.787744169e-05,0.000566432376
3575.0,1.907035003e-06,5.585698143e-06,1.33677459e-05,1.769639441e-05,0.0005329807298
3576.0,1.888187384e-06,5.473086239e-06,1.336078598e-05,1.793797773e-05,0.0005121056459
3577.0,1.97210386e-06,5.561766821e-06,1.353307307e-05,1.83848979e-05,0.0005131391725
3578.0,2.008711865e-06,5.752665693e-06,1.370296564e-05,1.834250218e-05,0.0005084024219
3579.0,1.941175399e-06,5.715119987e-06,1.333146695e-05,1.787614508e-05,0.0005117664758
3580.0,1.875024012e-06,5.504199913e-06,1.321683448e-05,1.742872056e-05,0.0005242685533
3581.0,1.931648086e-06,5.530421764e-06,1.35237835e-05,1.751490566e-05,0.0005656980685
3582.0,2.027586164e-06,5.707357983e-06,1.392173564e-05,1.772322639e-05,0.0005831608177
3583.0,2.00412107e-06,5.818576061e-06,1.380308014e-05,1.767930283e-05,0.0005655542848
3584.0,1.909230016e-06,5.596190679e-06,1.336803456e-05,1.75350464e-05,0.0005280988337
3585.0,1.889820679e-06,5.482442783e-06,1.333927016e-05,1.78244729e-05,0.0005138991047
3586.0,1.978544149e-06,5.573491852e-06,1.35590508e-05,1.831777732e-05,0.0005084629496
3587.0,2.01520458e-06,5.739761265e-06,1.369684442e-05,1.839628196e-05,0.0005054073197
3588.0,1.956935816e-06,5.750197168e-06,1.337437821e-05,1.794420071e-05,0.000503862624
3589.0,1.88247292e-06,5.531480635e-06,1.318605871e-05,1.753733786e-05,0.0005255588764
3590.0,1.922635048e-06,5.540335756e-06,1.349541016e-05,1.765859781e-05,0.0005601939084
3591.0,2.015994901e-06,5.690533181e-06,1.381918725e-05,1.788057748e-05,0.0005790703651
3592.0,1.998678994e-06,5.805376942e-06,1.371678446e-05,1.780974619e-05,0.0005593814507
3593.0,1.906897009e-06,5.608817882e-06,1.329342614e-05,1.764814883e-05,0.0005300631084
3594.0,1.874198433e-06,5.470040916e-06,1.325716386e-05,1.781199537e-05,0.0005095571958
3595.0,1.968970345e-06,5.544002022e-06,1.348522026e-05,1.823196249e-05,0.0005054218289
3596.0,2.017870028e-06,5.725554338e-06,1.370965278e-05,1.827367031e-05,0.0004982616446
3597.0,1.961683293e-06,5.755002718e-06,1.338939346e-05,1.782606993e-05,0.0005051731575
3598.0,1.885209411e-06,5.56408438e-06,1.318454802e-05,1.749217542e-05,0.0005186746418
3599.0,1.919023401e-06,5.552350654e-06,1.342658372e-05,1.77441867e-05,0.0005519593892
3600.0,2.02173378e-06,5.698180361e-06,1.381149317e-05,1.811759498e-05,0.00057048127
3601.0,2.01351744e-06,5.822366142e-06,1.376839967e-05,1.811331152e-05,0.0005627233108
3602.0,1.920660909e-06,5.652370771e-06,1.336113706e-05,1.795734668e-05,0.0005301516934
3603.0,1.870148091e-06,5.470313877e-06,1.322476281e-05,1.796237609e-05,0.0005060857468
3604.0,1.956457163e-06,5.537598037e-06,1.345204881e-05,1.826386113e-05,0.0004987732785
3605.0,2.023766526e-06,5.727640111e-06,1.374537731e-05,1.836218206e-05,0.0005016696559
3606.0,1.976247273e-06,5.790118541e-06,1.348433573e-05,1.793019068e-05,0.0005013371057
3607.0,1.888750361e-06,5.577417737e-06,1.319575737e-05,1.751903914e-05,0.000513464495
3608.0,1.91689703e-06,5.555506885e-06,1.342889529e-05,1.773061088e-05,0.0005445141878
3609.0,2.024238811e-06,5.70102074e-06,1.38188682e-05,1.815908041e-05,0.0005741587118
3610.0,2.029594701e-06,5.848470096e-06,1.387426961e-05,1.818331583e-05,0.0005633463888
3611.0,1.94026424e-06,5.698029355e-06,1.34260245e-05,1.793210959e-05,0.0005324924314
3612.0,1.878598637e-06,5.493715941e-06,1.326240272e-05,1.790915795e-05,0.0005043227192
3613.0,1.950637549e-06,5.560040994e-06,1.347226853e-05,1.829749001e-05,0.0005029878278
3614.0,2.019071648e-06,5.724613134e-06,1.370822096e-05,1.845521867e-05,0.0004988719258
3615.0,1.978935111e-06,5.787560028e-06,1.345367399e-05,1.819546498e-05,0.0005012773466
3616.0,1.893740863e-06,5.585746563e-06,1.319815444e-05,1.772505647e-05,0.0005096895353
3617.0,1.90216106e-06,5.521839034e-06,1.337675142e-05,1.765385441e-05,0.0005473219607
3618.0,2.013199272e-06,5.658621327e-06,1.375933448e-05,1.792184253e-05,0.0005729387345
3619.0,2.028112242e-06,5.835375023e-06,1.389178263e-05,1.797402178e-05,0.0005666946861
3620.0,1.944900112e-06,5.71997048e-06,1.344770118e-05,1.779957805e-05,0.000533785499
3621.0,1.884692991e-06,5.519809619e-06,1.32849421e-05,1.77411539e-05,0.0005101728033
3622.0,1.948190378e-06,5.563638208e-06,1.350344024e-05,1.828219126e-05,0.0005017735394
3623.0,2.018001596e-06,5.70725852e-06,1.370204427e-05,1.853873625e-05,0.0005006105617
3624.0,1.986592879e-06,5.805937917e-06,1.350189784e-05,1.836620744e-05,0.0004970986564
3625.0,1.905418005e-06,5.624610845e-06,1.322722067e-05,1.7877443e-05,0.0005130410159
3626.0,1.894999969e-06,5.542531498e-06,1.337241406e-05,1.782640796e-05,0.0005425452233
3627.0,1.996164748e-06,5.645752859e-06,1.367110391e-05,1.806022973e-05,0.0005701059611
3628.0,2.022566229e-06,5.819218824e-06,1.382687167e-05,1.807185279e-05,0.0005645475899
3629.0,1.940926723e-06,5.727551588e-06,1.340651942e-05,1.786857912e-05,0.0005374520873
3630.0,1.870199189e-06,5.506178041e-06,1.320561405e-05,1.780718407e-05,0.0005094839729
3631.0,1.922406537e-06,5.514433661e-06,1.338840916e-05,1.816510111e-05,0.0005029544547
3632.0,2.002174147e-06,5.66513054e-06,1.363439395e-05,1.842640979e-05,0.0004969751383
3633.0,1.985839542e-06,5.804129425e-06,1.352218041e-05,1.806238325e-05,0.0004996703361
3634.0,1.898693912e-06,5.619304984e-06,1.318170042e-05,1.755991967e-05,0.0005087391095
3635.0,1.890144008e-06,5.528957255e-06,1.332278899e-05,1.77188327e-05,0.0005382571752
3636.0,1.985828986e-06,5.636998349e-06,1.366683348e-05,1.814700475e-05,0.0005665845593
3637.0,2.025215036e-06,5.808662162e-06,1.385809783e-05,1.827124394e-05,0.0005679964998
3638.0,1.95006568e-06,5.741535753e-06,1.34609385e-05,1.81540498e-05,0.0005398081887
3639.0,1.86968205e-06,5.506992217e-06,1.321346833e-05,1.809286847e-05,0.0005111788048
3640.0,1.910751079e-06,5.482213411e-06,1.333490234e-05,1.831004354e-05,0.0004996847805
3641.0,2.000672701e-06,5.628013522e-06,1.362298825e-05,1.848313772e-05,0.0005002729825
3642.0,1.98293221e-06,5.774223997e-06,1.35344336e-05,1.817642014e-05,0.0004976949254
3643.0,1.899829469e-06,5.626754675e-06,1.319733314e-05,1.756074039e-05,0.0005068842298
3644.0,1.888046041e-06,5.525927119e-06,1.333317361e-05,1.754425163e-05,0.0005338851142
3645.0,1.990643018e-06,5.635321433e-06,1.372417465e-05,1.810552465e-05,0.000570107252
3646.0,2.033533891e-06,5.807379469e-06,1.392447798e-05,1.836224758e-05,0.0005704623444
3647.0,1.971600376e-06,5.788708859e-06,1.360635264e-05,1.824766207e-05,0.0005453299365
3648.0,1.881357482e-06,5.53264389e-06,1.327400207e-05,1.805113113e-05,0.0005132671848
3649.0,1.906295531e-06,5.502330925e-06,1.338103847e-05,1.848423054e-05,0.0005051157891
3650.0,2.005139821e-06,5.647647048e-06,1.367163044e-05,1.869194983e-05,0.0005008982109
3651.0,1.999252809e-06,5.800783822e-06,1.364709795e-05,1.846504399e-05,0.0005012494896
3652.0,1.912421639e-06,5.659670255e-06,1.327667783e-05,1.786377342e-05,0.000506466093
