x_baseline,z_baseline,x_deformed,z_deformed
2.3712798287973,0.17082371051639,2.373878528948115,0.17261745643009682
2.4019284178474,0.1777861846694,2.404672047993955,0.17956858815911775
2.3816048178307,0.17056101594486,2.3841983372829434,0.17219490594581016
2.4120621729653,0.17753701625399,2.414800760972327,0.17916048258204428
2.3919324148386,0.17037808275148,2.394521964700529,0.1718526516331135
2.4221984819753,0.17736626148734,2.4249332357316526,0.178831288538294
2.4022619610362,0.17027261715149,2.4048487176542492,0.17158839325899303
2.4323367022807,0.17727165156933,2.435068794794,0.17857873164573404
2.4125928196039,0.17024510117794,2.415177966719034,0.17140262607239581
2.4424762005517,0.17725351656668,2.445206809990397,0.17840315405998183
2.422924455972,0.17029038872656,2.425509099228245,0.17129017506901176
2.4526164713899,0.17730676205936,2.455346697487971,0.17829943428127476
2.4332563802709,0.17040750559198,2.435841610572638,0.1712500665187393
2.4627570378346,0.17743058775002,2.465487968051716,0.17826677392662282
2.4435881296278,0.17059378505806,2.446174997430942,0.17127962157287654
2.4728974519661,0.17762242794409,2.47563013428306,0.17830259666380424
2.4539192477612,0.17084833493217,2.456508790023739,0.17137794859110828
2.4830372743932,0.17788129753165,2.48577274166446,0.17840591744750198
2.4642493439632,0.17117020316915,2.466842583228613,0.17154409464612486
2.4931761129476,0.17820662092817,2.4959153892056025,0.1785761628323184
2.4745780243583,0.17155844787277,2.477175968910056,0.17177711708113252
2.5033135970665,0.17859725570965,2.5060576887852872,0.17881218831260184
2.4849049383542,0.17201341357765,2.487508601748968,0.17207736827692757
2.5134493830014,0.17905364610955,2.516199303540539,0.179114446500332
2.4952296593473,0.17253432938229,2.4978400434825674,0.17244407830420075
2.5235830479281,0.17957507267368,2.526339799612051,0.1794822195698931
2.5055518553063,0.17312322241469,2.5081699929057018,0.17287929397650836
2.5337142742495,0.18016363150061,2.536478891736965,0.17991762291581612
2.5158711373206,0.17377894855392,2.518498043775816,0.17338186887933785
2.5438426736846,0.18081813715109,2.546616173415209,0.1804194689972437
2.5261870903689,0.1745027728984,2.5288238003336883,0.17395308357579706
2.5539678505383,0.18153982848915,2.5567512680869857,0.18098901130972403
2.5364991983984,0.17529659149487,2.5391467753830397,0.17459485566908697
2.5640892849275,0.18233059365242,2.5668836850232024,0.18162815899986554
2.546807040043,0.17616016175141,2.5494665439219055,0.17530694726590196
2.5742065854504,0.18318998859246,2.5770130260266555,0.18233647104812054
2.5571100691425,0.17709529353674,2.5597825873412154,0.17609118963111328
2.5843192008268,0.18411994084802,2.5871387695819688,0.1831158967594422
2.5674076309348,0.17810407377891,2.5700942826504787,0.1769496947466904
2.594426489167,0.18512241329112,2.597260304119436,0.1839684224200976
2.8425676122393,0.20801248707292,2.8456767726191634,0.20286389959992301
2.841781883632,0.2082224645359,2.8448943237601485,0.2030874109326756
2.84054240001,0.20851763176842,2.8436594660789347,0.20340366788902708
2.8385884971403,0.20892120278897,2.8417119179808785,0.2038400396792214
2.8355096216096,0.20944984697402,2.838641426580238,0.20441959688758765
2.8306600942498,0.21008288057921,2.833802073040553,0.20513138505769868
2.8233211019154,0.21070340565065,2.8264733516901734,0.20586866117012442
2.8134742758028,0.21104874925398,2.8166329063898887,0.2063671407175401
2.8030800493115,0.2109274911737,2.8062380371427995,0.20640403138303806
2.7927028303779,0.21040297045073,2.7958540487727768,0.20603449363527823
2.7823536145381,0.20956134228587,2.7854932440655698,0.20534513521474765
2.7720351555949,0.20846877168333,2.7751593814148374,0.20440255572406443
2.7617460662096,0.20718712571407,2.7648520132737437,0.20326908922110448
2.7514826251007,0.20575710493736,2.7545680369466656,0.20198578645129656
2.7412408757167,0.20421574694847,2.744304058862332,0.20059001240326607
2.7310169821803,0.20258786721736,2.7340566204811427,0.19910682003180705
2.7208071735345,0.20089418791254,2.7238222660075957,0.19755713850416717
2.7106074379385,0.1991585689803,2.713597346446477,0.19596506105885902
