x_base,y_base,z_base,x_def,y_def,z_def
1.806662733969056,0.5577321075035986,-0.032606417594796606,1.8065705946876072,0.5577321075035986,-0.03248732705946231
0.8219009837115108,1.113120377052353,0.06107158843209293,0.8222644191792357,1.113120377052353,0.06787881952971872
0.8784172618686485,1.113120377052353,0.06603684474715106,0.8788079192453135,1.113120377052353,0.07256840712987456
0.9549234492200933,1.113120377052353,0.07280470648099932,0.9553512197227937,1.113120377052353,0.07896354008661821
1.053673265546031,1.113120377052353,0.08160726036572159,1.054149319028069,1.113120377052353,0.087285638794325
1.173994737058124,1.113120377052353,0.08615792693192528,1.1744946398634473,1.113120377052353,0.09119173000121486
1.309852204522048,1.113120377052353,0.08565354785292044,1.3103470698520492,1.113120377052353,0.08990548060928576
1.450866033902844,1.113120377052353,0.07965423053026884,1.451324649471761,1.113120377052353,0.08304214939525437
1.584995537419674,1.113120377052353,0.0686788568574971,1.5853898236920134,1.113120377052353,0.07119445687776958
1.702409943465228,1.113120377052353,0.054741486989151183,1.7027233885731134,1.113120377052353,0.05645198880298905
1.798202197198737,1.113120374736239,0.04204087654929313,1.7984421545153555,1.113120374736239,0.04308179861497953
1.871893970069092,1.11312036619979,0.031721306671233726,1.8720742831449457,1.11312036619979,0.032241867595412886
1.926083188159137,1.113120359922515,0.024132814755027043,1.9262196418650657,1.113120359922515,0.02427072830991416
1.230688783488016,1.644829135655219,0.07090273471476644,1.2313061159332115,1.644829135655219,0.07748544566914971
1.279407804762337,1.645610565893484,0.07749688763469922,1.280078960071811,1.645610565893484,0.08374693444180366
1.345440077087022,1.646519553673953,0.08615864091368855,1.3461818803524954,1.646519553673953,0.09195351193242039
1.430857862262501,1.647346336574338,0.0966713487937447,1.4316851841287412,1.647346336574338,0.101867495547193
1.534949721825585,1.648265760290651,0.1042340900908185,1.5358372935327835,1.648265760290651,0.10863792769318584
1.652510120660696,1.649108201982999,0.1079383637327251,1.653425101859606,1.649108201982999,0.11138916948284863
1.774563590099442,1.649494104503272,0.1070211798627904,1.7754667869550804,1.649494104503272,0.10942513293801014
1.890680544291118,1.649607904582921,0.1016078555848535,1.8915342640356232,1.649607904582921,0.10296207058073388
1.992352981101168,1.649686259869277,0.09330527013214708,1.9931334503441285,1.649686259869277,0.09369842293705075
2.075315814783571,1.649828464209729,0.0854338958950552,2.076027333604886,1.649828464209729,0.08502985654734418
2.13914173583388,1.649913487084332,0.07892388009692604,2.1397963759337704,1.649913487084332,0.07790114455084549
2.186076061172693,1.64997601281533,0.07413673674211092,2.186688871590837,1.64997601281533,0.07265900633838804
1.636111362849267,2.177408187112244,0.1109808610499778,1.6373580074600902,2.177408187112244,0.11533459379157264
1.677742456049272,2.178637767404685,0.1178658315685227,1.6790635942918792,2.178637767404685,0.12183372986546064
1.734260671128033,2.180004687070323,0.1266098594065716,1.7356761816106931,2.180004687070323,0.13004588292668628
1.807584935603831,2.181076064767541,0.1364947006037243,1.809106353578385,2.181076064767541,0.13922240153441964
1.896950574366165,2.182207881972351,0.1442296225507614,1.8985531775650977,2.182207881972351,0.14604301605944844
1.997909156043217,2.18309507387696,0.14893793538335,1.999558491297508,2.18309507387696,0.14967080205447603
2.102762248098903,2.183038270224357,0.1497734501604574,2.1044143517607035,2.183038270224357,0.14933753808131275
