# case: /home/ubuntu/certonomous-runs/CURRICULUM-D6R3-crm-wing-mach085/MP_R2/mp04
# patch: patch/wing
# eta: 0.55
# plane_origin: (0.000000, 2.071667, 0.000000)
# plane_normal: (0, 1, 0)
# halfspan_b_over_2_m: 3.766668
# profile: optimised section, from the baseline cut (deform_sections.py)
# shape_share_pct: 70.0
# twist_share_pct: 22.0
# twist_deg: 0.2173
# points: 139
x,y,z
2.143823421,2.071667433,0.1236702537
2.129698909,2.071667433,0.1243034934
2.115560645,2.071667433,0.1247279244
2.101410305,2.071667433,0.1249414061
2.087249277,2.071667433,0.1249560826
2.07307863,2.071667433,0.1248032594
2.058899629,2.071667433,0.1245276206
2.044712791,2.071667433,0.1241808283
2.030519567,2.071667433,0.1238207638
2.016320229,2.071667433,0.1235009116
2.008548541,2.071667433,0.1233490827
2.002115804,2.071667433,0.1232647981
1.98790689,2.071667433,0.1231440194
1.973756734,2.071667433,0.1231518323
1.95960492,2.071667433,0.123283088
