# case: /home/ubuntu/certonomous-runs/CURRICULUM-D6R3-crm-wing-mach085/MP_R2/mp04
# patch: patch/wing
# eta: 0.95
# plane_origin: (0.000000, 3.578335, 0.000000)
# plane_normal: (0, 1, 0)
# halfspan_b_over_2_m: 3.766668
# profile: optimised section, from the baseline cut (deform_sections.py)
# shape_share_pct: 70.0
# twist_share_pct: 22.0
# twist_deg: 0.2525
# points: 137
x,y,z
3.045214796,3.57833457,0.3205329244
3.037528046,3.57833457,0.3207628605
3.02983568,3.57833457,0.3209149296
3.02213825,3.57833457,0.3209716286
3.014436289,3.57833457,0.3209203061
3.006730048,3.57833457,0.3207582428
2.999019264,3.57833457,0.3204907598
2.991305062,3.57833457,0.320133555
2.983587571,3.57833457,0.3197109121
2.975867142,3.57833457,0.3192517125
2.968144586,3.57833457,0.3187880146
2.960420483,3.57833457,0.318351042
2.952694962,3.57833457,0.3179652821
2.944969136,3.57833457,0.3176486479
2.937243441,3.57833457,0.3174104657
2.929734598,3.57833457,0.3172516226
2.922225251,3.57833457,0.3171530318
2.914716678,3.57833457,0.3170955158
2.907208738,3.57833457,0.3170562401
2.899701786,3.57833457,0.3170093348
2.892197366,3.57833457,0.3169288511
2.884694859,3.57833457,0.3167929482
2.877194827,3.57833457,0.3165824491
2.869698044,3.57833457,0.3162838006
2.862204546,3.57833457,0.315889112
2.854715061,3.57833457,0.3153954504
2.847229108,3.57833457,0.3148032708
2.839747863,3.57833457,0.3141167279
2.832271063,3.57833457,0.3133413523
2.824798921,3.57833457,0.3124827727
2.817332363,3.57833457,0.3115473411
2.809862076,3.57833457,0.3105383628
2.802398053,3.57833457,0.3094605574
2.794941002,3.57833457,0.3083153025
2.787491642,3.57833457,0.307102021
2.780051179,3.57833457,0.3058175481
2.772621785,3.57833457,0.3044563326
2.765205641,3.57833457,0.3030093691
2.757806386,3.57833457,0.3014632838
2.750405065,3.57833457,0.2997908767
2.7430383,3.57833457,0.2979596178
2.736537424,3.57833457,0.2961410626
2.731587901,3.57833457,0.2945504098
2.727904201,3.57833457,0.2931657948
2.72520251,3.57833457,0.2919538635
2.723258836,3.57833457,0.2908870682
2.721903003,3.57833457,0.2899520916
2.720492926,3.57833457,0.28850403
2.719995359,3.57833457,0.286552421
2.720962013,3.57833457,0.2847453046
