# Solver information
# Time              	U_solver            	Ux_initial          	Ux_final            	Ux_iters            	Uy_initial          	Uy_final            	Uy_iters            	U_converged         	p_solver            	p_initial           	p_final             	p_iters             	p_converged         
269                 	DILUPBiCGStab	1.397596449920e-03	8.567648706460e-06	1	1.564594347380e-03	1.020412209890e-05	1	false	DICPCG	1.018325062220e-03	9.664942154540e-06	31	true
270                 	DILUPBiCGStab	1.394377946560e-03	8.548462998980e-06	1	1.568700539740e-03	1.017528943580e-05	1	false	DICPCG	1.015479890190e-03	9.619205452320e-06	31	true
271                 	DILUPBiCGStab	1.391177157500e-03	8.529379492520e-06	1	1.572840048090e-03	1.014704597510e-05	1	false	DICPCG	1.012687085800e-03	9.573660242540e-06	31	true
272                 	DILUPBiCGStab	1.387983485460e-03	8.510333326110e-06	1	1.577008152610e-03	1.011932389830e-05	1	false	DICPCG	1.009935661060e-03	9.528381441080e-06	31	true
273                 	DILUPBiCGStab	1.384802865730e-03	8.491360994290e-06	1	1.581197745630e-03	1.009222085430e-05	1	false	DICPCG	1.007209047150e-03	9.483409093030e-06	31	true
274                 	DILUPBiCGStab	1.381640580260e-03	8.472494991320e-06	1	1.585407881260e-03	1.006568672480e-05	1	false	DICPCG	1.004528853900e-03	9.438726213330e-06	31	true
275                 	DILUPBiCGStab	1.378496419680e-03	8.453734141060e-06	1	1.589632385780e-03	1.003974540380e-05	1	false	DICPCG	1.001888415080e-03	9.394290177320e-06	31	true
276                 	DILUPBiCGStab	1.375370177730e-03	8.435077283210e-06	1	1.593865067140e-03	1.001430388800e-05	1	false	DICPCG	9.992695138760e-04	9.349906037190e-06	31	true
277                 	DILUPBiCGStab	1.372261651170e-03	8.416523273190e-06	1	1.598100457770e-03	9.989355907150e-06	1	false	DICPCG	9.966971456580e-04	9.305630890290e-06	31	true
278                 	DILUPBiCGStab	1.369170639750e-03	8.398070981850e-06	1	1.602336600720e-03	9.964709305510e-06	1	false	DICPCG	9.941632427470e-04	9.261524102440e-06	31	true
279                 	DILUPBiCGStab	1.366096946160e-03	8.379719295250e-06	1	1.606570974440e-03	9.940388571320e-06	1	false	DICPCG	9.916497341810e-04	9.217654855780e-06	31	true
280                 	DILUPBiCGStab	1.363040375950e-03	8.361467114450e-06	1	1.610803247070e-03	9.916585258390e-06	1	false	DICPCG	9.891732693920e-04	9.173834090240e-06	31	true
281                 	DILUPBiCGStab	1.359999947570e-03	8.343308509180e-06	1	1.615033246230e-03	9.893132136250e-06	1	false	DICPCG	9.867314722620e-04	9.130028540830e-06	31	true
282                 	DILUPBiCGStab	1.356963563160e-03	8.325169345330e-06	1	1.619257927940e-03	9.870039581760e-06	1	false	DICPCG	9.843173887570e-04	9.086219902240e-06	31	true
283                 	DILUPBiCGStab	1.353941446390e-03	8.307112423180e-06	1	1.623474160480e-03	9.847245257540e-06	1	false	DICPCG	9.819347416170e-04	9.792584840430e-06	30	true
284                 	DILUPBiCGStab	1.350928627260e-03	8.289107329450e-06	1	1.627680515500e-03	9.824917757860e-06	1	false	DICPCG	9.795822148340e-04	9.739468828150e-06	30	true
285                 	DILUPBiCGStab	1.347923626280e-03	8.271145060070e-06	1	1.631872992920e-03	9.803081240380e-06	1	false	DICPCG	9.772560704320e-04	9.686572151510e-06	30	true
286                 	DILUPBiCGStab	1.344934851990e-03	8.253277285960e-06	1	1.636051109320e-03	9.781382032310e-06	1	false	DICPCG	9.749595970830e-04	9.633753452320e-06	30	true
287                 	DILUPBiCGStab	1.341962152900e-03	8.235503155550e-06	1	1.640215183600e-03	9.759986833070e-06	1	false	DICPCG	9.726915203660e-04	9.581003341060e-06	30	true
288                 	DILUPBiCGStab	1.339005353660e-03	8.217821668980e-06	1	1.644364205580e-03	9.738949372110e-06	1	false	DICPCG	9.704533635490e-04	9.528567506930e-06	30	true
289                 	DILUPBiCGStab	1.336064281390e-03	8.200231839360e-06	1	1.648498738480e-03	9.718299877710e-06	1	false	DICPCG	9.682446309400e-04	9.476218942900e-06	30	true
290                 	DILUPBiCGStab	1.333138765700e-03	8.182732692930e-06	1	1.652618332880e-03	9.698036976460e-06	1	false	DICPCG	9.660583798440e-04	9.424006459180e-06	30	true
291                 	DILUPBiCGStab	1.330228638580e-03	8.165323269160e-06	1	1.656723150220e-03	9.678035202080e-06	1	false	DICPCG	9.639039861560e-04	9.371890199370e-06	30	true
292                 	DILUPBiCGStab	1.327333734420e-03	8.148002619890e-06	1	1.660813512450e-03	9.658490700040e-06	1	false	DICPCG	9.617728869050e-04	9.319871755250e-06	30	true
293                 	DILUPBiCGStab	1.324453889930e-03	8.130769809880e-06	1	1.664884421370e-03	9.639076846980e-06	1	false	DICPCG	9.596629912270e-04	9.267871579980e-06	30	true
294                 	DILUPBiCGStab	1.321583349260e-03	8.113589567470e-06	1	1.668933259890e-03	9.619940449550e-06	1	false	DICPCG	9.575896511400e-04	9.215906634870e-06	30	true
295                 	DILUPBiCGStab	1.318718484530e-03	8.096439676680e-06	1	1.672960206810e-03	9.600961821000e-06	1	false	DICPCG	9.555344660870e-04	9.163967175720e-06	30	true
296                 	DILUPBiCGStab	1.315867407700e-03	8.079369997860e-06	1	1.676967622440e-03	9.582328520550e-06	1	false	DICPCG	9.534988839150e-04	9.112118138790e-06	30	true
297                 	DILUPBiCGStab	1.313019252550e-03	8.062313869200e-06	1	1.680956317730e-03	9.563976645880e-06	1	false	DICPCG	9.515022177190e-04	9.060310137300e-06	30	true
298                 	DILUPBiCGStab	1.310183334180e-03	8.045328538920e-06	1	1.684926078130e-03	9.545830696690e-06	1	false	DICPCG	9.495197092320e-04	9.008481759960e-06	30	true
299                 	DILUPBiCGStab	1.307361756720e-03	8.028426984140e-06	1	1.688876654090e-03	9.528055873630e-06	1	false	DICPCG	9.475529157120e-04	8.956613691680e-06	30	true
300                 	DILUPBiCGStab	1.304554370220e-03	8.011608340620e-06	1	1.692805589120e-03	9.510549725310e-06	1	false	DICPCG	9.456269272850e-04	8.904779247300e-06	30	true
301                 	DILUPBiCGStab	1.301761026800e-03	7.994871755460e-06	1	1.696714625510e-03	9.493294253540e-06	1	false	DICPCG	9.437120422810e-04	8.852976864460e-06	30	true
302                 	DILUPBiCGStab	1.298981580630e-03	7.978216386810e-06	1	1.700602583690e-03	9.476199472870e-06	1	false	DICPCG	9.418115406740e-04	8.801239244480e-06	30	true
303                 	DILUPBiCGStab	1.296215887870e-03	7.961641403870e-06	1	1.704462961930e-03	9.459313726670e-06	1	false	DICPCG	9.399541638830e-04	8.749507107010e-06	30	true
304                 	DILUPBiCGStab	1.293463806630e-03	7.945145986620e-06	1	1.708298054630e-03	9.442697951560e-06	1	false	DICPCG	9.381061244350e-04	8.697810092830e-06	30	true
305                 	DILUPBiCGStab	1.290725196990e-03	7.928729325750e-06	1	1.712114100400e-03	9.426390942030e-06	1	false	DICPCG	9.362739297730e-04	8.646241991990e-06	30	true
306                 	DILUPBiCGStab	1.287999920920e-03	7.912390622430e-06	1	1.715911793300e-03	9.410343207470e-06	1	false	DICPCG	9.344826208380e-04	8.594810566160e-06	30	true
307                 	DILUPBiCGStab	1.285280825430e-03	7.896085980520e-06	1	1.719685068930e-03	9.394573822890e-06	1	false	DICPCG	9.326987355100e-04	8.543416752360e-06	30	true
308                 	DILUPBiCGStab	1.282568090060e-03	7.879816543400e-06	1	1.723433028720e-03	9.379119534820e-06	1	false	DICPCG	9.309318532290e-04	8.492105383430e-06	30	true
309                 	DILUPBiCGStab	1.279866763660e-03	7.863613371440e-06	1	1.727159040290e-03	9.363858438090e-06	1	false	DICPCG	9.292027753490e-04	8.440830785310e-06	30	true
310                 	DILUPBiCGStab	1.277167686700e-03	7.847420228430e-06	1	1.730864874900e-03	9.348883452660e-06	1	false	DICPCG	9.274794322160e-04	8.389612347500e-06	30	true
311                 	DILUPBiCGStab	1.274480069840e-03	7.831293745400e-06	1	1.734544995040e-03	9.334087474450e-06	1	false	DICPCG	9.257758620330e-04	8.338510791240e-06	30	true
312                 	DILUPBiCGStab	1.271805189910e-03	7.815241810400e-06	1	1.738198535070e-03	9.319499438900e-06	1	false	DICPCG	9.241081757570e-04	8.287495214890e-06	30	true
313                 	DILUPBiCGStab	1.269142919720e-03	7.799263684090e-06	1	1.741830464800e-03	9.305120318340e-06	1	false	DICPCG	9.224473532510e-04	8.236657420780e-06	30	true
314                 	DILUPBiCGStab	1.266493133770e-03	7.783358636710e-06	1	1.745438102430e-03	9.290964921070e-06	1	false	DICPCG	9.208099036140e-04	8.185916800540e-06	30	true
315                 	DILUPBiCGStab	1.263855708260e-03	7.767525947800e-06	1	1.749026120880e-03	9.277039560530e-06	1	false	DICPCG	9.192015610940e-04	8.135255497230e-06	30	true
316                 	DILUPBiCGStab	1.261230521000e-03	7.751764906190e-06	1	1.752592866810e-03	9.263337931600e-06	1	false	DICPCG	9.176001544350e-04	8.084608967670e-06	30	true
317                 	DILUPBiCGStab	1.258617451450e-03	7.736074809760e-06	1	1.756136994600e-03	9.249865256320e-06	1	false	DICPCG	9.160259781930e-04	8.034073439980e-06	30	true
318                 	DILUPBiCGStab	1.256016380640e-03	7.720454965360e-06	1	1.759659029680e-03	9.236628642710e-06	1	false	DICPCG	9.144753476060e-04	7.983672670300e-06	30	true
319                 	DILUPBiCGStab	1.253427191190e-03	7.704904688770e-06	1	1.763154709860e-03	9.223598184500e-06	1	false	DICPCG	9.129301603140e-04	7.933411015670e-06	30	true
320                 	DILUPBiCGStab	1.250845712430e-03	7.689398378010e-06	1	1.766624296570e-03	9.210794517450e-06	1	false	DICPCG	9.114152927060e-04	7.883254412720e-06	30	true
321                 	DILUPBiCGStab	1.248267346960e-03	7.673907802170e-06	1	1.770067474650e-03	9.198156062310e-06	1	false	DICPCG	9.099181046720e-04	7.833188915070e-06	30	true
322                 	DILUPBiCGStab	1.245700278270e-03	7.658483300670e-06	1	1.773487389690e-03	9.185759341030e-06	1	false	DICPCG	9.084278262850e-04	7.783232934360e-06	30	true
323                 	DILUPBiCGStab	1.243134976760e-03	7.643066317860e-06	1	1.776883337510e-03	9.173613933450e-06	1	false	DICPCG	9.069691162850e-04	7.733420441520e-06	30	true
324                 	DILUPBiCGStab	1.240578267080e-03	7.627698840700e-06	1	1.780256448170e-03	9.161625920120e-06	1	false	DICPCG	9.055239356180e-04	7.683770028860e-06	30	true
325                 	DILUPBiCGStab	1.238032941190e-03	7.612398067430e-06	1	1.783606030070e-03	9.149868915090e-06	1	false	DICPCG	9.040890092940e-04	7.634229933020e-06	30	true
326                 	DILUPBiCGStab	1.235498890580e-03	7.597163363610e-06	1	1.786934708740e-03	9.138300426490e-06	1	false	DICPCG	9.026823912540e-04	7.584849597230e-06	30	true
327                 	DILUPBiCGStab	1.232976008120e-03	7.581994102790e-06	1	1.790241617540e-03	9.126886901380e-06	1	false	DICPCG	9.012876224500e-04	7.535610151390e-06	30	true
328                 	DILUPBiCGStab	1.230464188080e-03	7.566889666390e-06	1	1.793524005470e-03	9.115636504990e-06	1	false	DICPCG	8.999075344050e-04	7.486556024690e-06	30	true
329                 	DILUPBiCGStab	1.227963326080e-03	7.551849443600e-06	1	1.796780808800e-03	9.104614426500e-06	1	false	DICPCG	8.985512381550e-04	7.437660768560e-06	30	true
330                 	DILUPBiCGStab	1.225473319090e-03	7.536872831340e-06	1	1.800013547660e-03	9.093781235800e-06	1	false	DICPCG	8.972047700760e-04	7.388918100780e-06	30	true
331                 	DILUPBiCGStab	1.222994065390e-03	7.521959234050e-06	1	1.803223185730e-03	9.083105234710e-06	1	false	DICPCG	8.958781291230e-04	7.340301246090e-06	30	true
332                 	DILUPBiCGStab	1.220525464560e-03	7.507108063600e-06	1	1.806409321720e-03	9.072647851400e-06	1	false	DICPCG	8.945700374950e-04	7.291882702090e-06	30	true
333                 	DILUPBiCGStab	1.218067417480e-03	7.492318739280e-06	1	1.809570000370e-03	9.062317931000e-06	1	false	DICPCG	8.932720294870e-04	7.243642057460e-06	30	true
334                 	DILUPBiCGStab	1.215611095860e-03	7.477536984670e-06	1	1.812708011210e-03	9.052094779250e-06	1	false	DICPCG	8.919973075380e-04	7.195583611570e-06	30	true
335                 	DILUPBiCGStab	1.213161956180e-03	7.462796386440e-06	1	1.815825629070e-03	9.042021201490e-06	1	false	DICPCG	8.907362983040e-04	7.147643729200e-06	30	true
336                 	DILUPBiCGStab	1.210720337140e-03	7.448099053280e-06	1	1.818921184400e-03	9.032131968430e-06	1	false	DICPCG	8.894877223990e-04	7.099864330510e-06	30	true
337                 	DILUPBiCGStab	1.208280470860e-03	7.433409526060e-06	1	1.821993091100e-03	9.022461239260e-06	1	false	DICPCG	8.882621390960e-04	7.052310876340e-06	30	true
338                 	DILUPBiCGStab	1.205850288030e-03	7.418776617020e-06	1	1.825039629910e-03	9.012927106860e-06	1	false	DICPCG	8.870479754380e-04	7.004946446750e-06	30	true
339                 	DILUPBiCGStab	1.203430248290e-03	7.404203180280e-06	1	1.828060000980e-03	9.003482897290e-06	1	false	DICPCG	8.858523852950e-04	8.857628545080e-06	29	true
340                 	DILUPBiCGStab	1.201020259690e-03	7.389688676280e-06	1	1.831056175490e-03	8.994232190130e-06	1	false	DICPCG	8.846748446120e-04	8.806363345840e-06	29	true
341                 	DILUPBiCGStab	1.198620231440e-03	7.375232572100e-06	1	1.834029302830e-03	8.985058091950e-06	1	false	DICPCG	8.835102100300e-04	8.755357818480e-06	29	true
342                 	DILUPBiCGStab	1.196230073850e-03	7.360834341390e-06	1	1.836979510740e-03	8.976000202960e-06	1	false	DICPCG	8.823661712310e-04	8.704554673340e-06	29	true
343                 	DILUPBiCGStab	1.193849698390e-03	7.346493464300e-06	1	1.839907643930e-03	8.967105170240e-06	1	false	DICPCG	8.812344283000e-04	8.653922034980e-06	29	true
344                 	DILUPBiCGStab	1.191479017610e-03	7.332209427330e-06	1	1.842813732530e-03	8.958497396060e-06	1	false	DICPCG	8.801175214460e-04	8.603582100840e-06	29	true
345                 	DILUPBiCGStab	1.189117945140e-03	7.317981723320e-06	1	1.845697630380e-03	8.950030974730e-06	1	false	DICPCG	8.790203147340e-04	8.553482295270e-06	29	true
346                 	DILUPBiCGStab	1.186766395670e-03	7.303809851280e-06	1	1.848557230720e-03	8.941696718580e-06	1	false	DICPCG	8.779332810370e-04	8.503636888930e-06	29	true
347                 	DILUPBiCGStab	1.184424198430e-03	7.289692783790e-06	1	1.851394291350e-03	8.933469993510e-06	1	false	DICPCG	8.768659738240e-04	8.737293228140e-06	28	true
348                 	DILUPBiCGStab	1.182082760740e-03	7.275577657230e-06	1	1.854207677100e-03	8.925375976430e-06	1	false	DICPCG	8.758119764630e-04	8.687962769900e-06	28	true
349                 	DILUPBiCGStab	1.179748173880e-03	7.261501980850e-06	1	1.856995464080e-03	8.917396398080e-06	1	false	DICPCG	8.747719928130e-04	8.638880794320e-06	28	true
350                 	DILUPBiCGStab	1.177419928860e-03	7.247462642630e-06	1	1.859760623640e-03	8.909564303700e-06	1	false	DICPCG	8.737515137090e-04	8.590101919210e-06	28	true
351                 	DILUPBiCGStab	1.175093136130e-03	7.233429564690e-06	1	1.862504296010e-03	8.901875577700e-06	1	false	DICPCG	8.727402614390e-04	8.541542687460e-06	28	true
352                 	DILUPBiCGStab	1.172775101500e-03	7.219447737150e-06	1	1.865223895420e-03	8.894323947250e-06	1	false	DICPCG	8.717486496470e-04	8.493227405990e-06	28	true
353                 	DILUPBiCGStab	1.170466165210e-03	7.205519276520e-06	1	1.867920184920e-03	8.886822841230e-06	1	false	DICPCG	8.707703322680e-04	8.445178906680e-06	28	true
354                 	DILUPBiCGStab	1.168166248900e-03	7.191643721940e-06	1	1.870592852550e-03	8.879374459390e-06	1	false	DICPCG	8.698056716070e-04	8.397329796710e-06	28	true
355                 	DILUPBiCGStab	1.165875275110e-03	7.177820618440e-06	1	1.873242583120e-03	8.872060599410e-06	1	false	DICPCG	8.688599311200e-04	8.349753703950e-06	28	true
356                 	DILUPBiCGStab	1.163593167350e-03	7.164049516050e-06	1	1.875871330590e-03	8.864864942740e-06	1	false	DICPCG	8.679234695910e-04	8.302447071060e-06	28	true
357                 	DILUPBiCGStab	1.161319850030e-03	7.150329970530e-06	1	1.878478075830e-03	8.857871617100e-06	1	false	DICPCG	8.670070337360e-04	8.255440079320e-06	28	true
358                 	DILUPBiCGStab	1.159055248490e-03	7.136661542890e-06	1	1.881061697960e-03	8.850933393940e-06	1	false	DICPCG	8.661034561510e-04	8.208704529090e-06	28	true
359                 	DILUPBiCGStab	1.156799288930e-03	7.123043799450e-06	1	1.883622055950e-03	8.844046507830e-06	1	false	DICPCG	8.652166456410e-04	8.162206217620e-06	28	true
360                 	DILUPBiCGStab	1.154551898490e-03	7.109476311670e-06	1	1.886158692250e-03	8.837232318650e-06	1	false	DICPCG	8.643455742510e-04	8.115951020260e-06	28	true
361                 	DILUPBiCGStab	1.152313005120e-03	7.095958656160e-06	1	1.888676458390e-03	8.830494903540e-06	1	false	DICPCG	8.634870354640e-04	8.070009238170e-06	28	true
362                 	DILUPBiCGStab	1.150077838590e-03	7.082461476450e-06	1	1.891174586670e-03	8.823820524170e-06	1	false	DICPCG	8.626475324260e-04	8.024389326830e-06	28	true
363                 	DILUPBiCGStab	1.147845346830e-03	7.068978309940e-06	1	1.893649445090e-03	8.817320011010e-06	1	false	DICPCG	8.618176051340e-04	7.979059297650e-06	28	true
364                 	DILUPBiCGStab	1.145620781310e-03	7.055541514370e-06	1	1.896099016900e-03	8.811022637190e-06	1	false	DICPCG	8.610075298940e-04	7.934045228230e-06	28	true
365                 	DILUPBiCGStab	1.143396338910e-03	7.042103049890e-06	1	1.898524656330e-03	8.804785230410e-06	1	false	DICPCG	8.602090121130e-04	7.889371591860e-06	28	true
366                 	DILUPBiCGStab	1.141178400480e-03	7.028702230870e-06	1	1.900927596450e-03	8.798609327270e-06	1	false	DICPCG	8.594275454490e-04	7.845009312480e-06	28	true
367                 	DILUPBiCGStab	1.138968675800e-03	7.015349606320e-06	1	1.903308122550e-03	8.792521037320e-06	1	false	DICPCG	8.586590909700e-04	7.800944898510e-06	28	true
368                 	DILUPBiCGStab	1.136767097660e-03	7.002044781070e-06	1	1.905664906520e-03	8.786495578130e-06	1	false	DICPCG	8.579055398860e-04	7.757165373460e-06	28	true
369                 	DILUPBiCGStab	1.134573599610e-03	6.988787364610e-06	1	1.907998943120e-03	8.780526333030e-06	1	false	DICPCG	8.571665861970e-04	7.713689583650e-06	28	true
370                 	DILUPBiCGStab	1.132388116020e-03	6.975576970990e-06	1	1.910314325200e-03	8.774746197970e-06	1	false	DICPCG	8.564421881330e-04	7.670506229620e-06	28	true
371                 	DILUPBiCGStab	1.130210581980e-03	6.962413218810e-06	1	1.912611468610e-03	8.769041265230e-06	1	false	DICPCG	8.557330027150e-04	7.627598768970e-06	28	true
372                 	DILUPBiCGStab	1.128040933370e-03	6.949295731110e-06	1	1.914888818630e-03	8.763390140050e-06	1	false	DICPCG	8.550372669410e-04	7.584976972700e-06	28	true
373                 	DILUPBiCGStab	1.125879106800e-03	6.936224135390e-06	1	1.917142101110e-03	8.757785477720e-06	1	false	DICPCG	8.543573237500e-04	7.542683603770e-06	28	true
374                 	DILUPBiCGStab	1.123725039610e-03	6.923198063460e-06	1	1.919373563360e-03	8.752231293200e-06	1	false	DICPCG	8.536901296100e-04	7.500717475300e-06	28	true
375                 	DILUPBiCGStab	1.121578669880e-03	6.910217151450e-06	1	1.921583393930e-03	8.746776651650e-06	1	false	DICPCG	8.530391113910e-04	7.459094811560e-06	28	true
376                 	DILUPBiCGStab	1.119439936390e-03	6.897281039710e-06	1	1.923767440590e-03	8.741428345320e-06	1	false	DICPCG	8.524000360490e-04	7.417765356800e-06	28	true
377                 	DILUPBiCGStab	1.117301932520e-03	6.884347189860e-06	1	1.925928511940e-03	8.736141762730e-06	1	false	DICPCG	8.517775385990e-04	7.376743003640e-06	28	true
378                 	DILUPBiCGStab	1.115168614790e-03	6.871439993970e-06	1	1.928068009930e-03	8.730916475250e-06	1	false	DICPCG	8.511668868930e-04	7.336082727720e-06	28	true
379                 	DILUPBiCGStab	1.113041122850e-03	6.858566489860e-06	1	1.930186561080e-03	8.725768437700e-06	1	false	DICPCG	8.505728049830e-04	7.295735160810e-06	28	true
380                 	DILUPBiCGStab	1.110913815380e-03	6.845691930440e-06	1	1.932285312990e-03	8.720692572470e-06	1	false	DICPCG	8.499919564960e-04	7.255662304710e-06	28	true
381                 	DILUPBiCGStab	1.108793280650e-03	6.832856927750e-06	1	1.934365203260e-03	8.715705177740e-06	1	false	DICPCG	8.494261994350e-04	7.215940225810e-06	28	true
382                 	DILUPBiCGStab	1.106680148710e-03	6.820065380860e-06	1	1.936421856860e-03	8.710835615330e-06	1	false	DICPCG	8.488753226540e-04	7.176565304460e-06	28	true
383                 	DILUPBiCGStab	1.104574362250e-03	6.807316953180e-06	1	1.938455331080e-03	8.706020538620e-06	1	false	DICPCG	8.483382742340e-04	7.137505460640e-06	28	true
384                 	DILUPBiCGStab	1.102475864600e-03	6.794611312000e-06	1	1.940468583030e-03	8.701263159650e-06	1	false	DICPCG	8.478167695370e-04	7.098752902430e-06	28	true
385                 	DILUPBiCGStab	1.100384599750e-03	6.781948128480e-06	1	1.942461995720e-03	8.696564435160e-06	1	false	DICPCG	8.473091372000e-04	7.060327460320e-06	28	true
386                 	DILUPBiCGStab	1.098300512290e-03	6.769327077310e-06	1	1.944434454260e-03	8.691889269280e-06	1	false	DICPCG	8.468170432300e-04	7.022262253140e-06	28	true
387                 	DILUPBiCGStab	1.096223547460e-03	6.756747837190e-06	1	1.946387881230e-03	8.687278697440e-06	1	false	DICPCG	8.463398537010e-04	6.984530077860e-06	28	true
388                 	DILUPBiCGStab	1.094153651110e-03	6.744210090260e-06	1	1.948320991060e-03	8.682820099030e-06	1	false	DICPCG	8.458767868100e-04	6.947114702640e-06	28	true
389                 	DILUPBiCGStab	1.092090769700e-03	6.731713522290e-06	1	1.950229120420e-03	8.678410333100e-06	1	false	DICPCG	8.454295894200e-04	8.433725762950e-06	27	true
390                 	DILUPBiCGStab	1.090034850280e-03	6.719257822980e-06	1	1.952113705810e-03	8.674062768360e-06	1	false	DICPCG	8.449970618220e-04	8.402734437460e-06	27	true
391                 	DILUPBiCGStab	1.087985840490e-03	6.706842684620e-06	1	1.953974415640e-03	8.669815101790e-06	1	false	DICPCG	8.445798484480e-04	8.371995790180e-06	27	true
392                 	DILUPBiCGStab	1.085938928800e-03	6.694438461740e-06	1	1.955813656690e-03	8.665578503610e-06	1	false	DICPCG	8.441771804560e-04	8.341518573610e-06	27	true
393                 	DILUPBiCGStab	1.083894544590e-03	6.682047813930e-06	1	1.957633110730e-03	8.661419737790e-06	1	false	DICPCG	8.437894515310e-04	8.311335186170e-06	27	true
394                 	DILUPBiCGStab	1.081856466020e-03	6.669694046420e-06	1	1.959434469130e-03	8.657425115550e-06	1	false	DICPCG	8.434148226670e-04	8.281441623530e-06	27	true
395                 	DILUPBiCGStab	1.079817998020e-03	6.657335897540e-06	1	1.961218340430e-03	8.653467234140e-06	1	false	DICPCG	8.430534883890e-04	8.251843071980e-06	27	true
396                 	DILUPBiCGStab	1.077784932590e-03	6.645009088420e-06	1	1.962983221590e-03	8.649544408000e-06	1	false	DICPCG	8.427046375010e-04	8.222471713620e-06	27	true
397                 	DILUPBiCGStab	1.075758583680e-03	6.632721734670e-06	1	1.964730845300e-03	8.645680190050e-06	1	false	DICPCG	8.423672664760e-04	8.193362194130e-06	27	true
398                 	DILUPBiCGStab	1.073738902100e-03	6.620473547970e-06	1	1.966455624360e-03	8.641847908810e-06	1	false	DICPCG	8.420419202020e-04	8.164517558150e-06	27	true
399                 	DILUPBiCGStab	1.071725839240e-03	6.608264243650e-06	1	1.968154622140e-03	8.638063450830e-06	1	false	DICPCG	8.417263983160e-04	8.135949810640e-06	27	true
400                 	DILUPBiCGStab	1.069719347000e-03	6.596093539600e-06	1	1.969827868170e-03	8.634383390350e-06	1	false	DICPCG	8.414188511010e-04	8.107666331120e-06	27	true
401                 	DILUPBiCGStab	1.067719377790e-03	6.583961157110e-06	1	1.971479357740e-03	8.630752120680e-06	1	false	DICPCG	8.411179705400e-04	8.079631150010e-06	27	true
402                 	DILUPBiCGStab	1.065725884550e-03	6.571866820640e-06	1	1.973113140610e-03	8.627172719130e-06	1	false	DICPCG	8.408245167470e-04	8.051815599930e-06	27	true
403                 	DILUPBiCGStab	1.063738820750e-03	6.559810257620e-06	1	1.974729490360e-03	8.623689918530e-06	1	false	DICPCG	8.405378808070e-04	8.024243937380e-06	27	true
404                 	DILUPBiCGStab	1.061758140330e-03	6.547791198360e-06	1	1.976325069800e-03	8.620252984650e-06	1	false	DICPCG	8.402572671840e-04	7.996908053410e-06	27	true
405                 	DILUPBiCGStab	1.059783797750e-03	6.535809376350e-06	1	1.977900517050e-03	8.616918836260e-06	1	false	DICPCG	8.399818324890e-04	7.969847564570e-06	27	true
406                 	DILUPBiCGStab	1.057815747950e-03	6.523864527780e-06	1	1.979459191290e-03	8.613629547280e-06	1	false	DICPCG	8.397108198810e-04	7.943036531390e-06	27	true
407                 	DILUPBiCGStab	1.055853588520e-03	6.511954184870e-06	1	1.981000327450e-03	8.610390055920e-06	1	false	DICPCG	8.394437128380e-04	7.916457682670e-06	27	true
408                 	DILUPBiCGStab	1.053890860010e-03	6.500038521850e-06	1	1.982523879060e-03	8.607182181230e-06	1	false	DICPCG	8.391803881640e-04	7.890126185020e-06	27	true
409                 	DILUPBiCGStab	1.051933009060e-03	6.488151142760e-06	1	1.984026101280e-03	8.603975633550e-06	1	false	DICPCG	8.389205807240e-04	7.864034210880e-06	27	true
410                 	DILUPBiCGStab	1.049978971120e-03	6.476285494750e-06	1	1.985504747020e-03	8.600798414240e-06	1	false	DICPCG	8.386642628260e-04	7.838264161610e-06	27	true
411                 	DILUPBiCGStab	1.048025278300e-03	6.464420199620e-06	1	1.986961659330e-03	8.597750949350e-06	1	false	DICPCG	8.384111608360e-04	7.812783509200e-06	27	true
412                 	DILUPBiCGStab	1.046077454840e-03	6.452589343600e-06	1	1.988395381970e-03	8.594754750250e-06	1	false	DICPCG	8.381611478360e-04	7.787574306480e-06	27	true
413                 	DILUPBiCGStab	1.044135721400e-03	6.440794301220e-06	1	1.989806447670e-03	8.591801661680e-06	1	false	DICPCG	8.379141513720e-04	7.762618995740e-06	27	true
414                 	DILUPBiCGStab	1.042200035970e-03	6.429034827010e-06	1	1.991199960980e-03	8.588935970090e-06	1	false	DICPCG	8.376702202850e-04	7.737891988980e-06	27	true
415                 	DILUPBiCGStab	1.040270357010e-03	6.417310678120e-06	1	1.992577176560e-03	8.586140404940e-06	1	false	DICPCG	8.374293151670e-04	7.713437489540e-06	27	true
416                 	DILUPBiCGStab	1.038346643420e-03	6.405621614280e-06	1	1.993938032410e-03	8.583510952950e-06	1	false	DICPCG	8.371913245310e-04	7.689372274270e-06	27	true
417                 	DILUPBiCGStab	1.036428854520e-03	6.393967397840e-06	1	1.995279861040e-03	8.580901923840e-06	1	false	DICPCG	8.369561379470e-04	7.665597843590e-06	27	true
418                 	DILUPBiCGStab	1.034516950040e-03	6.382347793650e-06	1	1.996602776520e-03	8.578337005250e-06	1	false	DICPCG	8.367237603330e-04	7.642085497230e-06	27	true
419                 	DILUPBiCGStab	1.032610890170e-03	6.370762569070e-06	1	1.997903229650e-03	8.575765749570e-06	1	false	DICPCG	8.364943150310e-04	7.618821020170e-06	27	true
420                 	DILUPBiCGStab	1.030710635490e-03	6.359211493960e-06	1	1.999181729380e-03	8.573195309170e-06	1	false	DICPCG	8.362677485770e-04	7.595819419920e-06	27	true
