# cfd-territory never-run census -- generated by scripts/census_never_run.py
# unit: directory D with D/system/controlDict (INSTANCE) or D/system/controlDict*.template (DEFINITION); plus the orphan
#       unit: a directory with solver logs and NO system/ (a case run then pruned) -> RAN_LOGS_ONLY
# NEVER_RUN predicate: no solver log with an 'ExecutionTime = ' line, no time dir > 0 with content (case level OR processor*/),
#                      and no mesh (constant/polyMesh/points or a mesh-utility log).
# family is NAME-DERIVED and is a navigation aid only -- it cannot reliably pair a definition under cases/ with its
# outputs under verification/runs/, and it collides (cases/tmr and models/tmr share the key 'tmr').
# verdict_artifact is NAME-LINKED and is the weakest column here; open it before relying on it.
class	family	case_root	evidence_path	application	missing_binary	solver_logs	time_dirs	proc_time_dirs	end_line	rc	verdict_tokens	verdict_artifact
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206651	cases/mega-batch/work/ahmed-viscous/case-206651/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206663	cases/mega-batch/work/ahmed-viscous/case-206663/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206675	cases/mega-batch/work/ahmed-viscous/case-206675/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206699	cases/mega-batch/work/ahmed-viscous/case-206699/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206843	cases/mega-batch/work/ahmed-viscous/case-206843/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206867	cases/mega-batch/work/ahmed-viscous/case-206867/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206879	cases/mega-batch/work/ahmed-viscous/case-206879/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206927	cases/mega-batch/work/ahmed-viscous/case-206927/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-059901	cases/mega-batch/work/cylinder/case-059901/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-059919	cases/mega-batch/work/cylinder/case-059919/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-059925	cases/mega-batch/work/cylinder/case-059925/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-059943	cases/mega-batch/work/cylinder/case-059943/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-059946	cases/mega-batch/work/cylinder/case-059946/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-060903	cases/mega-batch/work/cylinder/case-060903/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-060909	cases/mega-batch/work/cylinder/case-060909/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-060918	cases/mega-batch/work/cylinder/case-060918/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-061059	cases/mega-batch/work/cylinder/case-061059/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-061065	cases/mega-batch/work/cylinder/case-061065/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	D5_rsm	verification/runs/D5_rsm_runs/EBRSM	verification/runs/D5_rsm_runs/EBRSM/log.run			1	1	0	1			
RAN_COMPLETE	D5_rsm	verification/runs/D5_rsm_runs/LRR	verification/runs/D5_rsm_runs/LRR/log.run			1	1	0	1			
RAN_COMPLETE	D5_rsm	verification/runs/D5_rsm_runs/SSG	verification/runs/D5_rsm_runs/SSG/log.run			1	1	0	1			
RAN_COMPLETE	DMR	verification/runs/DMR_runs/res120	verification/runs/DMR_runs/res120/log.rhoCentralFoam	rhoCentralFoam		1	10	40	1		BLOCKED,GATE FAIL,NOT A RESULT,PASS	verification/campaign/DMR_R3_RESULTS.md
RAN_COMPLETE	DMR	verification/runs/DMR_runs/res60	verification/runs/DMR_runs/res60/log.rhoCentralFoam	rhoCentralFoam		1	10	40	1		BLOCKED,GATE FAIL,NOT A RESULT,PASS	verification/campaign/DMR_R3_RESULTS.md
RAN_COMPLETE	DPW8_V2	verification/runs/DPW8_V2_runs/run_L1_feasibility	verification/runs/DPW8_V2_runs/run_L1_feasibility/log.simpleFoam	simpleFoam		1	60	0	1		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/DPW8_V2_L4_DIVERGENCE_DIAG_RESULTS.md
RAN_COMPLETE	DPW8_V2	verification/runs/DPW8_V2_runs/run_L3_physics	verification/runs/DPW8_V2_runs/run_L3_physics/log.simpleFoam	simpleFoam		1	60	0	1		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/DPW8_V2_L4_DIVERGENCE_DIAG_RESULTS.md
RAN_COMPLETE	DPW8_V2	verification/runs/DPW8_V2_runs/run_L4_diagB_scheme	verification/runs/DPW8_V2_runs/run_L4_diagB_scheme/log.simpleFoam	simpleFoam		1	12	0	1		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/DPW8_V2_L4_DIVERGENCE_DIAG_RESULTS.md
RAN_COMPLETE	F11	verification/runs/F11_runs/conversion_2026-08-25/runs/re100/coarse	verification/runs/F11_runs/conversion_2026-08-25/runs/re100/coarse/log.simpleFoam	simpleFoam		1	1	0	1		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F11_CONVERSION_PREREGISTRATION.md
RAN_COMPLETE	F11	verification/runs/F11_runs/conversion_2026-08-25/runs/re100/fine	verification/runs/F11_runs/conversion_2026-08-25/runs/re100/fine/log.simpleFoam	simpleFoam		1	1	0	1		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F11_CONVERSION_PREREGISTRATION.md
RAN_COMPLETE	F11	verification/runs/F11_runs/conversion_2026-08-25/runs/re100/medium	verification/runs/F11_runs/conversion_2026-08-25/runs/re100/medium/log.simpleFoam	simpleFoam		1	1	0	1		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F11_CONVERSION_PREREGISTRATION.md
RAN_COMPLETE	F11	verification/runs/F11_runs/conversion_2026-08-25/runs/re1000/coarse	verification/runs/F11_runs/conversion_2026-08-25/runs/re1000/coarse/log.simpleFoam	simpleFoam		1	1	0	1		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F11_CONVERSION_PREREGISTRATION.md
RAN_COMPLETE	F11	verification/runs/F11_runs/conversion_2026-08-25/runs/re1000/fine	verification/runs/F11_runs/conversion_2026-08-25/runs/re1000/fine/log.simpleFoam	simpleFoam		1	1	0	1		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F11_CONVERSION_PREREGISTRATION.md
RAN_COMPLETE	F11	verification/runs/F11_runs/conversion_2026-08-25/runs/re1000/medium	verification/runs/F11_runs/conversion_2026-08-25/runs/re1000/medium/log.simpleFoam	simpleFoam		1	1	0	1		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F11_CONVERSION_PREREGISTRATION.md
RAN_COMPLETE	F15	verification/runs/F15_runs/coarse	verification/runs/F15_runs/coarse/log.rhoCentralFoam	rhoCentralFoam		1	5	0	1	0	BLOCKED	verification/campaign/F15_F16_LAUNCH_RECORD_2026-08-26.md
RAN_COMPLETE	F16	verification/runs/F16_runs/coarse	verification/runs/F16_runs/coarse/log.icoFoam	icoFoam		1	1	0	1	0	BLOCKED	verification/campaign/F15_F16_LAUNCH_RECORD_2026-08-26.md
RAN_COMPLETE	F17	verification/runs/F17_runs/coarse	verification/runs/F17_runs/coarse/log.simpleFoam	simpleFoam		1	40	0	1	0	PASS	verification/campaign/F17_KV40_RESULTS.md
RAN_COMPLETE	F17	verification/runs/F17_runs/fine	verification/runs/F17_runs/fine/log.simpleFoam	simpleFoam		1	40	0	1	0	PASS	verification/campaign/F17_KV40_RESULTS.md
RAN_COMPLETE	F17	verification/runs/F17_runs/medium	verification/runs/F17_runs/medium/log.simpleFoam	simpleFoam		1	40	0	1	0	PASS	verification/campaign/F17_KV40_RESULTS.md
RAN_COMPLETE	F17b	verification/runs/F17b_runs/coarse	verification/runs/F17b_runs/coarse/log.simpleFoam	simpleFoam		1	40	0	1	0	GATE FAIL,NOT A RESULT,PASS	verification/campaign/F17b_KV40_EXT_RESULTS.md
RAN_COMPLETE	F17b	verification/runs/F17b_runs/fine	verification/runs/F17b_runs/fine/log.simpleFoam	simpleFoam		1	40	0	1	0	GATE FAIL,NOT A RESULT,PASS	verification/campaign/F17b_KV40_EXT_RESULTS.md
RAN_COMPLETE	F17b	verification/runs/F17b_runs/medium	verification/runs/F17b_runs/medium/log.simpleFoam	simpleFoam		1	40	0	1	0	GATE FAIL,NOT A RESULT,PASS	verification/campaign/F17b_KV40_EXT_RESULTS.md
RAN_COMPLETE	F17c	verification/runs/F17c_runs/coarse	verification/runs/F17c_runs/coarse/log.simpleFoam	simpleFoam		1	40	0	1	0	BLOCKED,NOT A RESULT,PASS	verification/campaign/F17c_KV40_FLOOR_RESULTS.md
RAN_COMPLETE	F17c	verification/runs/F17c_runs/medium	verification/runs/F17c_runs/medium/log.simpleFoam	simpleFoam		1	80	0	1	0	BLOCKED,NOT A RESULT,PASS	verification/campaign/F17c_KV40_FLOOR_RESULTS.md
RAN_COMPLETE	F18	verification/runs/F18_runs/coarse	verification/runs/F18_runs/coarse/log.icoFoam	icoFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F18_TG2D_RESULTS.md
RAN_COMPLETE	F18	verification/runs/F18_runs/fine	verification/runs/F18_runs/fine/log.icoFoam	icoFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F18_TG2D_RESULTS.md
RAN_COMPLETE	F18	verification/runs/F18_runs/medium	verification/runs/F18_runs/medium/log.icoFoam	icoFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F18_TG2D_RESULTS.md
RAN_COMPLETE	F18b	verification/runs/F18b_runs/coarse	verification/runs/F18b_runs/coarse/log.icoFoam	icoFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F18b_TG2D_EXT_RESULTS.md
RAN_COMPLETE	F18b	verification/runs/F18b_runs/fine	verification/runs/F18b_runs/fine/log.icoFoam	icoFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F18b_TG2D_EXT_RESULTS.md
RAN_COMPLETE	F18b	verification/runs/F18b_runs/medium	verification/runs/F18b_runs/medium/log.icoFoam	icoFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F18b_TG2D_EXT_RESULTS.md
RAN_COMPLETE	F19_SOD	verification/runs/F19_SOD_runs/coarse	verification/runs/F19_SOD_runs/coarse/log.rhoCentralFoam	rhoCentralFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F19_SOD_RESULTS.md
RAN_COMPLETE	F19_SOD	verification/runs/F19_SOD_runs/fine	verification/runs/F19_SOD_runs/fine/log.rhoCentralFoam	rhoCentralFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F19_SOD_RESULTS.md
RAN_COMPLETE	F19_SOD	verification/runs/F19_SOD_runs/medium	verification/runs/F19_SOD_runs/medium/log.rhoCentralFoam	rhoCentralFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F19_SOD_RESULTS.md
RAN_COMPLETE	F20_ISENTROPIC_VORTEX	verification/runs/F20_ISENTROPIC_VORTEX_runs/coarse	verification/runs/F20_ISENTROPIC_VORTEX_runs/coarse/log.rhoCentralFoam	rhoCentralFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F20_ISENTROPIC_VORTEX_RESULTS.md
RAN_COMPLETE	F20_ISENTROPIC_VORTEX	verification/runs/F20_ISENTROPIC_VORTEX_runs/fine	verification/runs/F20_ISENTROPIC_VORTEX_runs/fine/log.rhoCentralFoam	rhoCentralFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F20_ISENTROPIC_VORTEX_RESULTS.md
RAN_COMPLETE	F20_ISENTROPIC_VORTEX	verification/runs/F20_ISENTROPIC_VORTEX_runs/medium	verification/runs/F20_ISENTROPIC_VORTEX_runs/medium/log.rhoCentralFoam	rhoCentralFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F20_ISENTROPIC_VORTEX_RESULTS.md
RAN_COMPLETE	F21	verification/runs/F21_runs/coarse	verification/runs/F21_runs/coarse/log.pimpleFoam	pimpleFoam		1	49	0	1	0	GATE FAIL,NOT A RESULT,PASS	verification/campaign/F21_WOMERSLEY_RESULTS.md
RAN_COMPLETE	F21	verification/runs/F21_runs/fine	verification/runs/F21_runs/fine/log.pimpleFoam	pimpleFoam		1	49	0	1	0	GATE FAIL,NOT A RESULT,PASS	verification/campaign/F21_WOMERSLEY_RESULTS.md
RAN_COMPLETE	F21	verification/runs/F21_runs/medium	verification/runs/F21_runs/medium/log.pimpleFoam	pimpleFoam		1	49	0	1	0	GATE FAIL,NOT A RESULT,PASS	verification/campaign/F21_WOMERSLEY_RESULTS.md
RAN_COMPLETE	F22_LAMB_OSEEN	verification/runs/F22_LAMB_OSEEN_runs/coarse	verification/runs/F22_LAMB_OSEEN_runs/coarse/log.icoFoam	icoFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F22_LAMB_OSEEN_RESULTS.md
RAN_COMPLETE	F22_LAMB_OSEEN	verification/runs/F22_LAMB_OSEEN_runs/fine	verification/runs/F22_LAMB_OSEEN_runs/fine/log.icoFoam	icoFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F22_LAMB_OSEEN_RESULTS.md
RAN_COMPLETE	F22_LAMB_OSEEN	verification/runs/F22_LAMB_OSEEN_runs/medium	verification/runs/F22_LAMB_OSEEN_runs/medium/log.icoFoam	icoFoam		1	1	0	1	0	NOT A RESULT,PASS	verification/campaign/F22_LAMB_OSEEN_RESULTS.md
RAN_COMPLETE	F23_HP_WEDGE	verification/runs/F23_HP_WEDGE_runs/coarse	verification/runs/F23_HP_WEDGE_runs/coarse/log.simpleFoam	simpleFoam		1	0	160	1	0	GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/F23_HP_WEDGE_RESULTS.md
RAN_COMPLETE	F23_HP_WEDGE	verification/runs/F23_HP_WEDGE_runs/medium	verification/runs/F23_HP_WEDGE_runs/medium/log.simpleFoam	simpleFoam		1	0	160	1	0	GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/F23_HP_WEDGE_RESULTS.md
RAN_COMPLETE	F24_PRANDTL_MEYER	verification/runs/F24_PRANDTL_MEYER_runs/coarse	verification/runs/F24_PRANDTL_MEYER_runs/coarse/log.rhoCentralFoam	rhoCentralFoam		1	0	160	1	0	NOT A RESULT,PENDING	verification/campaign/F24_PRANDTL_MEYER_RESULTS.md
RAN_COMPLETE	F25_DUCT3D	verification/runs/F25_DUCT3D_runs/coarse	verification/runs/F25_DUCT3D_runs/coarse/log.simpleFoam	simpleFoam		1	0	160	1	0	NOT A RESULT,PASS	verification/campaign/F25_DUCT3D_RESULTS.md
RAN_COMPLETE	F25_DUCT3D	verification/runs/F25_DUCT3D_runs/fine	verification/runs/F25_DUCT3D_runs/fine/log.simpleFoam	simpleFoam		1	0	160	1	0	NOT A RESULT,PASS	verification/campaign/F25_DUCT3D_RESULTS.md
RAN_COMPLETE	F25_DUCT3D	verification/runs/F25_DUCT3D_runs/medium	verification/runs/F25_DUCT3D_runs/medium/log.simpleFoam	simpleFoam		1	0	160	1	0	NOT A RESULT,PASS	verification/campaign/F25_DUCT3D_RESULTS.md
RAN_COMPLETE	F27_WOMERSLEY_PIPE	verification/runs/F27_WOMERSLEY_PIPE_runs/coarse	verification/runs/F27_WOMERSLEY_PIPE_runs/coarse/log.pimpleFoam	pimpleFoam		1	0	84	1	0	GATE FAIL,NOT A RESULT,PASS	verification/campaign/F27_WOMERSLEY_PIPE_RESULTS.md
RAN_COMPLETE	F27_WOMERSLEY_PIPE	verification/runs/F27_WOMERSLEY_PIPE_runs/fine	verification/runs/F27_WOMERSLEY_PIPE_runs/fine/log.pimpleFoam	pimpleFoam		1	0	84	1	0	GATE FAIL,NOT A RESULT,PASS	verification/campaign/F27_WOMERSLEY_PIPE_RESULTS.md
RAN_COMPLETE	F27_WOMERSLEY_PIPE	verification/runs/F27_WOMERSLEY_PIPE_runs/medium	verification/runs/F27_WOMERSLEY_PIPE_runs/medium/log.pimpleFoam	pimpleFoam		1	0	84	1	0	GATE FAIL,NOT A RESULT,PASS	verification/campaign/F27_WOMERSLEY_PIPE_RESULTS.md
RAN_COMPLETE	F2	verification/runs/F2_runs/primary_M0.8_a1.25_Re6e6	verification/runs/F2_runs/primary_M0.8_a1.25_Re6e6/log.rhoSimpleFoam.gz	rhoSimpleFoam		1	1	0	1		PASS	verification/campaign/F2_transonic_naca0012.md
RAN_COMPLETE	F2	verification/runs/F2_runs/secondary_M0.734_a2.79_Re6.5e6	verification/runs/F2_runs/secondary_M0.734_a2.79_Re6.5e6/log.rhoSimpleFoam.gz	rhoSimpleFoam		1	1	0	1		PASS	verification/campaign/F2_transonic_naca0012.md
RAN_COMPLETE	F3	verification/runs/F3_runs/cone/M2.35_th10/coarse	verification/runs/F3_runs/cone/M2.35_th10/coarse/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/cone/M2.35_th10/medium	verification/runs/F3_runs/cone/M2.35_th10/medium/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/cone/M3.0_th12/medium	verification/runs/F3_runs/cone/M3.0_th12/medium/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/conversion_2026-08-24/runs/cone/M2.35_th10/coarse	verification/runs/F3_runs/conversion_2026-08-24/runs/cone/M2.35_th10/coarse/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/conversion_2026-08-24/runs/cone/M2.35_th10/medium	verification/runs/F3_runs/conversion_2026-08-24/runs/cone/M2.35_th10/medium/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/conversion_2026-08-24/runs/diamond/M2.0_eps7p125/coarse	verification/runs/F3_runs/conversion_2026-08-24/runs/diamond/M2.0_eps7p125/coarse/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/conversion_2026-08-24/runs/diamond/M2.0_eps7p125/fine	verification/runs/F3_runs/conversion_2026-08-24/runs/diamond/M2.0_eps7p125/fine/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/conversion_2026-08-24/runs/diamond/M2.0_eps7p125/medium	verification/runs/F3_runs/conversion_2026-08-24/runs/diamond/M2.0_eps7p125/medium/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/conversion_2026-08-24/runs/wedge/M2.0_th15/coarse	verification/runs/F3_runs/conversion_2026-08-24/runs/wedge/M2.0_th15/coarse/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/conversion_2026-08-24/runs/wedge/M2.0_th15/fine	verification/runs/F3_runs/conversion_2026-08-24/runs/wedge/M2.0_th15/fine/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/conversion_2026-08-24/runs/wedge/M2.0_th15/medium	verification/runs/F3_runs/conversion_2026-08-24/runs/wedge/M2.0_th15/medium/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/conversion_2026-08-24/runs/wedge/M3.0_th15/fine	verification/runs/F3_runs/conversion_2026-08-24/runs/wedge/M3.0_th15/fine/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/diamond/M2.0_eps7p125/coarse	verification/runs/F3_runs/diamond/M2.0_eps7p125/coarse/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/diamond/M2.0_eps7p125/fine	verification/runs/F3_runs/diamond/M2.0_eps7p125/fine/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/diamond/M2.0_eps7p125/medium	verification/runs/F3_runs/diamond/M2.0_eps7p125/medium/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/diamond/M2.5_eps5/coarse	verification/runs/F3_runs/diamond/M2.5_eps5/coarse/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/diamond/M2.5_eps5/fine	verification/runs/F3_runs/diamond/M2.5_eps5/fine/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/diamond/M2.5_eps5/medium	verification/runs/F3_runs/diamond/M2.5_eps5/medium/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/successor_triple_2026-08-26/runs/_control/armA_M3.0_th15_fine_UNINSTRUMENTED	verification/runs/F3_runs/successor_triple_2026-08-26/runs/_control/armA_M3.0_th15_fine_UNINSTRUMENTED/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1	0	NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/successor_triple_2026-08-26/runs/_control/armB_M3.0_th15_fine_INSTRUMENTED	verification/runs/F3_runs/successor_triple_2026-08-26/runs/_control/armB_M3.0_th15_fine_INSTRUMENTED/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1	0	NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/successor_triple_2026-08-26/runs/diamond/M2.5_eps5/coarse	verification/runs/F3_runs/successor_triple_2026-08-26/runs/diamond/M2.5_eps5/coarse/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1	0	NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/successor_triple_2026-08-26/runs/diamond/M2.5_eps5/medium	verification/runs/F3_runs/successor_triple_2026-08-26/runs/diamond/M2.5_eps5/medium/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1	0	NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/successor_triple_2026-08-26/runs/wedge/M2.5_th10/coarse	verification/runs/F3_runs/successor_triple_2026-08-26/runs/wedge/M2.5_th10/coarse/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1	0	NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/successor_triple_2026-08-26/runs/wedge/M2.5_th10/fine	verification/runs/F3_runs/successor_triple_2026-08-26/runs/wedge/M2.5_th10/fine/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1	0	NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/successor_triple_2026-08-26/runs/wedge/M2.5_th10/medium	verification/runs/F3_runs/successor_triple_2026-08-26/runs/wedge/M2.5_th10/medium/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1	0	NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/wedge/M2.0_th15/coarse	verification/runs/F3_runs/wedge/M2.0_th15/coarse/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
RAN_COMPLETE	F3	verification/runs/F3_runs/wedge/M2.0_th15/fine	verification/runs/F3_runs/wedge/M2.0_th15/fine/log.rhoCentralFoam	rhoCentralFoam		1	2	0	1		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
