# Region            : all region0
# Cells             : 512
# Volume            : 5.234326483828e-02
# Time              	volAverage(T)
2869                	2.897169490476e+02
2870                	2.897159209498e+02
2871                	2.897148920789e+02
2872                	2.897138624363e+02
2873                	2.897128320232e+02
2874                	2.897118008411e+02
2875                	2.897107688913e+02
2876                	2.897097361752e+02
2877                	2.897087026940e+02
2878                	2.897076684491e+02
2879                	2.897066334419e+02
2880                	2.897055976737e+02
2881                	2.897045611459e+02
2882                	2.897035238597e+02
2883                	2.897024858166e+02
2884                	2.897014470178e+02
2885                	2.897004074646e+02
2886                	2.896993671585e+02
2887                	2.896983261007e+02
2888                	2.896972842926e+02
2889                	2.896962417355e+02
2890                	2.896951984307e+02
2891                	2.896941543796e+02
2892                	2.896931095834e+02
2893                	2.896920640436e+02
2894                	2.896910177613e+02
2895                	2.896899707380e+02
2896                	2.896889229749e+02
2897                	2.896878744735e+02
2898                	2.896868252349e+02
2899                	2.896857752605e+02
2900                	2.896847245516e+02
2901                	2.896836731095e+02
2902                	2.896826209356e+02
2903                	2.896815680312e+02
2904                	2.896805143975e+02
2905                	2.896794600358e+02
2906                	2.896784049476e+02
2907                	2.896773491340e+02
2908                	2.896762925964e+02
2909                	2.896752353361e+02
2910                	2.896741773543e+02
2911                	2.896731186525e+02
2912                	2.896720592318e+02
2913                	2.896709990936e+02
2914                	2.896699382392e+02
2915                	2.896688766698e+02
2916                	2.896678143868e+02
2917                	2.896667513915e+02
2918                	2.896656876851e+02
2919                	2.896646232689e+02
2920                	2.896635581443e+02
2921                	2.896624923125e+02
2922                	2.896614257748e+02
2923                	2.896603585324e+02
2924                	2.896592905867e+02
2925                	2.896582219390e+02
2926                	2.896571525905e+02
2927                	2.896560825424e+02
2928                	2.896550117962e+02
2929                	2.896539403531e+02
2930                	2.896528682142e+02
2931                	2.896517953810e+02
2932                	2.896507218547e+02
2933                	2.896496476365e+02
2934                	2.896485727278e+02
2935                	2.896474971297e+02
2936                	2.896464208436e+02
2937                	2.896453438708e+02
2938                	2.896442662124e+02
2939                	2.896431878698e+02
2940                	2.896421088443e+02
2941                	2.896410291370e+02
2942                	2.896399487493e+02
2943                	2.896388676824e+02
2944                	2.896377859375e+02
2945                	2.896367035160e+02
2946                	2.896356204190e+02
2947                	2.896345366479e+02
2948                	2.896334522039e+02
2949                	2.896323670882e+02
2950                	2.896312813022e+02
2951                	2.896301948469e+02
2952                	2.896291077238e+02
2953                	2.896280199339e+02
2954                	2.896269314787e+02
2955                	2.896258423593e+02
2956                	2.896247525770e+02
2957                	2.896236621330e+02
2958                	2.896225710285e+02
2959                	2.896214792648e+02
2960                	2.896203868432e+02
2961                	2.896192937648e+02
2962                	2.896182000310e+02
2963                	2.896171056429e+02
2964                	2.896160106017e+02
2965                	2.896149149088e+02
2966                	2.896138185653e+02
2967                	2.896127215725e+02
2968                	2.896116239316e+02
2969                	2.896105256438e+02
2970                	2.896094267104e+02
2971                	2.896083271326e+02
2972                	2.896072269115e+02
2973                	2.896061260485e+02
2974                	2.896050245447e+02
2975                	2.896039224014e+02
2976                	2.896028196198e+02
2977                	2.896017162011e+02
2978                	2.896006121465e+02
2979                	2.895995074573e+02
2980                	2.895984021346e+02
2981                	2.895972961796e+02
2982                	2.895961895937e+02
2983                	2.895950823779e+02
2984                	2.895939745336e+02
2985                	2.895928660618e+02
2986                	2.895917569638e+02
2987                	2.895906472409e+02
2988                	2.895895368942e+02
2989                	2.895884259249e+02
2990                	2.895873143343e+02
2991                	2.895862021235e+02
2992                	2.895850892937e+02
2993                	2.895839758461e+02
2994                	2.895828617820e+02
2995                	2.895817471025e+02
2996                	2.895806318088e+02
2997                	2.895795159021e+02
2998                	2.895783993836e+02
2999                	2.895772822545e+02
3000                	2.895761645160e+02
3001                	2.895750461693e+02
3002                	2.895739272155e+02
3003                	2.895728076559e+02
3004                	2.895716874917e+02
3005                	2.895705667239e+02
3006                	2.895694453539e+02
3007                	2.895683233827e+02
3008                	2.895672008116e+02
3009                	2.895660776418e+02
3010                	2.895649538743e+02
3011                	2.895638295105e+02
3012                	2.895627045514e+02
3013                	2.895615789983e+02
3014                	2.895604528524e+02
3015                	2.895593261147e+02
3016                	2.895581987865e+02
3017                	2.895570708689e+02
3018                	2.895559423632e+02
3019                	2.895548132704e+02
3020                	2.895536835917e+02
3021                	2.895525533284e+02
3022                	2.895514224815e+02
3023                	2.895502910523e+02
3024                	2.895491590419e+02
3025                	2.895480264514e+02
3026                	2.895468932821e+02
3027                	2.895457595350e+02
3028                	2.895446252113e+02
3029                	2.895434903123e+02
3030                	2.895423548390e+02
3031                	2.895412187925e+02
3032                	2.895400821742e+02
3033                	2.895389449850e+02
3034                	2.895378072262e+02
3035                	2.895366688989e+02
3036                	2.895355300042e+02
3037                	2.895343905433e+02
3038                	2.895332505174e+02
3039                	2.895321099275e+02
3040                	2.895309687749e+02
3041                	2.895298270607e+02
3042                	2.895286847859e+02
3043                	2.895275419518e+02
3044                	2.895263985595e+02
3045                	2.895252546101e+02
3046                	2.895241101048e+02
3047                	2.895229650447e+02
3048                	2.895218194309e+02
3049                	2.895206732645e+02
3050                	2.895195265468e+02
3051                	2.895183792788e+02
3052                	2.895172314616e+02
3053                	2.895160830965e+02
3054                	2.895149341844e+02
3055                	2.895137847265e+02
3056                	2.895126347241e+02
3057                	2.895114841781e+02
3058                	2.895103330897e+02
3059                	2.895091814600e+02
3060                	2.895080292902e+02
3061                	2.895068765814e+02
3062                	2.895057233346e+02
3063                	2.895045695510e+02
3064                	2.895034152318e+02
3065                	2.895022603779e+02
3066                	2.895011049907e+02
3067                	2.894999490710e+02
3068                	2.894987926202e+02
3069                	2.894976356392e+02
3070                	2.894964781292e+02
3071                	2.894953200913e+02
3072                	2.894941615265e+02
3073                	2.894930024361e+02
3074                	2.894918428211e+02
3075                	2.894906826826e+02
3076                	2.894895220217e+02
3077                	2.894883608395e+02
3078                	2.894871991372e+02
3079                	2.894860369157e+02
3080                	2.894848741762e+02
3081                	2.894837109199e+02
3082                	2.894825471477e+02
3083                	2.894813828609e+02
3084                	2.894802180604e+02
3085                	2.894790527474e+02
3086                	2.894778869229e+02
3087                	2.894767205881e+02
3088                	2.894755537441e+02
3089                	2.894743863919e+02
3090                	2.894732185326e+02
3091                	2.894720501673e+02
3092                	2.894708812971e+02
3093                	2.894697119230e+02
3094                	2.894685420462e+02
3095                	2.894673716677e+02
3096                	2.894662007887e+02
3097                	2.894650294101e+02
3098                	2.894638575331e+02
3099                	2.894626851587e+02
3100                	2.894615122880e+02
3101                	2.894603389221e+02
3102                	2.894591650621e+02
3103                	2.894579907090e+02
3104                	2.894568158639e+02
3105                	2.894556405279e+02
3106                	2.894544647020e+02
3107                	2.894532883873e+02
3108                	2.894521115849e+02
3109                	2.894509342958e+02
3110                	2.894497565212e+02
3111                	2.894485782619e+02
3112                	2.894473995192e+02
3113                	2.894462202941e+02
3114                	2.894450405877e+02
3115                	2.894438604009e+02
3116                	2.894426797349e+02
3117                	2.894414985907e+02
3118                	2.894403169693e+02
3119                	2.894391348719e+02
3120                	2.894379522994e+02
3121                	2.894367692530e+02
3122                	2.894355857337e+02
3123                	2.894344017424e+02
3124                	2.894332172804e+02
3125                	2.894320323486e+02
3126                	2.894308469480e+02
3127                	2.894296610797e+02
3128                	2.894284747448e+02
3129                	2.894272879443e+02
3130                	2.894261006792e+02
3131                	2.894249129506e+02
3132                	2.894237247595e+02
3133                	2.894225361070e+02
3134                	2.894213469941e+02
3135                	2.894201574218e+02
3136                	2.894189673911e+02
3137                	2.894177769032e+02
3138                	2.894165859589e+02
3139                	2.894153945595e+02
3140                	2.894142027058e+02
3141                	2.894130103990e+02
3142                	2.894118176400e+02
3143                	2.894106244299e+02
3144                	2.894094307696e+02
3145                	2.894082366604e+02
3146                	2.894070421030e+02
3147                	2.894058470987e+02
3148                	2.894046516483e+02
3149                	2.894034557530e+02
3150                	2.894022594137e+02
3151                	2.894010626314e+02
3152                	2.893998654072e+02
3153                	2.893986677422e+02
3154                	2.893974696372e+02
3155                	2.893962710933e+02
3156                	2.893950721116e+02
3157                	2.893938726930e+02
3158                	2.893926728386e+02
3159                	2.893914725494e+02
3160                	2.893902718263e+02
3161                	2.893890706704e+02
3162                	2.893878690827e+02
3163                	2.893866670642e+02
3164                	2.893854646159e+02
3165                	2.893842617389e+02
3166                	2.893830584340e+02
3167                	2.893818547023e+02
3168                	2.893806505448e+02
3169                	2.893794459626e+02
3170                	2.893782409566e+02
3171                	2.893770355277e+02
3172                	2.893758296771e+02
3173                	2.893746234056e+02
3174                	2.893734167144e+02
3175                	2.893722096043e+02
3176                	2.893710020764e+02
3177                	2.893697941317e+02
3178                	2.893685857712e+02
3179                	2.893673769958e+02
3180                	2.893661678065e+02
3181                	2.893649582043e+02
3182                	2.893637481903e+02
3183                	2.893625377653e+02
3184                	2.893613269304e+02
3185                	2.893601156866e+02
3186                	2.893589040348e+02
3187                	2.893576919760e+02
3188                	2.893564795112e+02
3189                	2.893552666414e+02
3190                	2.893540533675e+02
3191                	2.893528396906e+02
3192                	2.893516256116e+02
3193                	2.893504111315e+02
3194                	2.893491962512e+02
3195                	2.893479809717e+02
3196                	2.893467652940e+02
3197                	2.893455492191e+02
3198                	2.893443327480e+02
3199                	2.893431158815e+02
3200                	2.893418986207e+02
3201                	2.893406809665e+02
3202                	2.893394629200e+02
3203                	2.893382444820e+02
3204                	2.893370256535e+02
3205                	2.893358064355e+02
3206                	2.893345868289e+02
3207                	2.893333668348e+02
3208                	2.893321464540e+02
3209                	2.893309256876e+02
3210                	2.893297045364e+02
3211                	2.893284830015e+02
3212                	2.893272610837e+02
3213                	2.893260387841e+02
3214                	2.893248161036e+02
3215                	2.893235930431e+02
3216                	2.893223696037e+02
3217                	2.893211457862e+02
3218                	2.893199215915e+02
3219                	2.893186970207e+02
3220                	2.893174720747e+02
3221                	2.893162467545e+02
3222                	2.893150210609e+02
3223                	2.893137949949e+02
3224                	2.893125685575e+02
3225                	2.893113417496e+02
3226                	2.893101145722e+02
3227                	2.893088870261e+02
3228                	2.893076591123e+02
3229                	2.893064308318e+02
3230                	2.893052021855e+02
3231                	2.893039731743e+02
3232                	2.893027437992e+02
3233                	2.893015140611e+02
3234                	2.893002839609e+02
3235                	2.892990534995e+02
3236                	2.892978226780e+02
3237                	2.892965914971e+02
3238                	2.892953599580e+02
3239                	2.892941280613e+02
3240                	2.892928958082e+02
3241                	2.892916631995e+02
3242                	2.892904302362e+02
3243                	2.892891969191e+02
3244                	2.892879632492e+02
3245                	2.892867292274e+02
3246                	2.892854948546e+02
3247                	2.892842601318e+02
3248                	2.892830250599e+02
3249                	2.892817896397e+02
3250                	2.892805538723e+02
3251                	2.892793177584e+02
3252                	2.892780812991e+02
3253                	2.892768444952e+02
3254                	2.892756073477e+02
3255                	2.892743698575e+02
3256                	2.892731320254e+02
3257                	2.892718938524e+02
3258                	2.892706553394e+02
3259                	2.892694164873e+02
3260                	2.892681772970e+02
3261                	2.892669377694e+02
3262                	2.892656979054e+02
3263                	2.892644577059e+02
3264                	2.892632171719e+02
3265                	2.892619763041e+02
3266                	2.892607351036e+02
3267                	2.892594935712e+02
3268                	2.892582517078e+02
3269                	2.892570095143e+02
3270                	2.892557669917e+02
3271                	2.892545241407e+02
3272                	2.892532809623e+02
3273                	2.892520374574e+02
3274                	2.892507936269e+02
3275                	2.892495494717e+02
3276                	2.892483049926e+02
3277                	2.892470601906e+02
3278                	2.892458150665e+02
3279                	2.892445696213e+02
3280                	2.892433238557e+02
3281                	2.892420777708e+02
3282                	2.892408313673e+02
3283                	2.892395846462e+02
3284                	2.892383376083e+02
3285                	2.892370902546e+02
3286                	2.892358425859e+02
3287                	2.892345946031e+02
3288                	2.892333463070e+02
3289                	2.892320976986e+02
3290                	2.892308487787e+02
3291                	2.892295995482e+02
3292                	2.892283500079e+02
3293                	2.892271001588e+02
3294                	2.892258500018e+02
3295                	2.892245995376e+02
3296                	2.892233487671e+02
3297                	2.892220976913e+02
3298                	2.892208463110e+02
3299                	2.892195946270e+02
3300                	2.892183426403e+02
3301                	2.892170903517e+02
3302                	2.892158377620e+02
3303                	2.892145848722e+02
3304                	2.892133316830e+02
3305                	2.892120781954e+02
3306                	2.892108244102e+02
3307                	2.892095703283e+02
3308                	2.892083159505e+02
3309                	2.892070612777e+02
3310                	2.892058063107e+02
3311                	2.892045510505e+02
3312                	2.892032954978e+02
3313                	2.892020396535e+02
3314                	2.892007835184e+02
3315                	2.891995270935e+02
3316                	2.891982703795e+02
3317                	2.891970133774e+02
3318                	2.891957560879e+02
3319                	2.891944985120e+02
3320                	2.891932406504e+02
3321                	2.891919825040e+02
3322                	2.891907240737e+02
3323                	2.891894653602e+02
3324                	2.891882063645e+02
3325                	2.891869470874e+02
3326                	2.891856875298e+02
3327                	2.891844276924e+02
3328                	2.891831675761e+02
3329                	2.891819071817e+02
3330                	2.891806465102e+02
3331                	2.891793855622e+02
3332                	2.891781243388e+02
3333                	2.891768628406e+02
3334                	2.891756010685e+02
3335                	2.891743390234e+02
3336                	2.891730767061e+02
3337                	2.891718141175e+02
3338                	2.891705512583e+02
3339                	2.891692881294e+02
3340                	2.891680247316e+02
3341                	2.891667610657e+02
3342                	2.891654971326e+02
3343                	2.891642329331e+02
3344                	2.891629684681e+02
3345                	2.891617037382e+02
3346                	2.891604387445e+02
3347                	2.891591734876e+02
3348                	2.891579079685e+02
3349                	2.891566421879e+02
3350                	2.891553761466e+02
3351                	2.891541098455e+02
3352                	2.891528432854e+02
3353                	2.891515764671e+02
3354                	2.891503093915e+02
3355                	2.891490420592e+02
3356                	2.891477744712e+02
3357                	2.891465066283e+02
3358                	2.891452385313e+02
3359                	2.891439701809e+02
3360                	2.891427015781e+02
3361                	2.891414327235e+02
3362                	2.891401636181e+02
3363                	2.891388942626e+02
3364                	2.891376246578e+02
3365                	2.891363548045e+02
3366                	2.891350847036e+02
3367                	2.891338143559e+02
3368                	2.891325437620e+02
3369                	2.891312729230e+02
3370                	2.891300018395e+02
3371                	2.891287305123e+02
3372                	2.891274589423e+02
3373                	2.891261871302e+02
3374                	2.891249150769e+02
3375                	2.891236427831e+02
3376                	2.891223702496e+02
3377                	2.891210974773e+02
3378                	2.891198244669e+02
3379                	2.891185512192e+02
3380                	2.891172777351e+02
3381                	2.891160040152e+02
3382                	2.891147300605e+02
3383                	2.891134558716e+02
3384                	2.891121814494e+02
3385                	2.891109067946e+02
3386                	2.891096319081e+02
3387                	2.891083567906e+02
3388                	2.891070814430e+02
3389                	2.891058058659e+02
3390                	2.891045300602e+02
3391                	2.891032540267e+02
3392                	2.891019777661e+02
3393                	2.891007012793e+02
3394                	2.890994245669e+02
3395                	2.890981476299e+02
3396                	2.890968704689e+02
3397                	2.890955930847e+02
3398                	2.890943154782e+02
3399                	2.890930376500e+02
3400                	2.890917596010e+02
3401                	2.890904813320e+02
3402                	2.890892028437e+02
3403                	2.890879241368e+02
3404                	2.890866452122e+02
3405                	2.890853660706e+02
3406                	2.890840867128e+02
3407                	2.890828071396e+02
3408                	2.890815273517e+02
3409                	2.890802473499e+02
3410                	2.890789671349e+02
3411                	2.890776867076e+02
3412                	2.890764060686e+02
3413                	2.890751252188e+02
3414                	2.890738441589e+02
3415                	2.890725628897e+02
3416                	2.890712814119e+02
3417                	2.890699997263e+02
3418                	2.890687178336e+02
3419                	2.890674357346e+02
3420                	2.890661534301e+02
3421                	2.890648709209e+02
3422                	2.890635882076e+02
3423                	2.890623052910e+02
3424                	2.890610221719e+02
3425                	2.890597388510e+02
3426                	2.890584553291e+02
3427                	2.890571716070e+02
3428                	2.890558876853e+02
3429                	2.890546035649e+02
3430                	2.890533192464e+02
3431                	2.890520347307e+02
3432                	2.890507500184e+02
3433                	2.890494651104e+02
3434                	2.890481800073e+02
3435                	2.890468947099e+02
3436                	2.890456092190e+02
3437                	2.890443235352e+02
3438                	2.890430376594e+02
3439                	2.890417515923e+02
3440                	2.890404653346e+02
3441                	2.890391788870e+02
3442                	2.890378922503e+02
3443                	2.890366054252e+02
3444                	2.890353184125e+02
3445                	2.890340312129e+02
3446                	2.890327438271e+02
3447                	2.890314562559e+02
3448                	2.890301684999e+02
3449                	2.890288805600e+02
3450                	2.890275924369e+02
3451                	2.890263041312e+02
3452                	2.890250156437e+02
3453                	2.890237269752e+02
3454                	2.890224381264e+02
3455                	2.890211490979e+02
3456                	2.890198598906e+02
3457                	2.890185705051e+02
3458                	2.890172809422e+02
3459                	2.890159912025e+02
3460                	2.890147012869e+02
3461                	2.890134111960e+02
3462                	2.890121209306e+02
3463                	2.890108304914e+02
3464                	2.890095398790e+02
3465                	2.890082490943e+02
3466                	2.890069581379e+02
3467                	2.890056670105e+02
3468                	2.890043757130e+02
3469                	2.890030842458e+02
3470                	2.890017926099e+02
3471                	2.890005008059e+02
3472                	2.889992088345e+02
3473                	2.889979166964e+02
3474                	2.889966243923e+02
3475                	2.889953319230e+02
3476                	2.889940392892e+02
3477                	2.889927464915e+02
3478                	2.889914535307e+02
3479                	2.889901604075e+02
3480                	2.889888671225e+02
3481                	2.889875736765e+02
3482                	2.889862800703e+02
3483                	2.889849863044e+02
3484                	2.889836923796e+02
3485                	2.889823982966e+02
3486                	2.889811040561e+02
3487                	2.889798096588e+02
3488                	2.889785151054e+02
3489                	2.889772203966e+02
3490                	2.889759255331e+02
3491                	2.889746305155e+02
3492                	2.889733353447e+02
3493                	2.889720400212e+02
3494                	2.889707445458e+02
3495                	2.889694489192e+02
3496                	2.889681531420e+02
3497                	2.889668572149e+02
3498                	2.889655611387e+02
3499                	2.889642649141e+02
3500                	2.889629685416e+02
3501                	2.889616720221e+02
3502                	2.889603753561e+02
3503                	2.889590785444e+02
3504                	2.889577815877e+02
3505                	2.889564844866e+02
3506                	2.889551872419e+02
3507                	2.889538898542e+02
3508                	2.889525923242e+02
3509                	2.889512946525e+02
3510                	2.889499968400e+02
3511                	2.889486988871e+02
3512                	2.889474007947e+02
3513                	2.889461025634e+02
3514                	2.889448041939e+02
3515                	2.889435056868e+02
3516                	2.889422070428e+02
3517                	2.889409082627e+02
3518                	2.889396093470e+02
3519                	2.889383102965e+02
3520                	2.889370111118e+02
3521                	2.889357117936e+02
3522                	2.889344123426e+02
3523                	2.889331127594e+02
3524                	2.889318130447e+02
3525                	2.889305131992e+02
3526                	2.889292132235e+02
3527                	2.889279131184e+02
3528                	2.889266128844e+02
3529                	2.889253125223e+02
3530                	2.889240120326e+02
3531                	2.889227114162e+02
3532                	2.889214106736e+02
3533                	2.889201098055e+02
3534                	2.889188088125e+02
3535                	2.889175076954e+02
3536                	2.889162064547e+02
3537                	2.889149050912e+02
3538                	2.889136036055e+02
3539                	2.889123019983e+02
3540                	2.889110002701e+02
3541                	2.889096984217e+02
3542                	2.889083964538e+02
3543                	2.889070943669e+02
3544                	2.889057921618e+02
3545                	2.889044898390e+02
3546                	2.889031873993e+02
3547                	2.889018848433e+02
3548                	2.889005821716e+02
3549                	2.888992793849e+02
3550                	2.888979764838e+02
3551                	2.888966734690e+02
3552                	2.888953703412e+02
3553                	2.888940671009e+02
3554                	2.888927637489e+02
3555                	2.888914602857e+02
3556                	2.888901567120e+02
3557                	2.888888530286e+02
3558                	2.888875492359e+02
3559                	2.888862453346e+02
3560                	2.888849413254e+02
3561                	2.888836372090e+02
3562                	2.888823329859e+02
3563                	2.888810286569e+02
3564                	2.888797242224e+02
3565                	2.888784196833e+02
3566                	2.888771150401e+02
3567                	2.888758102934e+02
3568                	2.888745054439e+02
3569                	2.888732004922e+02
3570                	2.888718954390e+02
3571                	2.888705902848e+02
3572                	2.888692850304e+02
3573                	2.888679796764e+02
3574                	2.888666742233e+02
3575                	2.888653686718e+02
3576                	2.888640630226e+02
3577                	2.888627572762e+02
3578                	2.888614514333e+02
3579                	2.888601454946e+02
3580                	2.888588394606e+02
3581                	2.888575333320e+02
3582                	2.888562271093e+02
3583                	2.888549207933e+02
3584                	2.888536143845e+02
3585                	2.888523078836e+02
3586                	2.888510012912e+02
3587                	2.888496946079e+02
3588                	2.888483878343e+02
3589                	2.888470809711e+02
3590                	2.888457740188e+02
3591                	2.888444669781e+02
3592                	2.888431598496e+02
3593                	2.888418526339e+02
3594                	2.888405453316e+02
3595                	2.888392379434e+02
3596                	2.888379304699e+02
3597                	2.888366229116e+02
3598                	2.888353152692e+02
3599                	2.888340075433e+02
3600                	2.888326997345e+02
3601                	2.888313918434e+02
3602                	2.888300838706e+02
3603                	2.888287758168e+02
3604                	2.888274676825e+02
3605                	2.888261594684e+02
3606                	2.888248511750e+02
3607                	2.888235428029e+02
3608                	2.888222343529e+02
3609                	2.888209258254e+02
3610                	2.888196172211e+02
3611                	2.888183085405e+02
3612                	2.888169997843e+02
3613                	2.888156909531e+02
3614                	2.888143820475e+02
3615                	2.888130730681e+02
3616                	2.888117640154e+02
3617                	2.888104548901e+02
3618                	2.888091456928e+02
3619                	2.888078364240e+02
3620                	2.888065270844e+02
3621                	2.888052176746e+02
3622                	2.888039081951e+02
3623                	2.888025986465e+02
3624                	2.888012890295e+02
3625                	2.887999793447e+02
3626                	2.887986695925e+02
3627                	2.887973597737e+02
3628                	2.887960498888e+02
3629                	2.887947399384e+02
3630                	2.887934299230e+02
3631                	2.887921198433e+02
3632                	2.887908096999e+02
3633                	2.887894994934e+02
3634                	2.887881892242e+02
3635                	2.887868788931e+02
3636                	2.887855685006e+02
3637                	2.887842580472e+02
3638                	2.887829475336e+02
3639                	2.887816369604e+02
3640                	2.887803263281e+02
3641                	2.887790156373e+02
3642                	2.887777048886e+02
3643                	2.887763940825e+02
3644                	2.887750832197e+02
3645                	2.887737723008e+02
3646                	2.887724613262e+02
3647                	2.887711502966e+02
3648                	2.887698392126e+02
3649                	2.887685280746e+02
3650                	2.887672168834e+02
3651                	2.887659056395e+02
3652                	2.887645943434e+02
3653                	2.887632829958e+02
3654                	2.887619715971e+02
3655                	2.887606601480e+02
3656                	2.887593486490e+02
3657                	2.887580371007e+02
3658                	2.887567255037e+02
3659                	2.887554138586e+02
3660                	2.887541021658e+02
3661                	2.887527904260e+02
3662                	2.887514786397e+02
3663                	2.887501668076e+02
3664                	2.887488549301e+02
3665                	2.887475430078e+02
3666                	2.887462310414e+02
3667                	2.887449190313e+02
3668                	2.887436069781e+02
3669                	2.887422948823e+02
3670                	2.887409827447e+02
3671                	2.887396705656e+02
3672                	2.887383583456e+02
3673                	2.887370460854e+02
3674                	2.887357337855e+02
3675                	2.887344214463e+02
3676                	2.887331090686e+02
3677                	2.887317966528e+02
3678                	2.887304841995e+02
3679                	2.887291717092e+02
3680                	2.887278591825e+02
3681                	2.887265466200e+02
3682                	2.887252340222e+02
3683                	2.887239213896e+02
3684                	2.887226087228e+02
3685                	2.887212960224e+02
3686                	2.887199832889e+02
3687                	2.887186705228e+02
3688                	2.887173577247e+02
3689                	2.887160448952e+02
3690                	2.887147320348e+02
3691                	2.887134191440e+02
3692                	2.887121062233e+02
3693                	2.887107932734e+02
3694                	2.887094802948e+02
3695                	2.887081672880e+02
3696                	2.887068542535e+02
3697                	2.887055411919e+02
3698                	2.887042281037e+02
3699                	2.887029149896e+02
3700                	2.887016018499e+02
3701                	2.887002886853e+02
3702                	2.886989754963e+02
3703                	2.886976622834e+02
3704                	2.886963490471e+02
3705                	2.886950357881e+02
3706                	2.886937225068e+02
3707                	2.886924092037e+02
3708                	2.886910958795e+02
3709                	2.886897825346e+02
3710                	2.886884691695e+02
3711                	2.886871557849e+02
3712                	2.886858423812e+02
3713                	2.886845289589e+02
3714                	2.886832155187e+02
3715                	2.886819020609e+02
3716                	2.886805885862e+02
3717                	2.886792750951e+02
3718                	2.886779615881e+02
3719                	2.886766480657e+02
3720                	2.886753345284e+02
3721                	2.886740209769e+02
3722                	2.886727074115e+02
3723                	2.886713938329e+02
3724                	2.886700802415e+02
3725                	2.886687666379e+02
3726                	2.886674530225e+02
3727                	2.886661393960e+02
3728                	2.886648257589e+02
3729                	2.886635121115e+02
3730                	2.886621984546e+02
3731                	2.886608847885e+02
3732                	2.886595711139e+02
3733                	2.886582574312e+02
3734                	2.886569437409e+02
3735                	2.886556300436e+02
3736                	2.886543163397e+02
3737                	2.886530026299e+02
3738                	2.886516889145e+02
3739                	2.886503751941e+02
3740                	2.886490614693e+02
3741                	2.886477477405e+02
3742                	2.886464340083e+02
3743                	2.886451202731e+02
3744                	2.886438065355e+02
3745                	2.886424927960e+02
3746                	2.886411790551e+02
3747                	2.886398653132e+02
3748                	2.886385515710e+02
3749                	2.886372378288e+02
3750                	2.886359240873e+02
3751                	2.886346103469e+02
3752                	2.886332966081e+02
3753                	2.886319828715e+02
3754                	2.886306691374e+02
3755                	2.886293554065e+02
3756                	2.886280416793e+02
3757                	2.886267279562e+02
3758                	2.886254142377e+02
3759                	2.886241005243e+02
3760                	2.886227868166e+02
3761                	2.886214731150e+02
3762                	2.886201594201e+02
3763                	2.886188457323e+02
3764                	2.886175320521e+02
3765                	2.886162183800e+02
3766                	2.886149047166e+02
3767                	2.886135910622e+02
3768                	2.886122774175e+02
3769                	2.886109637829e+02
3770                	2.886096501588e+02
3771                	2.886083365459e+02
3772                	2.886070229445e+02
3773                	2.886057093552e+02
3774                	2.886043957784e+02
3775                	2.886030822147e+02
3776                	2.886017686646e+02
3777                	2.886004551284e+02
3778                	2.885991416068e+02
3779                	2.885978281002e+02
3780                	2.885965146091e+02
3781                	2.885952011339e+02
3782                	2.885938876752e+02
3783                	2.885925742334e+02
3784                	2.885912608091e+02
3785                	2.885899474027e+02
3786                	2.885886340146e+02
3787                	2.885873206455e+02
3788                	2.885860072956e+02
3789                	2.885846939657e+02
3790                	2.885833806560e+02
3791                	2.885820673672e+02
3792                	2.885807540996e+02
3793                	2.885794408538e+02
3794                	2.885781276302e+02
3795                	2.885768144293e+02
3796                	2.885755012516e+02
3797                	2.885741880975e+02
3798                	2.885728749676e+02
3799                	2.885715618623e+02
3800                	2.885702487821e+02
3801                	2.885689357275e+02
3802                	2.885676226988e+02
3803                	2.885663096967e+02
3804                	2.885649967216e+02
3805                	2.885636837739e+02
3806                	2.885623708541e+02
3807                	2.885610579627e+02
3808                	2.885597451001e+02
3809                	2.885584322669e+02
3810                	2.885571194634e+02
3811                	2.885558066902e+02
3812                	2.885544939478e+02
3813                	2.885531812365e+02
3814                	2.885518685569e+02
3815                	2.885505559094e+02
3816                	2.885492432945e+02
3817                	2.885479307126e+02
3818                	2.885466181642e+02
3819                	2.885453056498e+02
3820                	2.885439931698e+02
3821                	2.885426807248e+02
3822                	2.885413683151e+02
3823                	2.885400559412e+02
3824                	2.885387436035e+02
3825                	2.885374313026e+02
3826                	2.885361190389e+02
3827                	2.885348068129e+02
3828                	2.885334946249e+02
3829                	2.885321824755e+02
3830                	2.885308703651e+02
3831                	2.885295582942e+02
3832                	2.885282462632e+02
3833                	2.885269342726e+02
3834                	2.885256223228e+02
3835                	2.885243104143e+02
3836                	2.885229985475e+02
3837                	2.885216867229e+02
3838                	2.885203749410e+02
3839                	2.885190632021e+02
3840                	2.885177515068e+02
3841                	2.885164398555e+02
3842                	2.885151282486e+02
3843                	2.885138166866e+02
3844                	2.885125051699e+02
3845                	2.885111936989e+02
3846                	2.885098822742e+02
3847                	2.885085708962e+02
3848                	2.885072595653e+02
3849                	2.885059482819e+02
3850                	2.885046370466e+02
3851                	2.885033258596e+02
3852                	2.885020147216e+02
3853                	2.885007036329e+02
3854                	2.884993925939e+02
3855                	2.884980816052e+02
3856                	2.884967706671e+02
3857                	2.884954597801e+02
3858                	2.884941489446e+02
3859                	2.884928381611e+02
3860                	2.884915274299e+02
3861                	2.884902167516e+02
3862                	2.884889061266e+02
3863                	2.884875955553e+02
3864                	2.884862850382e+02
