# Region            : all region0
# Cells             : 256
# Volume            : 5.234326483827e-02
# Time              	volAverage(T)
6113                	2.841560599499e+02
6114                	2.841560554091e+02
6115                	2.841560508753e+02
6116                	2.841560463485e+02
6117                	2.841560418287e+02
6118                	2.841560373159e+02
6119                	2.841560328101e+02
6120                	2.841560283113e+02
6121                	2.841560238193e+02
6122                	2.841560193344e+02
6123                	2.841560148563e+02
6124                	2.841560103852e+02
6125                	2.841560059210e+02
6126                	2.841560014637e+02
6127                	2.841559970133e+02
6128                	2.841559925697e+02
6129                	2.841559881331e+02
6130                	2.841559837033e+02
6131                	2.841559792803e+02
6132                	2.841559748641e+02
6133                	2.841559704548e+02
6134                	2.841559660523e+02
6135                	2.841559616567e+02
6136                	2.841559572678e+02
6137                	2.841559528856e+02
6138                	2.841559485103e+02
6139                	2.841559441417e+02
6140                	2.841559397799e+02
6141                	2.841559354248e+02
6142                	2.841559310765e+02
6143                	2.841559267349e+02
6144                	2.841559223999e+02
6145                	2.841559180717e+02
6146                	2.841559137502e+02
6147                	2.841559094354e+02
6148                	2.841559051272e+02
6149                	2.841559008257e+02
6150                	2.841558965308e+02
6151                	2.841558922426e+02
6152                	2.841558879610e+02
6153                	2.841558836860e+02
6154                	2.841558794176e+02
6155                	2.841558751559e+02
6156                	2.841558709007e+02
6157                	2.841558666521e+02
6158                	2.841558624100e+02
6159                	2.841558581746e+02
6160                	2.841558539456e+02
6161                	2.841558497233e+02
6162                	2.841558455074e+02
6163                	2.841558412980e+02
6164                	2.841558370952e+02
6165                	2.841558328989e+02
6166                	2.841558287090e+02
6167                	2.841558245257e+02
6168                	2.841558203488e+02
6169                	2.841558161783e+02
6170                	2.841558120143e+02
6171                	2.841558078568e+02
6172                	2.841558037056e+02
6173                	2.841557995609e+02
6174                	2.841557954226e+02
6175                	2.841557912907e+02
6176                	2.841557871652e+02
6177                	2.841557830461e+02
6178                	2.841557789333e+02
6179                	2.841557748269e+02
6180                	2.841557707268e+02
6181                	2.841557666331e+02
6182                	2.841557625457e+02
6183                	2.841557584647e+02
6184                	2.841557543899e+02
6185                	2.841557503215e+02
6186                	2.841557462593e+02
6187                	2.841557422034e+02
6188                	2.841557381538e+02
6189                	2.841557341105e+02
6190                	2.841557300734e+02
6191                	2.841557260426e+02
6192                	2.841557220180e+02
6193                	2.841557179996e+02
6194                	2.841557139874e+02
6195                	2.841557099814e+02
6196                	2.841557059817e+02
6197                	2.841557019881e+02
6198                	2.841556980007e+02
6199                	2.841556940194e+02
6200                	2.841556900443e+02
6201                	2.841556860754e+02
6202                	2.841556821126e+02
6203                	2.841556781560e+02
6204                	2.841556742054e+02
6205                	2.841556702610e+02
6206                	2.841556663226e+02
6207                	2.841556623904e+02
6208                	2.841556584642e+02
6209                	2.841556545442e+02
6210                	2.841556506301e+02
6211                	2.841556467222e+02
6212                	2.841556428202e+02
6213                	2.841556389244e+02
6214                	2.841556350345e+02
6215                	2.841556311507e+02
6216                	2.841556272728e+02
6217                	2.841556234010e+02
6218                	2.841556195351e+02
6219                	2.841556156753e+02
6220                	2.841556118214e+02
6221                	2.841556079735e+02
6222                	2.841556041315e+02
6223                	2.841556002954e+02
6224                	2.841555964653e+02
6225                	2.841555926412e+02
6226                	2.841555888229e+02
6227                	2.841555850106e+02
6228                	2.841555812041e+02
6229                	2.841555774035e+02
6230                	2.841555736089e+02
6231                	2.841555698201e+02
6232                	2.841555660371e+02
6233                	2.841555622600e+02
6234                	2.841555584888e+02
6235                	2.841555547233e+02
6236                	2.841555509638e+02
6237                	2.841555472100e+02
6238                	2.841555434620e+02
6239                	2.841555397198e+02
6240                	2.841555359835e+02
6241                	2.841555322529e+02
6242                	2.841555285281e+02
6243                	2.841555248090e+02
6244                	2.841555210957e+02
6245                	2.841555173881e+02
6246                	2.841555136863e+02
6247                	2.841555099902e+02
6248                	2.841555062999e+02
6249                	2.841555026152e+02
6250                	2.841554989363e+02
6251                	2.841554952630e+02
6252                	2.841554915954e+02
6253                	2.841554879335e+02
6254                	2.841554842773e+02
6255                	2.841554806267e+02
6256                	2.841554769818e+02
6257                	2.841554733425e+02
6258                	2.841554697088e+02
6259                	2.841554660808e+02
6260                	2.841554624584e+02
6261                	2.841554588416e+02
6262                	2.841554552304e+02
6263                	2.841554516247e+02
6264                	2.841554480247e+02
6265                	2.841554444302e+02
6266                	2.841554408413e+02
6267                	2.841554372580e+02
6268                	2.841554336802e+02
6269                	2.841554301079e+02
6270                	2.841554265412e+02
6271                	2.841554229799e+02
6272                	2.841554194242e+02
6273                	2.841554158740e+02
6274                	2.841554123293e+02
6275                	2.841554087901e+02
6276                	2.841554052564e+02
6277                	2.841554017281e+02
6278                	2.841553982053e+02
6279                	2.841553946880e+02
6280                	2.841553911760e+02
6281                	2.841553876696e+02
6282                	2.841553841685e+02
6283                	2.841553806729e+02
6284                	2.841553771827e+02
6285                	2.841553736979e+02
6286                	2.841553702185e+02
6287                	2.841553667444e+02
6288                	2.841553632758e+02
6289                	2.841553598125e+02
6290                	2.841553563546e+02
6291                	2.841553529020e+02
6292                	2.841553494548e+02
6293                	2.841553460129e+02
6294                	2.841553425764e+02
6295                	2.841553391451e+02
6296                	2.841553357192e+02
6297                	2.841553322986e+02
6298                	2.841553288833e+02
6299                	2.841553254732e+02
6300                	2.841553220685e+02
6301                	2.841553186690e+02
6302                	2.841553152748e+02
6303                	2.841553118858e+02
6304                	2.841553085021e+02
6305                	2.841553051236e+02
6306                	2.841553017504e+02
6307                	2.841552983824e+02
6308                	2.841552950196e+02
6309                	2.841552916620e+02
6310                	2.841552883096e+02
6311                	2.841552849624e+02
6312                	2.841552816204e+02
6313                	2.841552782835e+02
6314                	2.841552749518e+02
6315                	2.841552716253e+02
6316                	2.841552683039e+02
6317                	2.841552649877e+02
6318                	2.841552616766e+02
6319                	2.841552583707e+02
6320                	2.841552550698e+02
6321                	2.841552517741e+02
6322                	2.841552484834e+02
6323                	2.841552451979e+02
6324                	2.841552419175e+02
6325                	2.841552386421e+02
6326                	2.841552353718e+02
6327                	2.841552321066e+02
6328                	2.841552288464e+02
6329                	2.841552255913e+02
6330                	2.841552223412e+02
6331                	2.841552190962e+02
6332                	2.841552158562e+02
6333                	2.841552126212e+02
6334                	2.841552093912e+02
6335                	2.841552061662e+02
6336                	2.841552029462e+02
6337                	2.841551997312e+02
6338                	2.841551965212e+02
6339                	2.841551933161e+02
6340                	2.841551901161e+02
6341                	2.841551869209e+02
6342                	2.841551837308e+02
6343                	2.841551805455e+02
6344                	2.841551773652e+02
6345                	2.841551741898e+02
6346                	2.841551710194e+02
6347                	2.841551678538e+02
6348                	2.841551646932e+02
6349                	2.841551615374e+02
6350                	2.841551583866e+02
6351                	2.841551552406e+02
6352                	2.841551520995e+02
6353                	2.841551489633e+02
6354                	2.841551458319e+02
6355                	2.841551427054e+02
6356                	2.841551395837e+02
6357                	2.841551364668e+02
6358                	2.841551333548e+02
6359                	2.841551302476e+02
6360                	2.841551271452e+02
6361                	2.841551240477e+02
6362                	2.841551209549e+02
6363                	2.841551178669e+02
6364                	2.841551147837e+02
6365                	2.841551117053e+02
6366                	2.841551086316e+02
6367                	2.841551055627e+02
6368                	2.841551024986e+02
6369                	2.841550994392e+02
6370                	2.841550963845e+02
6371                	2.841550933346e+02
6372                	2.841550902894e+02
6373                	2.841550872490e+02
6374                	2.841550842132e+02
6375                	2.841550811822e+02
6376                	2.841550781558e+02
6377                	2.841550751341e+02
6378                	2.841550721171e+02
6379                	2.841550691048e+02
6380                	2.841550660972e+02
6381                	2.841550630942e+02
6382                	2.841550600959e+02
6383                	2.841550571022e+02
6384                	2.841550541131e+02
6385                	2.841550511287e+02
6386                	2.841550481489e+02
6387                	2.841550451738e+02
6388                	2.841550422032e+02
6389                	2.841550392373e+02
6390                	2.841550362759e+02
6391                	2.841550333191e+02
6392                	2.841550303669e+02
6393                	2.841550274193e+02
6394                	2.841550244763e+02
6395                	2.841550215378e+02
6396                	2.841550186039e+02
6397                	2.841550156745e+02
6398                	2.841550127497e+02
6399                	2.841550098294e+02
6400                	2.841550069136e+02
6401                	2.841550040023e+02
6402                	2.841550010956e+02
6403                	2.841549981933e+02
6404                	2.841549952956e+02
6405                	2.841549924023e+02
6406                	2.841549895136e+02
6407                	2.841549866293e+02
6408                	2.841549837494e+02
6409                	2.841549808741e+02
6410                	2.841549780032e+02
6411                	2.841549751367e+02
6412                	2.841549722747e+02
6413                	2.841549694172e+02
6414                	2.841549665640e+02
6415                	2.841549637153e+02
6416                	2.841549608710e+02
6417                	2.841549580311e+02
6418                	2.841549551956e+02
6419                	2.841549523645e+02
6420                	2.841549495378e+02
6421                	2.841549467155e+02
6422                	2.841549438976e+02
6423                	2.841549410840e+02
6424                	2.841549382748e+02
6425                	2.841549354699e+02
6426                	2.841549326694e+02
6427                	2.841549298732e+02
6428                	2.841549270814e+02
6429                	2.841549242939e+02
6430                	2.841549215107e+02
6431                	2.841549187318e+02
6432                	2.841549159572e+02
6433                	2.841549131870e+02
6434                	2.841549104210e+02
6435                	2.841549076593e+02
6436                	2.841549049019e+02
6437                	2.841549021488e+02
6438                	2.841548994000e+02
6439                	2.841548966554e+02
6440                	2.841548939151e+02
6441                	2.841548911790e+02
6442                	2.841548884471e+02
6443                	2.841548857195e+02
6444                	2.841548829961e+02
6445                	2.841548802770e+02
6446                	2.841548775621e+02
6447                	2.841548748513e+02
6448                	2.841548721448e+02
6449                	2.841548694425e+02
6450                	2.841548667443e+02
6451                	2.841548640504e+02
6452                	2.841548613606e+02
6453                	2.841548586750e+02
6454                	2.841548559936e+02
6455                	2.841548533163e+02
6456                	2.841548506432e+02
6457                	2.841548479742e+02
6458                	2.841548453093e+02
6459                	2.841548426486e+02
6460                	2.841548399920e+02
6461                	2.841548373396e+02
6462                	2.841548346912e+02
6463                	2.841548320470e+02
6464                	2.841548294069e+02
6465                	2.841548267708e+02
6466                	2.841548241388e+02
6467                	2.841548215110e+02
6468                	2.841548188872e+02
6469                	2.841548162674e+02
6470                	2.841548136518e+02
6471                	2.841548110402e+02
6472                	2.841548084326e+02
6473                	2.841548058291e+02
6474                	2.841548032296e+02
6475                	2.841548006342e+02
6476                	2.841547980427e+02
6477                	2.841547954553e+02
6478                	2.841547928719e+02
6479                	2.841547902926e+02
6480                	2.841547877172e+02
6481                	2.841547851458e+02
6482                	2.841547825784e+02
6483                	2.841547800150e+02
6484                	2.841547774556e+02
6485                	2.841547749001e+02
6486                	2.841547723486e+02
6487                	2.841547698011e+02
6488                	2.841547672575e+02
6489                	2.841547647178e+02
6490                	2.841547621821e+02
6491                	2.841547596503e+02
6492                	2.841547571225e+02
6493                	2.841547545986e+02
6494                	2.841547520786e+02
6495                	2.841547495625e+02
6496                	2.841547470503e+02
6497                	2.841547445420e+02
6498                	2.841547420376e+02
6499                	2.841547395370e+02
6500                	2.841547370404e+02
6501                	2.841547345476e+02
6502                	2.841547320587e+02
6503                	2.841547295737e+02
6504                	2.841547270925e+02
6505                	2.841547246152e+02
6506                	2.841547221417e+02
6507                	2.841547196721e+02
6508                	2.841547172062e+02
6509                	2.841547147442e+02
6510                	2.841547122861e+02
6511                	2.841547098317e+02
6512                	2.841547073812e+02
6513                	2.841547049344e+02
6514                	2.841547024915e+02
6515                	2.841547000523e+02
6516                	2.841546976169e+02
6517                	2.841546951853e+02
6518                	2.841546927575e+02
6519                	2.841546903335e+02
6520                	2.841546879132e+02
6521                	2.841546854966e+02
6522                	2.841546830838e+02
6523                	2.841546806748e+02
6524                	2.841546782695e+02
6525                	2.841546758679e+02
6526                	2.841546734701e+02
6527                	2.841546710759e+02
6528                	2.841546686855e+02
6529                	2.841546662988e+02
6530                	2.841546639158e+02
6531                	2.841546615365e+02
6532                	2.841546591609e+02
6533                	2.841546567890e+02
6534                	2.841546544208e+02
6535                	2.841546520562e+02
6536                	2.841546496953e+02
6537                	2.841546473381e+02
6538                	2.841546449845e+02
6539                	2.841546426346e+02
6540                	2.841546402883e+02
6541                	2.841546379457e+02
6542                	2.841546356067e+02
6543                	2.841546332714e+02
6544                	2.841546309396e+02
6545                	2.841546286115e+02
6546                	2.841546262870e+02
6547                	2.841546239661e+02
6548                	2.841546216488e+02
6549                	2.841546193351e+02
6550                	2.841546170250e+02
6551                	2.841546147185e+02
6552                	2.841546124156e+02
6553                	2.841546101162e+02
6554                	2.841546078204e+02
6555                	2.841546055282e+02
6556                	2.841546032395e+02
6557                	2.841546009544e+02
6558                	2.841545986728e+02
6559                	2.841545963948e+02
6560                	2.841545941203e+02
6561                	2.841545918493e+02
6562                	2.841545895819e+02
6563                	2.841545873180e+02
6564                	2.841545850576e+02
6565                	2.841545828007e+02
6566                	2.841545805473e+02
6567                	2.841545782974e+02
6568                	2.841545760510e+02
6569                	2.841545738081e+02
6570                	2.841545715687e+02
6571                	2.841545693327e+02
6572                	2.841545671002e+02
6573                	2.841545648712e+02
6574                	2.841545626457e+02
6575                	2.841545604236e+02
6576                	2.841545582049e+02
6577                	2.841545559897e+02
6578                	2.841545537780e+02
6579                	2.841545515696e+02
6580                	2.841545493647e+02
6581                	2.841545471633e+02
6582                	2.841545449652e+02
6583                	2.841545427706e+02
6584                	2.841545405793e+02
6585                	2.841545383915e+02
6586                	2.841545362071e+02
6587                	2.841545340260e+02
6588                	2.841545318483e+02
6589                	2.841545296741e+02
6590                	2.841545275032e+02
6591                	2.841545253356e+02
6592                	2.841545231715e+02
6593                	2.841545210107e+02
6594                	2.841545188532e+02
6595                	2.841545166991e+02
6596                	2.841545145484e+02
6597                	2.841545124010e+02
6598                	2.841545102569e+02
6599                	2.841545081161e+02
6600                	2.841545059787e+02
6601                	2.841545038446e+02
6602                	2.841545017138e+02
6603                	2.841544995863e+02
6604                	2.841544974622e+02
6605                	2.841544953413e+02
6606                	2.841544932237e+02
6607                	2.841544911094e+02
6608                	2.841544889984e+02
6609                	2.841544868907e+02
6610                	2.841544847862e+02
6611                	2.841544826850e+02
6612                	2.841544805871e+02
6613                	2.841544784924e+02
6614                	2.841544764010e+02
6615                	2.841544743128e+02
6616                	2.841544722279e+02
6617                	2.841544701462e+02
6618                	2.841544680678e+02
6619                	2.841544659925e+02
6620                	2.841544639205e+02
6621                	2.841544618518e+02
6622                	2.841544597862e+02
6623                	2.841544577238e+02
6624                	2.841544556647e+02
6625                	2.841544536087e+02
6626                	2.841544515560e+02
6627                	2.841544495064e+02
6628                	2.841544474600e+02
6629                	2.841544454168e+02
6630                	2.841544433767e+02
6631                	2.841544413399e+02
6632                	2.841544393062e+02
6633                	2.841544372756e+02
6634                	2.841544352482e+02
6635                	2.841544332240e+02
6636                	2.841544312029e+02
6637                	2.841544291849e+02
6638                	2.841544271701e+02
6639                	2.841544251584e+02
6640                	2.841544231499e+02
6641                	2.841544211444e+02
6642                	2.841544191421e+02
6643                	2.841544171429e+02
6644                	2.841544151467e+02
6645                	2.841544131537e+02
6646                	2.841544111638e+02
6647                	2.841544091770e+02
6648                	2.841544071933e+02
6649                	2.841544052126e+02
6650                	2.841544032350e+02
6651                	2.841544012605e+02
6652                	2.841543992891e+02
6653                	2.841543973207e+02
6654                	2.841543953554e+02
6655                	2.841543933931e+02
6656                	2.841543914339e+02
6657                	2.841543894778e+02
6658                	2.841543875246e+02
6659                	2.841543855745e+02
6660                	2.841543836275e+02
6661                	2.841543816834e+02
6662                	2.841543797424e+02
6663                	2.841543778044e+02
6664                	2.841543758694e+02
6665                	2.841543739374e+02
6666                	2.841543720085e+02
6667                	2.841543700825e+02
6668                	2.841543681595e+02
6669                	2.841543662395e+02
6670                	2.841543643225e+02
6671                	2.841543624084e+02
6672                	2.841543604974e+02
6673                	2.841543585893e+02
6674                	2.841543566841e+02
6675                	2.841543547820e+02
6676                	2.841543528828e+02
6677                	2.841543509865e+02
6678                	2.841543490932e+02
6679                	2.841543472028e+02
6680                	2.841543453154e+02
6681                	2.841543434309e+02
6682                	2.841543415493e+02
6683                	2.841543396707e+02
6684                	2.841543377949e+02
6685                	2.841543359221e+02
6686                	2.841543340522e+02
6687                	2.841543321852e+02
6688                	2.841543303211e+02
6689                	2.841543284599e+02
6690                	2.841543266016e+02
6691                	2.841543247462e+02
6692                	2.841543228937e+02
6693                	2.841543210440e+02
6694                	2.841543191973e+02
6695                	2.841543173534e+02
6696                	2.841543155123e+02
6697                	2.841543136741e+02
6698                	2.841543118388e+02
6699                	2.841543100064e+02
6700                	2.841543081767e+02
6701                	2.841543063500e+02
6702                	2.841543045260e+02
6703                	2.841543027049e+02
6704                	2.841543008867e+02
6705                	2.841542990712e+02
6706                	2.841542972586e+02
6707                	2.841542954488e+02
6708                	2.841542936418e+02
6709                	2.841542918376e+02
6710                	2.841542900363e+02
6711                	2.841542882377e+02
6712                	2.841542864419e+02
6713                	2.841542846489e+02
6714                	2.841542828587e+02
6715                	2.841542810713e+02
6716                	2.841542792867e+02
6717                	2.841542775048e+02
6718                	2.841542757257e+02
6719                	2.841542739494e+02
6720                	2.841542721758e+02
6721                	2.841542704050e+02
6722                	2.841542686370e+02
6723                	2.841542668717e+02
6724                	2.841542651091e+02
6725                	2.841542633493e+02
6726                	2.841542615922e+02
6727                	2.841542598378e+02
6728                	2.841542580862e+02
6729                	2.841542563373e+02
6730                	2.841542545911e+02
6731                	2.841542528477e+02
6732                	2.841542511069e+02
6733                	2.841542493689e+02
6734                	2.841542476335e+02
6735                	2.841542459009e+02
6736                	2.841542441709e+02
6737                	2.841542424437e+02
6738                	2.841542407191e+02
6739                	2.841542389972e+02
6740                	2.841542372780e+02
6741                	2.841542355614e+02
6742                	2.841542338476e+02
6743                	2.841542321363e+02
6744                	2.841542304278e+02
6745                	2.841542287219e+02
6746                	2.841542270187e+02
6747                	2.841542253181e+02
6748                	2.841542236201e+02
6749                	2.841542219248e+02
6750                	2.841542202322e+02
6751                	2.841542185421e+02
6752                	2.841542168547e+02
6753                	2.841542151699e+02
6754                	2.841542134878e+02
6755                	2.841542118082e+02
6756                	2.841542101313e+02
6757                	2.841542084570e+02
6758                	2.841542067852e+02
6759                	2.841542051161e+02
6760                	2.841542034496e+02
6761                	2.841542017857e+02
6762                	2.841542001243e+02
6763                	2.841541984656e+02
6764                	2.841541968094e+02
6765                	2.841541951558e+02
6766                	2.841541935047e+02
6767                	2.841541918563e+02
6768                	2.841541902104e+02
6769                	2.841541885670e+02
6770                	2.841541869262e+02
6771                	2.841541852880e+02
6772                	2.841541836523e+02
6773                	2.841541820192e+02
6774                	2.841541803886e+02
6775                	2.841541787605e+02
6776                	2.841541771350e+02
6777                	2.841541755120e+02
6778                	2.841541738915e+02
6779                	2.841541722735e+02
6780                	2.841541706581e+02
6781                	2.841541690452e+02
6782                	2.841541674348e+02
6783                	2.841541658268e+02
6784                	2.841541642214e+02
6785                	2.841541626185e+02
6786                	2.841541610181e+02
6787                	2.841541594202e+02
6788                	2.841541578247e+02
6789                	2.841541562318e+02
6790                	2.841541546413e+02
6791                	2.841541530533e+02
6792                	2.841541514677e+02
6793                	2.841541498847e+02
6794                	2.841541483040e+02
6795                	2.841541467259e+02
6796                	2.841541451502e+02
6797                	2.841541435770e+02
6798                	2.841541420062e+02
6799                	2.841541404378e+02
6800                	2.841541388719e+02
6801                	2.841541373084e+02
6802                	2.841541357474e+02
6803                	2.841541341888e+02
6804                	2.841541326326e+02
6805                	2.841541310788e+02
6806                	2.841541295275e+02
6807                	2.841541279785e+02
6808                	2.841541264320e+02
6809                	2.841541248879e+02
6810                	2.841541233462e+02
6811                	2.841541218068e+02
6812                	2.841541202699e+02
6813                	2.841541187354e+02
6814                	2.841541172032e+02
6815                	2.841541156735e+02
6816                	2.841541141461e+02
6817                	2.841541126211e+02
6818                	2.841541110985e+02
6819                	2.841541095782e+02
6820                	2.841541080603e+02
6821                	2.841541065448e+02
6822                	2.841541050316e+02
6823                	2.841541035208e+02
6824                	2.841541020123e+02
6825                	2.841541005062e+02
6826                	2.841540990024e+02
6827                	2.841540975010e+02
6828                	2.841540960019e+02
6829                	2.841540945051e+02
6830                	2.841540930107e+02
6831                	2.841540915186e+02
6832                	2.841540900288e+02
6833                	2.841540885413e+02
6834                	2.841540870562e+02
6835                	2.841540855733e+02
6836                	2.841540840928e+02
6837                	2.841540826146e+02
6838                	2.841540811386e+02
6839                	2.841540796650e+02
6840                	2.841540781937e+02
6841                	2.841540767246e+02
6842                	2.841540752579e+02
6843                	2.841540737934e+02
6844                	2.841540723312e+02
6845                	2.841540708713e+02
6846                	2.841540694136e+02
6847                	2.841540679582e+02
6848                	2.841540665051e+02
6849                	2.841540650543e+02
6850                	2.841540636057e+02
6851                	2.841540621593e+02
6852                	2.841540607152e+02
6853                	2.841540592734e+02
6854                	2.841540578338e+02
6855                	2.841540563964e+02
6856                	2.841540549613e+02
6857                	2.841540535284e+02
6858                	2.841540520978e+02
6859                	2.841540506693e+02
6860                	2.841540492431e+02
6861                	2.841540478191e+02
6862                	2.841540463974e+02
6863                	2.841540449778e+02
6864                	2.841540435605e+02
6865                	2.841540421453e+02
6866                	2.841540407324e+02
6867                	2.841540393217e+02
6868                	2.841540379131e+02
6869                	2.841540365068e+02
6870                	2.841540351026e+02
6871                	2.841540337007e+02
6872                	2.841540323009e+02
6873                	2.841540309033e+02
6874                	2.841540295078e+02
6875                	2.841540281146e+02
6876                	2.841540267235e+02
6877                	2.841540253346e+02
6878                	2.841540239478e+02
6879                	2.841540225632e+02
6880                	2.841540211807e+02
6881                	2.841540198005e+02
6882                	2.841540184223e+02
6883                	2.841540170463e+02
6884                	2.841540156725e+02
6885                	2.841540143007e+02
6886                	2.841540129312e+02
6887                	2.841540115637e+02
6888                	2.841540101984e+02
6889                	2.841540088352e+02
6890                	2.841540074741e+02
6891                	2.841540061152e+02
6892                	2.841540047583e+02
6893                	2.841540034036e+02
6894                	2.841540020510e+02
6895                	2.841540007005e+02
6896                	2.841539993521e+02
6897                	2.841539980058e+02
6898                	2.841539966616e+02
6899                	2.841539953195e+02
6900                	2.841539939794e+02
6901                	2.841539926415e+02
6902                	2.841539913056e+02
6903                	2.841539899719e+02
6904                	2.841539886402e+02
6905                	2.841539873106e+02
6906                	2.841539859830e+02
6907                	2.841539846575e+02
6908                	2.841539833341e+02
6909                	2.841539820127e+02
6910                	2.841539806934e+02
6911                	2.841539793762e+02
6912                	2.841539780610e+02
6913                	2.841539767479e+02
6914                	2.841539754367e+02
6915                	2.841539741277e+02
6916                	2.841539728207e+02
6917                	2.841539715157e+02
6918                	2.841539702127e+02
6919                	2.841539689118e+02
6920                	2.841539676129e+02
6921                	2.841539663160e+02
6922                	2.841539650212e+02
6923                	2.841539637284e+02
6924                	2.841539624375e+02
6925                	2.841539611487e+02
6926                	2.841539598619e+02
6927                	2.841539585771e+02
6928                	2.841539572943e+02
6929                	2.841539560135e+02
6930                	2.841539547347e+02
6931                	2.841539534579e+02
6932                	2.841539521831e+02
6933                	2.841539509102e+02
6934                	2.841539496394e+02
6935                	2.841539483705e+02
6936                	2.841539471036e+02
6937                	2.841539458387e+02
6938                	2.841539445757e+02
6939                	2.841539433147e+02
6940                	2.841539420557e+02
6941                	2.841539407986e+02
6942                	2.841539395435e+02
6943                	2.841539382904e+02
6944                	2.841539370392e+02
6945                	2.841539357899e+02
6946                	2.841539345426e+02
6947                	2.841539332973e+02
6948                	2.841539320539e+02
6949                	2.841539308124e+02
6950                	2.841539295728e+02
6951                	2.841539283352e+02
6952                	2.841539270995e+02
6953                	2.841539258658e+02
6954                	2.841539246339e+02
6955                	2.841539234040e+02
6956                	2.841539221760e+02
6957                	2.841539209499e+02
6958                	2.841539197257e+02
6959                	2.841539185035e+02
6960                	2.841539172831e+02
6961                	2.841539160646e+02
6962                	2.841539148481e+02
6963                	2.841539136334e+02
6964                	2.841539124206e+02
6965                	2.841539112097e+02
6966                	2.841539100007e+02
6967                	2.841539087936e+02
6968                	2.841539075884e+02
6969                	2.841539063850e+02
6970                	2.841539051835e+02
6971                	2.841539039839e+02
6972                	2.841539027862e+02
6973                	2.841539015903e+02
6974                	2.841539003963e+02
6975                	2.841538992041e+02
6976                	2.841538980138e+02
6977                	2.841538968254e+02
6978                	2.841538956388e+02
6979                	2.841538944541e+02
6980                	2.841538932712e+02
6981                	2.841538920901e+02
6982                	2.841538909109e+02
6983                	2.841538897335e+02
6984                	2.841538885580e+02
6985                	2.841538873843e+02
6986                	2.841538862124e+02
6987                	2.841538850424e+02
6988                	2.841538838741e+02
6989                	2.841538827077e+02
6990                	2.841538815431e+02
6991                	2.841538803804e+02
6992                	2.841538792194e+02
6993                	2.841538780603e+02
6994                	2.841538769029e+02
6995                	2.841538757474e+02
6996                	2.841538745936e+02
6997                	2.841538734417e+02
6998                	2.841538722916e+02
6999                	2.841538711432e+02
7000                	2.841538699966e+02
7001                	2.841538688519e+02
7002                	2.841538677089e+02
7003                	2.841538665677e+02
7004                	2.841538654282e+02
7005                	2.841538642906e+02
7006                	2.841538631547e+02
7007                	2.841538620206e+02
7008                	2.841538608882e+02
7009                	2.841538597577e+02
7010                	2.841538586288e+02
7011                	2.841538575018e+02
7012                	2.841538563765e+02
7013                	2.841538552529e+02
7014                	2.841538541311e+02
7015                	2.841538530111e+02
7016                	2.841538518928e+02
7017                	2.841538507762e+02
7018                	2.841538496614e+02
7019                	2.841538485483e+02
7020                	2.841538474370e+02
7021                	2.841538463274e+02
7022                	2.841538452195e+02
7023                	2.841538441134e+02
7024                	2.841538430089e+02
7025                	2.841538419062e+02
7026                	2.841538408052e+02
7027                	2.841538397060e+02
7028                	2.841538386084e+02
7029                	2.841538375126e+02
7030                	2.841538364184e+02
7031                	2.841538353260e+02
7032                	2.841538342353e+02
7033                	2.841538331462e+02
7034                	2.841538320589e+02
7035                	2.841538309733e+02
7036                	2.841538298893e+02
7037                	2.841538288071e+02
7038                	2.841538277265e+02
7039                	2.841538266476e+02
7040                	2.841538255704e+02
7041                	2.841538244949e+02
7042                	2.841538234211e+02
7043                	2.841538223489e+02
7044                	2.841538212784e+02
7045                	2.841538202096e+02
7046                	2.841538191424e+02
7047                	2.841538180769e+02
7048                	2.841538170131e+02
7049                	2.841538159509e+02
7050                	2.841538148904e+02
7051                	2.841538138315e+02
7052                	2.841538127743e+02
7053                	2.841538117188e+02
7054                	2.841538106648e+02
7055                	2.841538096126e+02
7056                	2.841538085619e+02
7057                	2.841538075129e+02
7058                	2.841538064656e+02
7059                	2.841538054198e+02
7060                	2.841538043757e+02
7061                	2.841538033333e+02
7062                	2.841538022924e+02
7063                	2.841538012532e+02
7064                	2.841538002156e+02
7065                	2.841537991796e+02
7066                	2.841537981453e+02
7067                	2.841537971125e+02
7068                	2.841537960814e+02
7069                	2.841537950518e+02
7070                	2.841537940239e+02
7071                	2.841537929976e+02
7072                	2.841537919729e+02
7073                	2.841537909497e+02
7074                	2.841537899282e+02
7075                	2.841537889083e+02
7076                	2.841537878899e+02
7077                	2.841537868732e+02
7078                	2.841537858580e+02
7079                	2.841537848444e+02
7080                	2.841537838324e+02
7081                	2.841537828220e+02
7082                	2.841537818131e+02
7083                	2.841537808058e+02
7084                	2.841537798001e+02
7085                	2.841537787960e+02
7086                	2.841537777934e+02
7087                	2.841537767924e+02
7088                	2.841537757929e+02
7089                	2.841537747951e+02
7090                	2.841537737987e+02
7091                	2.841537728039e+02
7092                	2.841537718107e+02
7093                	2.841537708190e+02
7094                	2.841537698289e+02
7095                	2.841537688403e+02
7096                	2.841537678533e+02
7097                	2.841537668678e+02
7098                	2.841537658838e+02
7099                	2.841537649014e+02
7100                	2.841537639205e+02
7101                	2.841537629411e+02
7102                	2.841537619633e+02
7103                	2.841537609869e+02
7104                	2.841537600121e+02
7105                	2.841537590389e+02
7106                	2.841537580671e+02
7107                	2.841537570969e+02
7108                	2.841537561282e+02
