# Region            : cellZone gateZone
# Cells             : 1005
# Volume            : 1.730603759569e-04
# Time              	volAverage(Ma)	volAverage(T)	volAverage(rho)	volAverage(p)
0.00039571101       	2.151238087128e+00	3.643257442071e+02	2.072132709994e+00	2.183975219954e+05
0.00039679975       	2.150059722720e+00	3.644738753439e+02	2.073799959498e+00	2.186149305213e+05
0.00039788822       	2.148892625749e+00	3.646158606106e+02	2.075382060263e+00	2.188205087723e+05
0.00039897685       	2.147738344017e+00	3.647509446216e+02	2.076872864860e+00	2.190131938210e+05
0.00040006435       	2.146598769254e+00	3.648787574046e+02	2.078269430702e+00	2.191925302473e+05
0.00040115139       	2.145471391948e+00	3.649990380614e+02	2.079573752707e+00	2.193585501939e+05
0.00040223939       	2.144349658019e+00	3.651125737679e+02	2.080792611049e+00	2.195120757929e+05
0.00040332971       	2.143229322566e+00	3.652212627512e+02	2.081947208892e+00	2.196561446383e+05
0.00040441946       	2.142112190489e+00	3.653263865874e+02	2.083051905099e+00	2.197929568238e+05
0.00040550845       	2.141003934870e+00	3.654290881683e+02	2.084122031837e+00	2.199250769396e+05
0.00040659736       	2.139911276910e+00	3.655278708802e+02	2.085152005469e+00	2.200514251135e+05
0.00040768549       	2.138836430968e+00	3.656209069623e+02	2.086127054422e+00	2.201697104861e+05
0.00040877421       	2.137776344337e+00	3.657075269828e+02	2.087047771537e+00	2.202798660687e+05
0.00040986504       	2.136729627222e+00	3.657889694622e+02	2.087925348587e+00	2.203837055738e+05
0.00041095603       	2.135705007309e+00	3.658656999142e+02	2.088761782901e+00	2.204819432230e+05
0.00041204638       	2.134705211846e+00	3.659368882326e+02	2.089544689435e+00	2.205729293377e+05
0.00041313669       	2.133732939325e+00	3.660016315985e+02	2.090269977150e+00	2.206559757953e+05
0.00041422798       	2.132785370646e+00	3.660597060049e+02	2.090930247478e+00	2.207298394780e+05
0.00041531859       	2.131855098703e+00	3.661119187358e+02	2.091525993285e+00	2.207945309227e+05
0.00041640902       	2.130934856602e+00	3.661605252562e+02	2.092071904552e+00	2.208520467941e+05
0.00041749975       	2.130021739152e+00	3.662079421816e+02	2.092597433304e+00	2.209065083731e+05
0.00041859061       	2.129118129879e+00	3.662549579627e+02	2.093114437993e+00	2.209596574453e+05
0.00041968236       	2.128226540476e+00	3.663009361632e+02	2.093618879693e+00	2.210110972847e+05
0.00042077427       	2.127349081388e+00	3.663448715167e+02	2.094103632976e+00	2.210599746373e+05
0.00042186632       	2.126485683963e+00	3.663855311566e+02	2.094556609344e+00	2.211045357323e+05
0.00042295755       	2.125635385615e+00	3.664220369844e+02	2.094963553533e+00	2.211428594518e+05
0.00042404777       	2.124796741278e+00	3.664541234875e+02	2.095313850385e+00	2.211734996803e+05
0.00042513829       	2.123972098823e+00	3.664826076351e+02	2.095626286417e+00	2.211988627932e+05
0.00042623063       	2.123158324107e+00	3.665073343545e+02	2.095894960798e+00	2.212179692658e+05
0.00042732391       	2.122354740679e+00	3.665287945926e+02	2.096126047130e+00	2.212318074401e+05
0.00042841636       	2.121560313957e+00	3.665477353102e+02	2.096329642369e+00	2.212418094062e+05
0.00042950843       	2.120774662678e+00	3.665641127464e+02	2.096509917245e+00	2.212483746307e+05
0.00043060028       	2.119997412149e+00	3.665790194538e+02	2.096678298990e+00	2.212531894414e+05
0.00043169227       	2.119233643762e+00	3.665942565686e+02	2.096862276795e+00	2.212602603151e+05
0.00043278608       	2.118483941641e+00	3.666110897927e+02	2.097077929002e+00	2.212720622261e+05
0.00043388036       	2.117745613352e+00	3.666273575737e+02	2.097298575230e+00	2.212846386397e+05
0.00043497426       	2.117014609377e+00	3.666416042625e+02	2.097497425346e+00	2.212944442164e+05
0.00043606802       	2.116295270025e+00	3.666529177073e+02	2.097663970837e+00	2.212999583095e+05
