iteration,Cd,Cl,Cm
479.0,0.2742090689936,-0.01192172810176,-0.3221307783196
480.0,0.2727592694021,-0.01222262868077,-0.3170293886991
481.0,0.2713280273957,-0.01280514170676,-0.3122565329457
482.0,0.2699925423548,-0.01385442817439,-0.307794075287
483.0,0.268936277217,-0.01561590867491,-0.3035268719293
484.0,0.2682188377156,-0.01763773567352,-0.3009208187914
485.0,0.267894045597,-0.02007226732918,-0.2999310977745
486.0,0.2678638572349,-0.0218661724492,-0.3015448553994
487.0,0.2680265508895,-0.02253797328735,-0.3061216686665
488.0,0.2682090556904,-0.0217202491633,-0.3142588643951
489.0,0.2681754578983,-0.01962915161862,-0.3256516529861
490.0,0.2680771032286,-0.0170056536332,-0.3385840023006
491.0,0.2678044390783,-0.01370007874829,-0.3538675800879
492.0,0.2672558687471,-0.01020001218677,-0.3707636341071
493.0,0.2666415109569,-0.00686163243469,-0.3881596042278
494.0,0.266023164991,-0.004164354371628,-0.4045678011146
495.0,0.2655092569261,-0.00241930028431,-0.4182205134593
496.0,0.2651947350446,-0.002512388481471,-0.427625002524
497.0,0.2651247961498,-0.003901804993834,-0.432927575063
498.0,0.2652735478907,-0.006679489116146,-0.4341986428527
499.0,0.2656620836174,-0.01095349363256,-0.4314956877431
500.0,0.2662565485698,-0.01658998355739,-0.4253144849306
501.0,0.2670433165957,-0.02318161233632,-0.4166503949958
502.0,0.2680165044932,-0.03052875439879,-0.4054658216698
503.0,0.2690811951644,-0.03869277345026,-0.3913097827866
504.0,0.2700505361147,-0.04694976088527,-0.375813527222
505.0,0.2708782532497,-0.05507862007497,-0.3592605944396
506.0,0.2715087756318,-0.06280246610396,-0.3423990805789
507.0,0.2719324013344,-0.06987619827779,-0.3258827358283
508.0,0.2722441457627,-0.07605174444159,-0.309992553436
509.0,0.2724056239731,-0.0810895352431,-0.2959018222257
510.0,0.2724745806229,-0.08468805586865,-0.2843603200093
511.0,0.2725476101777,-0.08679018470347,-0.275552845607
512.0,0.2727073873839,-0.08735773683197,-0.270007903309
513.0,0.272950441715,-0.08645119988932,-0.268009762993
514.0,0.2733026925419,-0.08463424622684,-0.2683906024536
515.0,0.2736844638151,-0.08198782341135,-0.270812442563
516.0,0.2741185612795,-0.07889307734883,-0.2741701914068
517.0,0.2746728678978,-0.07576469159579,-0.2776448412796
518.0,0.2754833192991,-0.07364860291513,-0.2798444142137
519.0,0.2766188475544,-0.07322193187507,-0.2798792967505
520.0,0.2779996291721,-0.07439969845126,-0.2779661763101
521.0,0.2794889125936,-0.07655810469995,-0.2756114769611
522.0,0.2809427150904,-0.07946028549085,-0.273315594772
523.0,0.2822457097406,-0.08255948893527,-0.272323832789
524.0,0.2833118627056,-0.08563252887785,-0.2724440262153
525.0,0.2840671468423,-0.08887247924973,-0.2729655551063
526.0,0.2843760823938,-0.09109517975691,-0.2754509475611
527.0,0.2841540759964,-0.09244700875872,-0.2789051287844
528.0,0.283334988975,-0.09288400825386,-0.2827935640613
529.0,0.2817839503834,-0.09179193996127,-0.2881919280432
530.0,0.279829067209,-0.0897351304108,-0.2945912036214
531.0,0.2776180094319,-0.08686729352188,-0.3018532171384
532.0,0.2751691345824,-0.08269253747136,-0.3105764820882
533.0,0.2726574391054,-0.07756701161099,-0.3202206558479
534.0,0.2703713016565,-0.07114325469272,-0.3312800256134
535.0,0.2684464341446,-0.06428582655476,-0.3419437230837
536.0,0.266951812662,-0.05599251421306,-0.3542881917228
537.0,0.2660513923604,-0.0461306268933,-0.3690076421807
538.0,0.2657544799235,-0.0352413993205,-0.3846493829431
539.0,0.2661133181935,-0.02418537936496,-0.3997125966268
540.0,0.2671295087309,-0.01462592075242,-0.4131707087525
541.0,0.2687797343639,-0.008840512051567,-0.4232625966447
542.0,0.270879865807,-0.006902964708078,-0.4301652133204
543.0,0.2730223968678,-0.007829855736039,-0.4338508942127
544.0,0.2750059695127,-0.01092362257146,-0.4340209544418
545.0,0.2766923002925,-0.01566722945797,-0.4308251946148
546.0,0.2780652710733,-0.02160302887133,-0.42486907234
547.0,0.2789532617277,-0.02770551796784,-0.4163647268064
548.0,0.2793198701848,-0.03402095444659,-0.4049692259804
549.0,0.2790287105997,-0.04026696887888,-0.39166718885
550.0,0.2783170168262,-0.04690083949886,-0.375845713588
551.0,0.2771431801338,-0.05382070006223,-0.3578239724909
552.0,0.275507512871,-0.06024799242289,-0.3390394381158
553.0,0.2734936082337,-0.06546474641998,-0.3207455034726
554.0,0.2712369365939,-0.0689340696598,-0.3042137474847
555.0,0.2689578608222,-0.07134020288676,-0.2886058402756
556.0,0.2668528268592,-0.07266282075538,-0.2735742981457
557.0,0.2650918434253,-0.07384491198725,-0.259794048853
558.0,0.2635450738519,-0.07555066775427,-0.2471865506754
559.0,0.2623426698105,-0.07733035199143,-0.2367890351808
560.0,0.2614880670289,-0.07959115788462,-0.2284392580818
561.0,0.2609329582162,-0.08198279867429,-0.2225682589239
562.0,0.2605450184541,-0.08398081540231,-0.2195295077826
563.0,0.2602675324367,-0.08493657039478,-0.2205174551914
564.0,0.2602456561344,-0.0840911319556,-0.2258442037227
565.0,0.2605688506378,-0.08102600154375,-0.2357829548638
566.0,0.2612477928386,-0.07574376809019,-0.2507236408801
567.0,0.2621595489196,-0.06805425629697,-0.2709180303682
568.0,0.2630978068553,-0.05878360627424,-0.2954850905349
569.0,0.264026850936,-0.04809805934378,-0.3240609694516
570.0,0.2649652471401,-0.03639334754153,-0.3556748485538
571.0,0.2659069511887,-0.02458639864085,-0.388322899119
572.0,0.2667182577577,-0.013118941864,-0.4204485761069
573.0,0.2674302596483,-0.001839084834686,-0.4520535397969
574.0,0.2680332857367,0.009098208746414,-0.4821716358595
575.0,0.2685206246989,0.01865725326051,-0.5084806383834
576.0,0.268844944348,0.02680509051529,-0.5306869486711
577.0,0.2691656253988,0.03393386154902,-0.549820196891
578.0,0.2696480050543,0.03999670722106,-0.5658481264174
579.0,0.2704035580684,0.04515031275444,-0.5787070354282
580.0,0.2715812283103,0.04938954563222,-0.5888605748112
581.0,0.2732782645034,0.05322375123901,-0.5968823395691
582.0,0.2754083101886,0.05592546160289,-0.6018615285151
583.0,0.2778532209372,0.057302099565,-0.6033370981859
584.0,0.2805363299304,0.05709865976037,-0.6010498332035
585.0,0.28334970185,0.055577975303,-0.5953058276025
586.0,0.2861131590043,0.05272106556856,-0.5862944108622
587.0,0.2887155547743,0.04903977056514,-0.5753922814095
588.0,0.2910984719943,0.04501728589192,-0.5640769853753
589.0,0.2932532493797,0.04108303418301,-0.5528195503264
590.0,0.2951251184532,0.03713734717584,-0.5417213611335
591.0,0.296604975572,0.03361058927233,-0.5321117945049
592.0,0.2977866498107,0.0307538600256,-0.5240227356674
593.0,0.2987284970424,0.02831572976688,-0.5168250157262
594.0,0.299412561884,0.026829868856,-0.5111010987829
595.0,0.2997837307131,0.02657986783977,-0.5070580234032
596.0,0.2999186997624,0.02751044297822,-0.5042945592471
597.0,0.2998629829601,0.0292978135223,-0.502180577258
598.0,0.29969573482,0.0316933169374,-0.5003994552665
599.0,0.29953666483,0.03426873951837,-0.4984948378941
600.0,0.2993818853266,0.03627081194322,-0.4965208922135
601.0,0.2994091023657,0.03728992565214,-0.4937975815795
602.0,0.2996987703407,0.03672417933254,-0.4891855617556
603.0,0.3003643775488,0.03448578904859,-0.4825668186297
604.0,0.301415283803,0.03162845960385,-0.4755118989217
605.0,0.3028891651976,0.02878087580113,-0.4682670078207
606.0,0.3045879522985,0.02533223408437,-0.4605744284365
607.0,0.3063463100181,0.02073954602187,-0.4515801665263
608.0,0.3080446684518,0.01530265712246,-0.4423603898407
609.0,0.3094785359309,0.00906478856058,-0.4333146839423
610.0,0.310323287721,0.002383476651398,-0.425137019113
611.0,0.3106054201778,-0.004395905212152,-0.4173436118425
612.0,0.3105101062316,-0.01003519515381,-0.4107741348082
613.0,0.310102723956,-0.01530489781031,-0.404877362529
614.0,0.3094711358415,-0.02029584520197,-0.3995144632005
615.0,0.3086596279888,-0.02617525410307,-0.393114043631
616.0,0.3078003459994,-0.0325986864232,-0.3855069342676
617.0,0.3068133200647,-0.03931696645573,-0.3768636228309
618.0,0.3057696256396,-0.04583877444503,-0.3668354663021
619.0,0.3046943202656,-0.05144921339785,-0.3555329565417
620.0,0.3034913242799,-0.0557714984875,-0.3430051300942
621.0,0.3021279416041,-0.0569615613545,-0.3316410468033
622.0,0.3005932019028,-0.05485906443785,-0.3225723190529
623.0,0.2990237088539,-0.04893101373419,-0.3165847215404
624.0,0.2974336527196,-0.04045295115703,-0.3131827410584
625.0,0.2957868434442,-0.03077710770191,-0.3122351715534
626.0,0.2941999805171,-0.02125051537818,-0.3132454458268
627.0,0.2928737416999,-0.01279795620486,-0.3161954379246
628.0,0.2919920941349,-0.00570758139959,-0.3219793929618
629.0,0.2914842022405,0.0001297291247069,-0.3315988314006
630.0,0.2915138578684,0.004543974167813,-0.344352357434
631.0,0.2923221631608,0.007783341598117,-0.3593373274218
632.0,0.293874312054,0.0103680741251,-0.3757003181954
633.0,0.2956128273251,0.01348389135483,-0.3940885938664
634.0,0.2973244924423,0.0161946424431,-0.4120897052662
635.0,0.298760643282,0.01915039213899,-0.4291283679805
636.0,0.2997044266935,0.02159241759882,-0.4441144077742
637.0,0.300049070052,0.0234243456686,-0.4563285027941
638.0,0.2998747994197,0.02429163174718,-0.4653549414837
639.0,0.2991707760062,0.02455714072044,-0.4710533032216
640.0,0.2978890007739,0.0239756977235,-0.4736149620361
641.0,0.2962475251662,0.02269005857132,-0.4735296587598
642.0,0.2944379772351,0.02018511777715,-0.470142715467
643.0,0.2924155198085,0.01675784248449,-0.4643184822644
644.0,0.2902851493777,0.01324254733065,-0.4570785698209
645.0,0.2882631505296,0.009464485282378,-0.4485259996196
646.0,0.286445976941,0.005517523367541,-0.4394902885408
647.0,0.2848364945955,0.002703136669991,-0.431398148026
648.0,0.2834566657585,0.001006696965642,-0.4247802322898
649.0,0.2824005385294,0.001147772780613,-0.4204494232555
650.0,0.281696861635,0.003578895653309,-0.4193317398487
651.0,0.2812100905019,0.008092411569148,-0.4215832839738
652.0,0.2809605280767,0.01419758858473,-0.4268188545641
653.0,0.2808916392835,0.02102987491463,-0.4341094044558
654.0,0.2810041784383,0.02887267587539,-0.4439642465448
655.0,0.2813906536721,0.03674186935102,-0.455389523498
656.0,0.2820820695856,0.04362488268339,-0.4674220505254
657.0,0.2830407915676,0.04902764817832,-0.4794789976413
658.0,0.2842967252106,0.05283796436754,-0.4906862126989
659.0,0.2857653268981,0.05514549244474,-0.5000516136519
660.0,0.2874151477519,0.05696493558394,-0.5081834343058
661.0,0.2890716886304,0.05779134447454,-0.5138851277034
662.0,0.2903984236135,0.05836803446477,-0.5177029357575
663.0,0.2910721083089,0.05957127434711,-0.5211683719251
664.0,0.2912247100803,0.06030440314588,-0.5230138518481
665.0,0.2910396692765,0.06006613902601,-0.5227827403489
666.0,0.2906627942044,0.05774978785253,-0.5194721020121
667.0,0.290218355521,0.05345921738197,-0.5132843324947
668.0,0.28998959281,0.04679031893291,-0.5033532527454
669.0,0.2899886252081,0.03880980617217,-0.4905615663616
670.0,0.2903808102334,0.03024548623204,-0.4752721963211
671.0,0.2911173573775,0.02231290572871,-0.4588192860857
672.0,0.2921480079547,0.01583973397572,-0.4424533737092
673.0,0.2934189994958,0.01065421377085,-0.4270934972862
674.0,0.2949980408375,0.006549177579072,-0.4131124211368
675.0,0.2967434014163,0.003263109077311,-0.400604131077
676.0,0.2986630967591,-6.857722190784e-05,-0.3886218125741
677.0,0.3007077257522,-0.003125153898094,-0.3778755700405
678.0,0.3026073490286,-0.006070384406375,-0.3681948334995
679.0,0.3044626941556,-0.00845724208858,-0.3602818322593
680.0,0.3061519018029,-0.0102836985659,-0.3541565257502
681.0,0.3076370811061,-0.0115771639807,-0.3496345432639
682.0,0.3088568674517,-0.01271473494191,-0.3459665763
683.0,0.3096448136689,-0.01274274661762,-0.3437262840093
684.0,0.310056120912,-0.01216010229702,-0.34201009865
685.0,0.3100972593072,-0.01063058062135,-0.3412648131142
686.0,0.3096923592802,-0.00866892475728,-0.3414150955325
687.0,0.3089235365012,-0.005241309512888,-0.3429415762827
688.0,0.3077720992233,-0.0007662116160321,-0.345417686138
689.0,0.3061980301342,0.004495121824659,-0.3487603296245
690.0,0.3042363268094,0.009658827230839,-0.3524222503423
691.0,0.3017608318793,0.01324639396239,-0.3560239972491
692.0,0.2989241469106,0.01458291435429,-0.3589454296442
693.0,0.2958561739449,0.01485783193904,-0.3619638810219
694.0,0.2927541973357,0.0155095843496,-0.3665253005751
695.0,0.2898286290472,0.01591424208296,-0.3718655370937
696.0,0.2871723604175,0.01606668123719,-0.3773457606055
697.0,0.2850324120126,0.01604472483657,-0.382744390302
698.0,0.2834887929049,0.01596176555516,-0.3881301933368
699.0,0.2826594280715,0.01604416576956,-0.3932184472
700.0,0.2825238520153,0.01619573280449,-0.3980825455621
701.0,0.2830800724498,0.01706447417054,-0.403044143197
702.0,0.2841622809048,0.01889009867354,-0.4079895613067
703.0,0.2855745591389,0.02189305632793,-0.4132169775783
704.0,0.2871418787653,0.02576663440809,-0.4193147591616
705.0,0.288696311032,0.03025906096156,-0.4262785284377
706.0,0.2901848027892,0.03580946875392,-0.434277276904
707.0,0.2915445971572,0.0414120199921,-0.442289219035
708.0,0.292546911464,0.0467723657853,-0.4503260810497
709.0,0.2930696365657,0.05128830293998,-0.4570895288523
710.0,0.2929779422407,0.0550532624917,-0.4624620838118
711.0,0.2924807057322,0.0587531334642,-0.4669037402862
712.0,0.2916090753453,0.06209806289799,-0.4704694551443
713.0,0.2903506030325,0.06520638142315,-0.4737094562215
714.0,0.2888046153411,0.06804473108998,-0.4768424042484
715.0,0.2871433789845,0.07070686790548,-0.4802074063157
716.0,0.285382230869,0.07273863400419,-0.483563207627
717.0,0.2836342684057,0.07327837197431,-0.4859049530022
718.0,0.2820574660845,0.07260315554541,-0.4870268617844
719.0,0.2807515276743,0.07140998180386,-0.4878668661707
720.0,0.2795870794851,0.06988355883094,-0.4890173617793
721.0,0.2787074980832,0.06829400304388,-0.4901963723627
722.0,0.2782124252397,0.06639109275641,-0.4908032079749
723.0,0.2781360060728,0.06439211540541,-0.4905743891053
724.0,0.2785287853306,0.06225376192342,-0.489333332121
725.0,0.2793493210709,0.06029385161594,-0.4877099462114
726.0,0.2804834994391,0.05854375343377,-0.4857107454802
727.0,0.281884995307,0.05710128032546,-0.4837350375408
728.0,0.2834447523567,0.05548013352252,-0.4811076564579
729.0,0.2850315145749,0.05368066603847,-0.4778196497623
730.0,0.2865765651546,0.05161459742605,-0.4731365015779
731.0,0.2879672122401,0.04892229842661,-0.4662982236175
732.0,0.2891782654742,0.0454592405013,-0.4571374239134
733.0,0.2901659777027,0.04163540608427,-0.446410398646
734.0,0.2909197278518,0.03749585337323,-0.4345434874988
735.0,0.2914152852849,0.03281357457786,-0.4220116997749
736.0,0.2916206848633,0.02885645042243,-0.4114323860214
737.0,0.2915442339767,0.02516885766706,-0.4019884471465
738.0,0.2912117352934,0.02186243613203,-0.3937439758056
739.0,0.2905864726575,0.01930591713041,-0.3877846042041
740.0,0.2897009679891,0.01747413208418,-0.3836804962918
741.0,0.2885131813391,0.01606205560655,-0.3806831823477
742.0,0.2870786127333,0.01453895303091,-0.3778396993667
743.0,0.2854579769344,0.01313474164869,-0.3753694667438
744.0,0.2837854238223,0.01161978947296,-0.3727255872227
745.0,0.2822845621932,0.009806993946363,-0.369518766457
746.0,0.281129100338,0.007446127150564,-0.3650373928417
747.0,0.2803742996,0.004491372721324,-0.359365790394
748.0,0.2800927036417,0.001410829082941,-0.3539129495844
749.0,0.280356947578,-0.001856997372353,-0.3482964526068
750.0,0.2811272867804,-0.005493980926725,-0.3418157384893
751.0,0.2823033583039,-0.009064569448292,-0.3359484161086
752.0,0.2837558969429,-0.01236315661464,-0.3314508049159
753.0,0.285437125846,-0.01545825556042,-0.3287643703009
754.0,0.2872879188943,-0.01828987330288,-0.3276050093556
755.0,0.2891919198949,-0.02016848437127,-0.3289782680699
756.0,0.2910280515257,-0.02097835952749,-0.3325564480582
757.0,0.292570861319,-0.02042068364612,-0.3385595128265
758.0,0.2936225511486,-0.01819193565464,-0.3463831798408
759.0,0.2941023202737,-0.01410405825096,-0.3560028571268
760.0,0.2941128227839,-0.008705370392656,-0.367255523642
761.0,0.293587748457,-0.002806253695926,-0.3789482012858
762.0,0.2925546033849,0.00315532643108,-0.3905182233814
763.0,0.2909047673681,0.00913590154097,-0.4018624328513
764.0,0.2885987193334,0.01492190881087,-0.4136893678254
765.0,0.2858827906757,0.01986119537714,-0.4251808475427
766.0,0.2830660064629,0.02404555623347,-0.4362413432666
767.0,0.2805247318561,0.02709151649842,-0.4459615151689
768.0,0.2785085350469,0.02795417333731,-0.4526081953149
769.0,0.2770642267649,0.02713432330133,-0.4572079419512
770.0,0.2760149852863,0.02522116559532,-0.459366972898
771.0,0.2753679629492,0.02294647235479,-0.460524383891
772.0,0.2750102375009,0.02052594934516,-0.4596728448663
773.0,0.2749422464503,0.01833184549126,-0.4575313759851
774.0,0.2751391233746,0.01644429440632,-0.4542459053047
775.0,0.2756585961702,0.01425327372084,-0.4491750238548
776.0,0.27640389591,0.01106771416204,-0.4411951711564
777.0,0.2775390034559,0.006731009487934,-0.4305921030023
778.0,0.2788595428169,0.001067156117584,-0.4174870888453
779.0,0.2803887345819,-0.005654681894983,-0.4022323536257
780.0,0.2820692068275,-0.01287906995678,-0.3857207101814
781.0,0.2836524415222,-0.020312423249,-0.3682853643887
782.0,0.2848220578258,-0.02785590371824,-0.3503150154996
783.0,0.2853926490507,-0.03457949285104,-0.3337148403782
784.0,0.2851901705185,-0.03990754856503,-0.3193859361428
785.0,0.2841624130886,-0.04418737690526,-0.3074500328006
786.0,0.2823737087521,-0.04757293238178,-0.2983363005405
787.0,0.2800347788715,-0.0497868480584,-0.2932459176499
788.0,0.2773187697052,-0.05125859415906,-0.2912551368489
789.0,0.2743579803261,-0.05193665672629,-0.2921038598121
790.0,0.2713562002197,-0.05169277919061,-0.2964435629771
791.0,0.2684811355362,-0.05045208880121,-0.3041081285081
792.0,0.2659317257278,-0.04801844380395,-0.3151017921859
793.0,0.2639670927116,-0.0447080519955,-0.3283310955228
794.0,0.262656714064,-0.04064121866539,-0.3434872531222
795.0,0.2620170593507,-0.03540948352946,-0.3611870237155
796.0,0.2621468781508,-0.02949361131255,-0.3803955965796
797.0,0.2628754301663,-0.0232340192837,-0.400172822144
798.0,0.2642414582212,-0.01635965402752,-0.4214355485657
799.0,0.2661509137141,-0.008704707619282,-0.4444072128781
800.0,0.2683572625268,-0.0009476714617317,-0.4674959264479
801.0,0.2706150751371,0.006420717291321,-0.4894990598153
802.0,0.2728106866652,0.01280183553849,-0.5090208788911
803.0,0.2748953531568,0.01772549660537,-0.5248140154501
804.0,0.2766605654015,0.02096654644382,-0.5365241608574
805.0,0.2780287390486,0.0225830814038,-0.5446854805917
806.0,0.2789435118345,0.02242368686389,-0.5488169882885
807.0,0.2793582954831,0.02008061477022,-0.5478650503394
808.0,0.2794337580183,0.01575736447547,-0.5418410212834
809.0,0.2793341877519,0.01022844685547,-0.5318556673567
810.0,0.2791721194877,0.004499462573771,-0.5195301302128
811.0,0.2789746146095,-0.001255986424452,-0.5059128792159
812.0,0.2788345529366,-0.006378069843824,-0.4924007251389
813.0,0.2788762050739,-0.01048357097941,-0.4800979092379
814.0,0.2792316455147,-0.01444382300202,-0.4689718745531
815.0,0.2797888748072,-0.01843352579975,-0.4590934660583
816.0,0.2805369695564,-0.02148463222089,-0.4518619469164
817.0,0.2815361726996,-0.02356585574418,-0.4475066619277
818.0,0.2828652753916,-0.02489945609433,-0.4445815157608
819.0,0.284432965511,-0.02484105834988,-0.4433778148969
820.0,0.286173236675,-0.02341865657452,-0.4422921048856
821.0,0.2879374245254,-0.02038986157601,-0.4415788475236
822.0,0.2894146184227,-0.016094617244,-0.4410383980435
823.0,0.2905086241393,-0.01188359678959,-0.4391234888421
824.0,0.2911634211669,-0.008678725539149,-0.4345304413818
825.0,0.2911541165062,-0.007344415226587,-0.4262180678969
826.0,0.2905589520875,-0.008502472154755,-0.4140479189466
827.0,0.2896289182914,-0.01257812397467,-0.3982652691947
828.0,0.2886366623272,-0.0196395518796,-0.3784551311595
829.0,0.2876990075161,-0.02832135100851,-0.3562780925893
830.0,0.2867605195264,-0.03713377487307,-0.3344979610139
831.0,0.2857833597139,-0.04564035029485,-0.3139064492164
832.0,0.2846595367559,-0.05358464444632,-0.2957610647788
833.0,0.2832982694882,-0.06041874978449,-0.2808005572605
834.0,0.2818386061573,-0.06625584175357,-0.2694318042213
835.0,0.2802779336886,-0.07091116706896,-0.2620836342126
836.0,0.2787515643022,-0.07405081987223,-0.2588932419183
837.0,0.2773244018424,-0.07537176783859,-0.2599522413963
838.0,0.2761485692428,-0.07444334167757,-0.2651345686564
839.0,0.2751221369736,-0.07115371196306,-0.2738339020761
840.0,0.2742477518894,-0.06570961416564,-0.2854131694823
841.0,0.2736308756667,-0.05847856909583,-0.2992429081829
842.0,0.2734438230131,-0.05010457123991,-0.3140483181394
843.0,0.2737085210117,-0.04121206293647,-0.3289206148946
844.0,0.2743413620571,-0.03224985304233,-0.3434464832751
845.0,0.2751890919012,-0.0244014216504,-0.356428185236
846.0,0.2761720662668,-0.01861958656345,-0.3666053042625
847.0,0.2770872774521,-0.01564044088072,-0.3737646887606
848.0,0.2777719690491,-0.01515246203372,-0.3779094845818
849.0,0.2780821347814,-0.01689522049634,-0.3797541974649
850.0,0.2780059558503,-0.0210031449361,-0.3792192793624
851.0,0.2775570756373,-0.02668901576797,-0.3773501389212
852.0,0.2767900096556,-0.0326658451981,-0.3752572050618
853.0,0.2757397322964,-0.03738307499568,-0.3743820247356
854.0,0.2745078911627,-0.03957639154629,-0.376071466616
855.0,0.2730095314095,-0.03858483146066,-0.3814714206234
856.0,0.2713067389924,-0.03478559978825,-0.390472037869
857.0,0.2696378371858,-0.02903334026407,-0.4028477540375
858.0,0.2681694634259,-0.0220207410966,-0.4180076441585
859.0,0.2669208515525,-0.01449838835513,-0.4348308478099
860.0,0.2661255045348,-0.007394850173471,-0.4522626693502
861.0,0.2658640362513,-0.001327181517407,-0.4689898706563
862.0,0.2661105259777,0.003925192973719,-0.4851725268868
863.0,0.2667334700151,0.008208488216764,-0.5000458819217
864.0,0.2677048058771,0.01208020660821,-0.5135761255126
865.0,0.2689027329325,0.01570767083932,-0.5261606691539
866.0,0.2701404756619,0.01917332870858,-0.5373378761199
867.0,0.2712846508088,0.02215456638815,-0.5459886943293
868.0,0.2722685263359,0.02494062800785,-0.5522377290382
869.0,0.2730225026237,0.02675711288362,-0.5550676400125
870.0,0.2736716785792,0.02789752804746,-0.5543022521685
871.0,0.2742880546272,0.02818385728542,-0.5504738422708
872.0,0.2748192123471,0.02743392182016,-0.5438356256083
873.0,0.2752844951744,0.02559021886004,-0.5351989903742
874.0,0.2757030832043,0.02254078306948,-0.5249089402976
875.0,0.2761275150986,0.01835834024616,-0.513681391844
876.0,0.2766245776885,0.01284365610531,-0.501245480774
877.0,0.2771971143027,0.006367143258012,-0.4880284722586
878.0,0.277872850456,-0.0005097370741177,-0.4750955422841
879.0,0.2785858992031,-0.007378611530047,-0.4624311125497
880.0,0.279322462293,-0.01376506267036,-0.4508450455725
881.0,0.2801063461948,-0.01939928459905,-0.4408462441879
882.0,0.2808418807807,-0.02361470271505,-0.4334933674615
883.0,0.2814654904683,-0.02628771194,-0.42887836144
884.0,0.2819649189472,-0.02780386595373,-0.4260672079301
885.0,0.2824249414005,-0.02806880702432,-0.4251871828168
886.0,0.2828819773229,-0.02732810047765,-0.4263532869153
887.0,0.2833152468853,-0.02533217194119,-0.4294635921866
888.0,0.2836225484308,-0.02220925264697,-0.4340511188064
889.0,0.2838988765555,-0.01954630042715,-0.437808201228
890.0,0.2841929482882,-0.01753677803838,-0.4400008031378
891.0,0.2844777165474,-0.01647210135899,-0.4393364461025
892.0,0.2847203627966,-0.01611923579152,-0.4358791345937
893.0,0.2849212675,-0.01571173292838,-0.4301053228243
894.0,0.2850442362515,-0.01505954402903,-0.4221332350977
895.0,0.2851922418396,-0.01467036777403,-0.4113647797365
896.0,0.285322309548,-0.01383790490286,-0.3992734875876
897.0,0.2854050882293,-0.01258236037878,-0.3870897608324
898.0,0.2854688979885,-0.01221165422342,-0.3744386001698
899.0,0.2855201297137,-0.01358614755433,-0.3608414939936
900.0,0.2856436417098,-0.01740466721867,-0.3462249075299
901.0,0.2859269576263,-0.02376268126288,-0.3320620038397
902.0,0.2864599893519,-0.03296449930115,-0.3171260850586
903.0,0.2871180410824,-0.04434596205903,-0.3012696753124
904.0,0.2876140264739,-0.05519581709351,-0.2887716674777
905.0,0.2878693639883,-0.0639861819489,-0.2807222759344
906.0,0.2877846506161,-0.06905313206107,-0.2788887928908
907.0,0.2874944221391,-0.07056308305514,-0.2828542530942
908.0,0.2870396951245,-0.06786382970708,-0.2935465962437
909.0,0.2863138370213,-0.06182738881329,-0.3096588922387
910.0,0.2854183113894,-0.05351652583114,-0.3299514246528
911.0,0.284305848801,-0.04318084855346,-0.3544002526447
912.0,0.2830866117748,-0.03204359979844,-0.3808586541751
913.0,0.2817615600944,-0.02137231912238,-0.4069226571823
914.0,0.2803020710472,-0.01112318590664,-0.4323787857237
915.0,0.2789191833081,-0.001985426318747,-0.4561006527568
916.0,0.2776547972092,0.005867835677696,-0.4769954912034
917.0,0.2765030755824,0.01142942475263,-0.4934330940145
918.0,0.2754943095571,0.01514789586604,-0.5056912162846
919.0,0.2747617796515,0.01801460868349,-0.5148093211527
920.0,0.2742556813132,0.0203399771766,-0.5217184591087
921.0,0.2740803994591,0.02274353825709,-0.5269360767095
922.0,0.2741843530821,0.02529649575666,-0.5305191132766
923.0,0.2744451889829,0.0278341943784,-0.532746301603
924.0,0.2750197288335,0.02978416049926,-0.5325249938358
925.0,0.2760260764414,0.03100509311919,-0.530013772647
926.0,0.2772775271724,0.03117608732138,-0.5254201166064
927.0,0.2787430779862,0.03037287206302,-0.5189887226279
928.0,0.2804007532755,0.02887091404594,-0.511471291885
929.0,0.2821174257316,0.02689205441696,-0.5038244295804
930.0,0.2838015283994,0.0247300765633,-0.4966804150197
931.0,0.2854190308489,0.02183811009461,-0.4897260191472
932.0,0.2869662072003,0.01845210013308,-0.4832530800411
933.0,0.2884405084986,0.01449886677951,-0.4776670530372
934.0,0.2898172152946,0.01027930408599,-0.4735626257239
935.0,0.2910015266968,0.006237615536598,-0.4713704617334
936.0,0.292003731469,0.002975398746804,-0.4713563449049
937.0,0.2928606495947,0.0007298081428685,-0.4735612182048
938.0,0.2933513425986,5.751858736592e-05,-0.4781530985229
939.0,0.2933430972099,0.001018219886433,-0.4847185650918
940.0,0.2928860897306,0.002910286997631,-0.4921705022714
941.0,0.2919999031197,0.005070913594424,-0.4998078278858
942.0,0.2907611715601,0.006917636903877,-0.507172286479
943.0,0.2891271546613,0.008235015351439,-0.5134180207039
944.0,0.2872321533353,0.009171933052931,-0.5184349189249
945.0,0.2850384391287,0.009559289812853,-0.5216948593925
946.0,0.282750486501,0.01018326905552,-0.5235009432783
947.0,0.2805266436368,0.01044037873357,-0.5227351918418
948.0,0.2786020260759,0.01076540859552,-0.5197563015329
949.0,0.2769984348065,0.01141093366954,-0.5142990018092
950.0,0.2757736856977,0.01290496826126,-0.5074997524713
951.0,0.2750496563715,0.0154074037771,-0.4998649884744
952.0,0.2746635534424,0.01825913922775,-0.4913152133109
953.0,0.274502006153,0.02098519732175,-0.4823833016863
954.0,0.2745716272727,0.02346614713543,-0.473590243849
955.0,0.2748482266425,0.02458341654958,-0.464485376714
