# Solver information
# Time              	U_solver            	Ux_initial          	Ux_final            	Ux_iters            	Uy_initial          	Uy_final            	Uy_iters            	U_converged         	p_solver            	p_initial           	p_final             	p_iters             	p_converged         
5658                	DILUPBiCGStab	4.389246004700e-12	1.784089979150e-16	1	2.371202160420e-12	2.789082773840e-16	1	false	DICPCG	1.166400897620e-12	1.244628582330e-13	1	true
5659                	DILUPBiCGStab	3.982776804040e-12	1.720758168690e-16	1	2.138274242800e-12	2.720661059380e-16	1	false	DICPCG	1.073757578590e-12	1.197754731560e-13	1	true
5660                	DILUPBiCGStab	3.254262117950e-12	1.615208954010e-16	1	1.611466210510e-12	2.523404692520e-16	1	false	DICPCG	9.631954865950e-13	9.631954865950e-13	0	true
5661                	DILUPBiCGStab	3.127579925170e-12	1.118573546230e-16	1	1.493523921140e-12	1.934775041130e-16	1	false	DICPCG	1.326519532690e-12	1.298498065420e-13	1	true
5662                	DILUPBiCGStab	6.836898833720e-12	2.226869709710e-16	1	3.293726325980e-12	2.974573365610e-16	1	false	DICPCG	1.436308227110e-12	1.367707676230e-13	1	true
5663                	DILUPBiCGStab	4.574805152350e-12	1.801727979230e-16	1	2.448520706860e-12	2.731744408470e-16	1	false	DICPCG	1.199615895060e-12	1.312951055480e-13	1	true
5664                	DILUPBiCGStab	4.148032667060e-12	1.743761458770e-16	1	2.239216433870e-12	2.660571871760e-16	1	false	DICPCG	1.095599555760e-12	1.198380688680e-13	1	true
5665                	DILUPBiCGStab	3.390606214120e-12	1.612866032170e-16	1	1.671306784180e-12	2.463210561850e-16	1	false	DICPCG	9.808058897350e-13	9.808058897350e-13	0	true
5666                	DILUPBiCGStab	3.258896419480e-12	1.144486510140e-16	1	1.547992962480e-12	1.871363666350e-16	1	false	DICPCG	1.361122209670e-12	1.283883737390e-13	1	true
5667                	DILUPBiCGStab	7.123606303970e-12	2.283467915070e-16	1	3.429322580490e-12	2.994854053200e-16	1	false	DICPCG	1.474196418090e-12	1.304089460600e-13	1	true
5668                	DILUPBiCGStab	4.765664189450e-12	1.849865898640e-16	1	2.551956792300e-12	2.720013021470e-16	1	false	DICPCG	1.225329345640e-12	1.278167037310e-13	1	true
5669                	DILUPBiCGStab	4.321772753460e-12	1.780332824820e-16	1	2.328607050510e-12	2.574226806420e-16	1	false	DICPCG	1.127221971830e-12	1.193979507500e-13	1	true
5670                	DILUPBiCGStab	3.532125652380e-12	1.662959050990e-16	1	1.740521801610e-12	2.431951846460e-16	1	false	DICPCG	1.006803099030e-12	1.170290226120e-13	1	true
5671                	DILUPBiCGStab	2.962817920470e-12	1.534210464310e-16	1	1.623079420800e-12	2.408434871720e-16	1	false	DICPCG	9.105676012890e-13	9.105676012890e-13	0	true
5672                	DILUPBiCGStab	2.847266549390e-12	1.047247679570e-16	1	1.520221779610e-12	1.782392126410e-16	1	false	DICPCG	1.242346750520e-12	1.254778263700e-13	1	true
5673                	DILUPBiCGStab	6.222292122800e-12	2.118572093180e-16	1	2.983845773930e-12	2.804455723550e-16	1	false	DICPCG	1.347422890390e-12	1.302153884980e-13	1	true
5674                	DILUPBiCGStab	4.175660723390e-12	1.759226229440e-16	1	2.199902540320e-12	2.567417733450e-16	1	false	DICPCG	1.131281780350e-12	1.273659761120e-13	1	true
5675                	DILUPBiCGStab	3.772307879970e-12	1.698761699850e-16	1	2.082730225170e-12	2.523635826810e-16	1	false	DICPCG	1.039724524220e-12	1.211048402350e-13	1	true
5676                	DILUPBiCGStab	3.089664530110e-12	1.598491153240e-16	1	1.515380066960e-12	2.429973197300e-16	1	false	DICPCG	9.341242379100e-13	9.341242379100e-13	0	true
5677                	DILUPBiCGStab	2.969132644580e-12	1.112539521600e-16	1	1.400711697750e-12	1.792680925430e-16	1	false	DICPCG	1.286624464500e-12	1.269131128440e-13	1	true
5678                	DILUPBiCGStab	6.486656714970e-12	2.156156771120e-16	1	3.122507080810e-12	2.892626371870e-16	1	false	DICPCG	1.382618299010e-12	1.359865429360e-13	1	true
5679                	DILUPBiCGStab	4.337605159820e-12	1.767090370080e-16	1	2.343188893540e-12	2.631926798200e-16	1	false	DICPCG	1.160558215310e-12	1.274848885050e-13	1	true
5680                	DILUPBiCGStab	3.936086100420e-12	1.750662294400e-16	1	2.113850379630e-12	2.568021285870e-16	1	false	DICPCG	1.066588505510e-12	1.186337433460e-13	1	true
5681                	DILUPBiCGStab	3.216244536550e-12	1.626927991150e-16	1	1.592449376500e-12	2.391807504930e-16	1	false	DICPCG	9.576962550250e-13	9.576962550250e-13	0	true
5682                	DILUPBiCGStab	3.090957078500e-12	1.126904505670e-16	1	1.475716271680e-12	1.738834258390e-16	1	false	DICPCG	1.320226259360e-12	1.332669244730e-13	1	true
5683                	DILUPBiCGStab	6.756908433230e-12	2.223278563720e-16	1	3.255515369010e-12	2.855122548880e-16	1	false	DICPCG	1.421844319060e-12	1.337767238210e-13	1	true
5684                	DILUPBiCGStab	4.521157937940e-12	1.817441069280e-16	1	2.419795106950e-12	2.597692256040e-16	1	false	DICPCG	1.189283767040e-12	1.331227909600e-13	1	true
5685                	DILUPBiCGStab	4.099449111360e-12	1.768140359420e-16	1	2.212171748840e-12	2.543248478320e-16	1	false	DICPCG	1.092259550080e-12	1.246247231210e-13	1	true
5686                	DILUPBiCGStab	3.350984159150e-12	1.662953245520e-16	1	1.652209806490e-12	2.389518090570e-16	1	false	DICPCG	9.778119075960e-13	9.778119075960e-13	0	true
5687                	DILUPBiCGStab	3.220742809670e-12	1.182267882380e-16	1	1.530275299530e-12	1.745072922430e-16	1	false	DICPCG	1.354948072540e-12	1.362815796390e-13	1	true
5688                	DILUPBiCGStab	7.040022557420e-12	2.270806063540e-16	1	3.389157628360e-12	2.879875246080e-16	1	false	DICPCG	1.467940325790e-12	1.361876150790e-13	1	true
5689                	DILUPBiCGStab	4.709622566560e-12	1.857210370130e-16	1	2.523219081920e-12	2.617442942080e-16	1	false	DICPCG	1.222604375530e-12	1.278300195270e-13	1	true
5690                	DILUPBiCGStab	4.271210155850e-12	1.788598376360e-16	1	2.301292834030e-12	2.547363787610e-16	1	false	DICPCG	1.124860409680e-12	1.227133743270e-13	1	true
5691                	DILUPBiCGStab	3.490900750150e-12	1.664942242690e-16	1	1.719839048370e-12	2.375433879870e-16	1	false	DICPCG	9.982044125760e-13	9.982044125760e-13	0	true
5692                	DILUPBiCGStab	3.355391534100e-12	1.192314835400e-16	1	1.593092683270e-12	1.742874303880e-16	1	false	DICPCG	1.396396951720e-12	1.346191355600e-13	1	true
5693                	DILUPBiCGStab	7.334546192210e-12	2.302307245190e-16	1	3.530800977330e-12	2.905719782230e-16	1	false	DICPCG	1.507853546050e-12	1.335751934330e-13	1	true
5694                	DILUPBiCGStab	4.906662736780e-12	1.858924481390e-16	1	2.625898361160e-12	2.607398693470e-16	1	false	DICPCG	1.256524170870e-12	1.337649331840e-13	1	true
5695                	DILUPBiCGStab	4.449636913890e-12	1.807795191750e-16	1	2.397602368950e-12	2.571695876090e-16	1	false	DICPCG	1.151710205240e-12	1.241933346850e-13	1	true
5696                	DILUPBiCGStab	3.636722939980e-12	1.665038584340e-16	1	1.790758414630e-12	2.345044603820e-16	1	false	DICPCG	1.021120455020e-12	1.221650114040e-13	1	true
5697                	DILUPBiCGStab	3.050710264610e-12	1.585472772840e-16	1	1.671238304230e-12	2.325445828140e-16	1	false	DICPCG	9.263644692460e-13	9.263644692460e-13	0	true
5698                	DILUPBiCGStab	2.931809625800e-12	1.099593823660e-16	1	1.565375335950e-12	1.658267535260e-16	1	false	DICPCG	1.267818483820e-12	1.298017163420e-13	1	true
5699                	DILUPBiCGStab	6.406613573480e-12	2.153133037860e-16	1	3.071344149500e-12	2.746902372060e-16	1	false	DICPCG	1.373487947360e-12	1.280060584730e-13	1	true
5700                	DILUPBiCGStab	4.299242327960e-12	1.777543071340e-16	1	2.264341697010e-12	2.520994728340e-16	1	false	DICPCG	1.152991851910e-12	1.300193506260e-13	1	true
5701                	DILUPBiCGStab	3.883919156670e-12	1.713235022040e-16	1	2.144985664510e-12	2.477703280290e-16	1	false	DICPCG	1.056834653860e-12	1.227232792180e-13	1	true
5702                	DILUPBiCGStab	3.181070905490e-12	1.608253028440e-16	1	1.560193036290e-12	2.380619068130e-16	1	false	DICPCG	9.545565663830e-13	9.545565663830e-13	0	true
5703                	DILUPBiCGStab	3.057085041000e-12	1.106413978720e-16	1	1.442145311420e-12	1.712117712560e-16	1	false	DICPCG	1.304939397810e-12	1.302430621600e-13	1	true
5704                	DILUPBiCGStab	6.678680727220e-12	2.205666601190e-16	1	3.215091688800e-12	2.834826412340e-16	1	false	DICPCG	1.416884759540e-12	1.306953751880e-13	1	true
5705                	DILUPBiCGStab	4.465849198530e-12	1.810471140470e-16	1	2.413403650050e-12	2.590073565330e-16	1	false	DICPCG	1.178801275870e-12	1.309293014850e-13	1	true
5706                	DILUPBiCGStab	4.052349722830e-12	1.746222457100e-16	1	2.175923576480e-12	2.552222874080e-16	1	false	DICPCG	1.086498174160e-12	1.228809095040e-13	1	true
5707                	DILUPBiCGStab	3.311249764030e-12	1.646033765190e-16	1	1.640496268020e-12	2.420657204750e-16	1	false	DICPCG	9.709263634010e-13	9.709263634010e-13	0	true
5708                	DILUPBiCGStab	3.182445356390e-12	1.171917598350e-16	1	1.520402061650e-12	1.752341500540e-16	1	false	DICPCG	1.338863150890e-12	1.340933209260e-13	1	true
5709                	DILUPBiCGStab	6.956564724910e-12	2.244571507050e-16	1	3.352218184100e-12	2.854119641690e-16	1	false	DICPCG	1.455785387410e-12	1.365435275600e-13	1	true
5710                	DILUPBiCGStab	4.654844553550e-12	1.827905384210e-16	1	2.491095545670e-12	2.618450940560e-16	1	false	DICPCG	1.218396472050e-12	1.285635649480e-13	1	true
5711                	DILUPBiCGStab	4.220476717760e-12	1.759302009030e-16	1	2.278506495360e-12	2.521534755220e-16	1	false	DICPCG	1.110741099690e-12	1.243126447470e-13	1	true
5712                	DILUPBiCGStab	3.449740430150e-12	1.634116909360e-16	1	1.701066752960e-12	2.408184950740e-16	1	false	DICPCG	9.945973687060e-13	9.945973687060e-13	0	true
5713                	DILUPBiCGStab	3.315806696110e-12	1.144274711430e-16	1	1.575567781240e-12	1.746241636450e-16	1	false	DICPCG	1.377013058650e-12	1.310083170360e-13	1	true
5714                	DILUPBiCGStab	7.247839187420e-12	2.282791030710e-16	1	3.489294824850e-12	2.914100122640e-16	1	false	DICPCG	1.496676106010e-12	1.339368533410e-13	1	true
5715                	DILUPBiCGStab	4.848716845350e-12	1.839322337340e-16	1	2.596903471290e-12	2.637269897080e-16	1	false	DICPCG	1.242709461830e-12	1.315912263780e-13	1	true
5716                	DILUPBiCGStab	4.397035724120e-12	1.765766300430e-16	1	2.368905742470e-12	2.605002346870e-16	1	false	DICPCG	1.142596825870e-12	1.237657541890e-13	1	true
5717                	DILUPBiCGStab	3.593841787510e-12	1.656593141030e-16	1	1.771231816640e-12	2.412900064100e-16	1	false	DICPCG	1.015233706630e-12	1.179678309620e-13	1	true
5718                	DILUPBiCGStab	3.014588020450e-12	1.538694455500e-16	1	1.651840010450e-12	2.400176882730e-16	1	false	DICPCG	9.218720952500e-13	9.218720952500e-13	0	true
5719                	DILUPBiCGStab	2.897019231350e-12	1.023249654250e-16	1	1.547233907780e-12	1.747961641880e-16	1	false	DICPCG	1.259241652230e-12	1.327785922930e-13	1	true
5720                	DILUPBiCGStab	6.330869314460e-12	2.098006947650e-16	1	3.035639735210e-12	2.790921181060e-16	1	false	DICPCG	1.360948339170e-12	1.302600993170e-13	1	true
5721                	DILUPBiCGStab	4.248414479450e-12	1.733652313230e-16	1	2.238272104140e-12	2.540840836670e-16	1	false	DICPCG	1.145128662520e-12	1.269358804680e-13	1	true
5722                	DILUPBiCGStab	3.838197029410e-12	1.691926162190e-16	1	2.119281738470e-12	2.550070758810e-16	1	false	DICPCG	1.050131462410e-12	1.191446039840e-13	1	true
5723                	DILUPBiCGStab	3.143494095330e-12	1.568513734640e-16	1	1.542164399110e-12	2.416296955380e-16	1	false	DICPCG	9.421768990000e-13	9.421768990000e-13	0	true
5724                	DILUPBiCGStab	3.020899856150e-12	1.053300532400e-16	1	1.425613257280e-12	1.796686193090e-16	1	false	DICPCG	1.300111328490e-12	1.301490468750e-13	1	true
5725                	DILUPBiCGStab	6.599864525600e-12	2.133192351010e-16	1	3.176811679420e-12	2.870904603250e-16	1	false	DICPCG	1.402301160230e-12	1.312529419520e-13	1	true
5726                	DILUPBiCGStab	4.413227804240e-12	1.760103876610e-16	1	2.384032345260e-12	2.619446125830e-16	1	false	DICPCG	1.179631137040e-12	1.309517254100e-13	1	true
5727                	DILUPBiCGStab	4.004695701890e-12	1.732911356920e-16	1	2.149885225650e-12	2.549207297230e-16	1	false	DICPCG	1.074958501330e-12	1.211180979760e-13	1	true
5728                	DILUPBiCGStab	3.272351248850e-12	1.586437696140e-16	1	1.619913041550e-12	2.412939787920e-16	1	false	DICPCG	9.662105014280e-13	9.662105014280e-13	0	true
5729                	DILUPBiCGStab	3.144898108080e-12	1.068474518550e-16	1	1.501138141060e-12	1.734442403840e-16	1	false	DICPCG	1.331585776800e-12	1.270609959870e-13	1	true
5730                	DILUPBiCGStab	6.874887042110e-12	2.204994048550e-16	1	3.312499275290e-12	2.846872451850e-16	1	false	DICPCG	1.446443977090e-12	1.354860237350e-13	1	true
5731                	DILUPBiCGStab	4.600244278620e-12	1.794427096330e-16	1	2.461647860060e-12	2.622492026910e-16	1	false	DICPCG	1.198156282150e-12	1.267054360140e-13	1	true
5732                	DILUPBiCGStab	4.171118601800e-12	1.716925608770e-16	1	2.250424855500e-12	2.535091879970e-16	1	false	DICPCG	1.106996897020e-12	1.252079319540e-13	1	true
5733                	DILUPBiCGStab	3.409470654930e-12	1.593130580490e-16	1	1.680507983210e-12	2.350669367240e-16	1	false	DICPCG	9.899412199950e-13	9.899412199950e-13	0	true
5734                	DILUPBiCGStab	3.277017108600e-12	1.084526933390e-16	1	1.556525251440e-12	1.700973144260e-16	1	false	DICPCG	1.370618661550e-12	1.289957319430e-13	1	true
5735                	DILUPBiCGStab	7.163113895990e-12	2.229398557430e-16	1	3.447829416300e-12	2.821525123750e-16	1	false	DICPCG	1.478258839960e-12	1.291384015760e-13	1	true
5736                	DILUPBiCGStab	4.792014501240e-12	1.824904631220e-16	1	2.567125415910e-12	2.588363666490e-16	1	false	DICPCG	1.237444603340e-12	1.250630553140e-13	1	true
5737                	DILUPBiCGStab	4.345861874050e-12	1.769062342010e-16	1	2.341682364250e-12	2.529921970920e-16	1	false	DICPCG	1.130202710800e-12	1.217450913720e-13	1	true
5738                	DILUPBiCGStab	3.551930321900e-12	1.649348217230e-16	1	1.749937184790e-12	2.370582166010e-16	1	false	DICPCG	1.013153598250e-12	1.181937294790e-13	1	true
5739                	DILUPBiCGStab	2.979343976390e-12	1.540288960770e-16	1	1.632913028010e-12	2.294041658740e-16	1	false	DICPCG	9.106359984350e-13	9.106359984350e-13	0	true
5740                	DILUPBiCGStab	2.863152335230e-12	1.038610921910e-16	1	1.529435877240e-12	1.639182093850e-16	1	false	DICPCG	1.243923673080e-12	1.288308054750e-13	1	true
5741                	DILUPBiCGStab	6.256937956730e-12	2.112220326240e-16	1	3.000903497150e-12	2.737285225150e-16	1	false	DICPCG	1.350689137110e-12	1.227986375650e-13	1	true
5742                	DILUPBiCGStab	4.199002874070e-12	1.784437418080e-16	1	2.211942785730e-12	2.490884109680e-16	1	false	DICPCG	1.141092770000e-12	1.280859526690e-13	1	true
5743                	DILUPBiCGStab	3.793387010380e-12	1.717450257190e-16	1	2.095283456310e-12	2.472042273440e-16	1	false	DICPCG	1.042065290020e-12	1.193352012740e-13	1	true
5744                	DILUPBiCGStab	3.106889569150e-12	1.575113609080e-16	1	1.523743348140e-12	2.332055873740e-16	1	false	DICPCG	9.436020893510e-13	9.436020893510e-13	0	true
5745                	DILUPBiCGStab	2.985672812470e-12	1.061858692250e-16	1	1.408432160280e-12	1.693020624110e-16	1	false	DICPCG	1.290115177980e-12	1.290133540710e-13	1	true
5746                	DILUPBiCGStab	6.522982791180e-12	2.161824967530e-16	1	3.139989641110e-12	2.826691136760e-16	1	false	DICPCG	1.392786010830e-12	1.307452812300e-13	1	true
5747                	DILUPBiCGStab	4.361891721710e-12	1.778192702420e-16	1	2.356829699410e-12	2.563477494790e-16	1	false	DICPCG	1.162936499960e-12	1.291742456480e-13	1	true
5748                	DILUPBiCGStab	3.958228308430e-12	1.724934244040e-16	1	2.124877251760e-12	2.470812446420e-16	1	false	DICPCG	1.065560567250e-12	1.191308470870e-13	1	true
5749                	DILUPBiCGStab	3.234168107140e-12	1.612231187450e-16	1	1.601907870820e-12	2.311777557000e-16	1	false	DICPCG	9.602669968040e-13	9.602669968040e-13	0	true
5750                	DILUPBiCGStab	3.108235943620e-12	1.106826262090e-16	1	1.484567187250e-12	1.647036577140e-16	1	false	DICPCG	1.322364576570e-12	1.296710085970e-13	1	true
5751                	DILUPBiCGStab	6.794737170410e-12	2.219212264780e-16	1	3.273893426900e-12	2.841596822470e-16	1	false	DICPCG	1.431437428430e-12	1.309115271210e-13	1	true
5752                	DILUPBiCGStab	4.546584811500e-12	1.793830844130e-16	1	2.432980574550e-12	2.557818353410e-16	1	false	DICPCG	1.194623517110e-12	1.267722070040e-13	1	true
5753                	DILUPBiCGStab	4.122452100210e-12	1.754233738910e-16	1	2.225043447770e-12	2.533553444500e-16	1	false	DICPCG	1.097528126530e-12	1.158304856450e-13	1	true
5754                	DILUPBiCGStab	3.369630678130e-12	1.596900006970e-16	1	1.661690986500e-12	2.368009802040e-16	1	false	DICPCG	9.760588795760e-13	9.760588795760e-13	0	true
5755                	DILUPBiCGStab	3.238699649190e-12	1.098511072540e-16	1	1.539078158470e-12	1.713996563710e-16	1	false	DICPCG	1.359107596650e-12	1.325910784040e-13	1	true
5756                	DILUPBiCGStab	7.079495515740e-12	2.239218291820e-16	1	3.407997073230e-12	2.837683393590e-16	1	false	DICPCG	1.474018794000e-12	1.314368539410e-13	1	true
5757                	DILUPBiCGStab	4.736175209480e-12	1.812146727440e-16	1	2.536112289100e-12	2.516919622560e-16	1	false	DICPCG	1.223578478720e-12	1.300748047090e-13	1	true
5758                	DILUPBiCGStab	4.295062491950e-12	1.737182844420e-16	1	2.314696553080e-12	2.457391099060e-16	1	false	DICPCG	1.126277146770e-12	1.198731055450e-13	1	true
5759                	DILUPBiCGStab	3.510590484650e-12	1.632460461660e-16	1	1.729633552250e-12	2.345373594030e-16	1	false	DICPCG	9.996778500090e-13	9.996778500090e-13	0	true
5760                	DILUPBiCGStab	3.374272120640e-12	1.106116810740e-16	1	1.602110319380e-12	1.675009776810e-16	1	false	DICPCG	1.393496923630e-12	1.282727310610e-13	1	true
5761                	DILUPBiCGStab	7.375955202390e-12	2.273416275790e-16	1	3.550465577100e-12	2.884243797120e-16	1	false	DICPCG	1.520924134950e-12	1.358016754890e-13	1	true
5762                	DILUPBiCGStab	4.934383445100e-12	1.839758542150e-16	1	2.641052255530e-12	2.557579501270e-16	1	false	DICPCG	1.260974885240e-12	1.288023023530e-13	1	true
5763                	DILUPBiCGStab	4.474807412040e-12	1.779558936730e-16	1	2.411283132460e-12	2.547228407840e-16	1	false	DICPCG	1.150023077570e-12	1.230440785450e-13	1	true
5764                	DILUPBiCGStab	3.657142918680e-12	1.615522557260e-16	1	1.800635230220e-12	2.308669874170e-16	1	false	DICPCG	1.028112752530e-12	1.149598804910e-13	1	true
5765                	DILUPBiCGStab	3.067751083630e-12	1.535934954000e-16	1	1.679970618660e-12	2.357122509810e-16	1	false	DICPCG	9.194495124020e-13	9.194495124020e-13	0	true
5766                	DILUPBiCGStab	2.948129038410e-12	9.848998736360e-17	1	1.573532544000e-12	1.681467139190e-16	1	false	DICPCG	1.268168024530e-12	1.308915776500e-13	1	true
5767                	DILUPBiCGStab	6.442462854310e-12	2.118245945790e-16	1	3.088140872130e-12	2.777445069260e-16	1	false	DICPCG	1.379729013510e-12	1.269985220180e-13	1	true
5768                	DILUPBiCGStab	4.323400974920e-12	1.744052203940e-16	1	2.276922353990e-12	2.501820701430e-16	1	false	DICPCG	1.160084437720e-12	1.229346412430e-13	1	true
5769                	DILUPBiCGStab	3.905855196560e-12	1.679985183840e-16	1	2.156885296930e-12	2.539802167570e-16	1	false	DICPCG	1.060040441790e-12	1.263507019110e-13	1	true
5770                	DILUPBiCGStab	3.199098533640e-12	1.556202956260e-16	1	1.569190464720e-12	2.387500160350e-16	1	false	DICPCG	9.519577264100e-13	9.519577264100e-13	0	true
5771                	DILUPBiCGStab	3.074389789760e-12	1.027556782990e-16	1	1.450507369010e-12	1.757456162400e-16	1	false	DICPCG	1.315247693490e-12	1.307258106450e-13	1	true
5772                	DILUPBiCGStab	6.716439893960e-12	2.161899423280e-16	1	3.232829344980e-12	2.874841554420e-16	1	false	DICPCG	1.421860442040e-12	1.340698599130e-13	1	true
5773                	DILUPBiCGStab	4.491126539440e-12	1.774552129940e-16	1	2.426533227680e-12	2.596896447540e-16	1	false	DICPCG	1.188324633850e-12	1.334987466250e-13	1	true
5774                	DILUPBiCGStab	4.075370184600e-12	1.708556895870e-16	1	2.187828121260e-12	2.601248503000e-16	1	false	DICPCG	1.092392283050e-12	1.261680034020e-13	1	true
5775                	DILUPBiCGStab	3.330079797430e-12	1.593999301240e-16	1	1.649336738180e-12	2.337950409980e-16	1	false	DICPCG	9.742478639790e-13	9.742478639790e-13	0	true
5776                	DILUPBiCGStab	3.200442439850e-12	1.081430817700e-16	1	1.528601614840e-12	1.693677016560e-16	1	false	DICPCG	1.352667518120e-12	1.304803396040e-13	1	true
5777                	DILUPBiCGStab	6.996085185680e-12	2.222136419730e-16	1	3.370928836930e-12	2.841264602960e-16	1	false	DICPCG	1.457174974360e-12	1.330537759750e-13	1	true
5778                	DILUPBiCGStab	4.681216680790e-12	1.807872552570e-16	1	2.505518483730e-12	2.623930282070e-16	1	false	DICPCG	1.216536827290e-12	1.283515074120e-13	1	true
5779                	DILUPBiCGStab	4.244454173400e-12	1.729468121580e-16	1	2.291425056490e-12	2.552231770740e-16	1	false	DICPCG	1.118024773400e-12	1.248281300630e-13	1	true
5780                	DILUPBiCGStab	3.469593923870e-12	1.615495100630e-16	1	1.710785820180e-12	2.432178131940e-16	1	false	DICPCG	9.983760580070e-13	9.983760580070e-13	0	true
5781                	DILUPBiCGStab	3.334882831050e-12	1.096022653170e-16	1	1.584580912860e-12	1.774717130740e-16	1	false	DICPCG	1.392820737940e-12	1.354792079150e-13	1	true
5782                	DILUPBiCGStab	7.289594528390e-12	2.298060198930e-16	1	3.509057107740e-12	2.901923170870e-16	1	false	DICPCG	1.503762349260e-12	1.398771079030e-13	1	true
5783                	DILUPBiCGStab	4.876646063400e-12	1.861212936630e-16	1	2.612380235320e-12	2.652307754850e-16	1	false	DICPCG	1.249158928150e-12	1.272625624960e-13	1	true
5784                	DILUPBiCGStab	4.422390386000e-12	1.770060921250e-16	1	2.382792677220e-12	2.577854923720e-16	1	false	DICPCG	1.149969197050e-12	1.279106324010e-13	1	true
5785                	DILUPBiCGStab	3.614630674440e-12	1.650271018610e-16	1	1.780526209940e-12	2.415888906150e-16	1	false	DICPCG	1.017013266760e-12	1.150621683500e-13	1	true
5786                	DILUPBiCGStab	3.031921774950e-12	1.542100199500e-16	1	1.661759558900e-12	2.358928584040e-16	1	false	DICPCG	9.176948881230e-13	9.176948881230e-13	0	true
5787                	DILUPBiCGStab	2.913699750680e-12	1.059930107230e-16	1	1.556624329570e-12	1.746916455500e-16	1	false	DICPCG	1.258773681680e-12	1.253242886170e-13	1	true
5788                	DILUPBiCGStab	6.367436364210e-12	2.097543756160e-16	1	3.053431152100e-12	2.738400325040e-16	1	false	DICPCG	1.374442937230e-12	1.260737944430e-13	1	true
5789                	DILUPBiCGStab	4.272992566740e-12	1.730763859160e-16	1	2.250874467750e-12	2.503072561550e-16	1	false	DICPCG	1.155277244040e-12	1.327048225520e-13	1	true
5790                	DILUPBiCGStab	3.860304995220e-12	1.701548728410e-16	1	2.132001511880e-12	2.496261001220e-16	1	false	DICPCG	1.049335390600e-12	1.203797131370e-13	1	true
5791                	DILUPBiCGStab	3.161654854950e-12	1.551363989480e-16	1	1.550965232330e-12	2.382064110970e-16	1	false	DICPCG	9.431602072520e-13	9.431602072520e-13	0	true
5792                	DILUPBiCGStab	3.038392110140e-12	1.049321897520e-16	1	1.433600225400e-12	1.745978444210e-16	1	false	DICPCG	1.295882871490e-12	1.287561775430e-13	1	true
5793                	DILUPBiCGStab	6.637979362020e-12	2.146518141090e-16	1	3.195293797860e-12	2.796714192440e-16	1	false	DICPCG	1.408036000300e-12	1.345111272040e-13	1	true
5794                	DILUPBiCGStab	4.438795183220e-12	1.777767702050e-16	1	2.397826405570e-12	2.540435047100e-16	1	false	DICPCG	1.177690989080e-12	1.280124858160e-13	1	true
5795                	DILUPBiCGStab	4.027921202130e-12	1.731149064840e-16	1	2.162555628280e-12	2.530008168220e-16	1	false	DICPCG	1.088407061770e-12	1.201483346920e-13	1	true
5796                	DILUPBiCGStab	3.291226061770e-12	1.621573460870e-16	1	1.630056294820e-12	2.335610309330e-16	1	false	DICPCG	9.691445656460e-13	9.691445656460e-13	0	true
5797                	DILUPBiCGStab	3.162978617140e-12	1.095127575020e-16	1	1.510585309390e-12	1.643351427800e-16	1	false	DICPCG	1.337336284880e-12	1.323341047660e-13	1	true
5798                	DILUPBiCGStab	6.914351857350e-12	2.231416448220e-16	1	3.332072652310e-12	2.817444133140e-16	1	false	DICPCG	1.444830476160e-12	1.351086694280e-13	1	true
5799                	DILUPBiCGStab	4.626525118100e-12	1.815343150610e-16	1	2.475909160650e-12	2.529264857270e-16	1	false	DICPCG	1.209125135800e-12	1.267373307420e-13	1	true
5800                	DILUPBiCGStab	4.195033614590e-12	1.750085204410e-16	1	2.263304156250e-12	2.484579562950e-16	1	false	DICPCG	1.114421344970e-12	1.267664507020e-13	1	true
5801                	DILUPBiCGStab	3.429012870540e-12	1.616939051240e-16	1	1.690390443040e-12	2.319523004380e-16	1	false	DICPCG	9.870973411260e-13	9.870973411260e-13	0	true
5802                	DILUPBiCGStab	3.295759825000e-12	1.082471921490e-16	1	1.565623294330e-12	1.643968082740e-16	1	false	DICPCG	1.374822224780e-12	1.295669661190e-13	1	true
5803                	DILUPBiCGStab	7.204125675370e-12	2.263407417760e-16	1	3.468500105500e-12	2.802880078680e-16	1	false	DICPCG	1.493234287750e-12	1.334371358410e-13	1	true
5804                	DILUPBiCGStab	4.819536808640e-12	1.826386531370e-16	1	2.580300482880e-12	2.524887253880e-16	1	false	DICPCG	1.243878808510e-12	1.316729458150e-13	1	true
5805                	DILUPBiCGStab	4.370596084990e-12	1.774077642410e-16	1	2.355332917220e-12	2.490876944880e-16	1	false	DICPCG	1.135373540110e-12	1.256230356880e-13	1	true
5806                	DILUPBiCGStab	3.572138948990e-12	1.636928858860e-16	1	1.760116260750e-12	2.363222412640e-16	1	false	DICPCG	1.016851765470e-12	1.227137620230e-13	1	true
5807                	DILUPBiCGStab	2.996478228190e-12	1.567750414810e-16	1	1.640971668030e-12	2.287370089710e-16	1	false	DICPCG	9.214378664280e-13	9.214378664280e-13	0	true
5808                	DILUPBiCGStab	2.879570222540e-12	1.046527711990e-16	1	1.536909687720e-12	1.603398868300e-16	1	false	DICPCG	1.258546281570e-12	1.303685880320e-13	1	true
5809                	DILUPBiCGStab	6.292774864990e-12	2.137579402800e-16	1	3.017430313270e-12	2.722686195150e-16	1	false	DICPCG	1.357174208500e-12	1.312071114950e-13	1	true
