# Region            : cellZone slabA
# Cells             : 60
# Volume            : 6.972459419793e-09
# Time              	volAverage(p)
655                 	8.503263364314e+03
656                 	8.503263364610e+03
657                 	8.503263364694e+03
658                 	8.503263364810e+03
659                 	8.503263364060e+03
660                 	8.503263364308e+03
661                 	8.503263364214e+03
662                 	8.503263364507e+03
663                 	8.503263364609e+03
664                 	8.503263364400e+03
665                 	8.503263364171e+03
666                 	8.503263364470e+03
667                 	8.503263364321e+03
668                 	8.503263364329e+03
669                 	8.503263364429e+03
670                 	8.503263364495e+03
671                 	8.503263364550e+03
672                 	8.503263364337e+03
673                 	8.503263364381e+03
674                 	8.503263364299e+03
675                 	8.503263364598e+03
676                 	8.503263364412e+03
677                 	8.503263364140e+03
678                 	8.503263364465e+03
679                 	8.503263364848e+03
680                 	8.503263364374e+03
681                 	8.503263364203e+03
682                 	8.503263364063e+03
683                 	8.503263364235e+03
684                 	8.503263364585e+03
685                 	8.503263364587e+03
686                 	8.503263364747e+03
687                 	8.503263364342e+03
688                 	8.503263364373e+03
689                 	8.503263364071e+03
690                 	8.503263364048e+03
691                 	8.503263364448e+03
692                 	8.503263364923e+03
693                 	8.503263364383e+03
694                 	8.503263364236e+03
695                 	8.503263364164e+03
696                 	8.503263364602e+03
697                 	8.503263364635e+03
698                 	8.503263364521e+03
699                 	8.503263364021e+03
700                 	8.503263364017e+03
701                 	8.503263364524e+03
702                 	8.503263364808e+03
703                 	8.503263364409e+03
704                 	8.503263364310e+03
705                 	8.503263364382e+03
706                 	8.503263364440e+03
707                 	8.503263364283e+03
708                 	8.503263364353e+03
709                 	8.503263364456e+03
710                 	8.503263364520e+03
711                 	8.503263364520e+03
712                 	8.503263364567e+03
713                 	8.503263364292e+03
714                 	8.503263364086e+03
715                 	8.503263364234e+03
716                 	8.503263364573e+03
717                 	8.503263364590e+03
718                 	8.503263364580e+03
719                 	8.503263364600e+03
720                 	8.503263364037e+03
721                 	8.503263363785e+03
722                 	8.503263364263e+03
723                 	8.503263364830e+03
724                 	8.503263364761e+03
725                 	8.503263364395e+03
726                 	8.503263364522e+03
727                 	8.503263364334e+03
728                 	8.503263364151e+03
729                 	8.503263364135e+03
730                 	8.503263364502e+03
731                 	8.503263364474e+03
732                 	8.503263364660e+03
733                 	8.503263364577e+03
734                 	8.503263364545e+03
735                 	8.503263364104e+03
736                 	8.503263363976e+03
737                 	8.503263364229e+03
738                 	8.503263364493e+03
739                 	8.503263364707e+03
740                 	8.503263364791e+03
741                 	8.503263364166e+03
742                 	8.503263364240e+03
743                 	8.503263364569e+03
744                 	8.503263364458e+03
745                 	8.503263364256e+03
746                 	8.503263364366e+03
747                 	8.503263364350e+03
748                 	8.503263364340e+03
749                 	8.503263364392e+03
750                 	8.503263364545e+03
751                 	8.503263364376e+03
752                 	8.503263364422e+03
753                 	8.503263364492e+03
754                 	8.503263364145e+03
755                 	8.503263364341e+03
756                 	8.503263364683e+03
757                 	8.503263364830e+03
758                 	8.503263364166e+03
759                 	8.503263363831e+03
760                 	8.503263364219e+03
761                 	8.503263364706e+03
762                 	8.503263364840e+03
763                 	8.503263364348e+03
764                 	8.503263363991e+03
765                 	8.503263364216e+03
766                 	8.503263364618e+03
767                 	8.503263364723e+03
768                 	8.503263364791e+03
769                 	8.503263364322e+03
770                 	8.503263363781e+03
771                 	8.503263363987e+03
772                 	8.503263364473e+03
773                 	8.503263364775e+03
774                 	8.503263364873e+03
775                 	8.503263364453e+03
776                 	8.503263364136e+03
777                 	8.503263364116e+03
778                 	8.503263364409e+03
779                 	8.503263364467e+03
780                 	8.503263364542e+03
781                 	8.503263364340e+03
782                 	8.503263364379e+03
783                 	8.503263364290e+03
784                 	8.503263364315e+03
785                 	8.503263364933e+03
786                 	8.503263364515e+03
787                 	8.503263363934e+03
788                 	8.503263364212e+03
789                 	8.503263364359e+03
790                 	8.503263364613e+03
791                 	8.503263364395e+03
792                 	8.503263364294e+03
793                 	8.503263364381e+03
794                 	8.503263364501e+03
795                 	8.503263364750e+03
796                 	8.503263364603e+03
797                 	8.503263364171e+03
798                 	8.503263364076e+03
799                 	8.503263364302e+03
800                 	8.503263364365e+03
801                 	8.503263364522e+03
802                 	8.503263364503e+03
