mesh_cell_index,x_min_m,x_max_m,y_min_m,y_max_m,module_cell,T_K_at_t_0s,T_K_at_t_30s,T_K_at_t_60s,T_K_at_t_120s,T_K_at_t_300s,T_K_at_t_900s
526,0.030000000,0.035000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
527,0.035000000,0.040000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
528,0.040000000,0.045000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
529,0.045000000,0.050000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
530,0.050000000,0.055000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
531,0.055000000,0.060000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
532,0.060000000,0.065000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
533,0.065000000,0.070000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
534,0.070000000,0.075000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
535,0.075000000,0.080000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
536,0.080000000,0.085000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
537,0.085000000,0.090000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
538,0.090000000,0.095000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
539,0.095000000,0.100000000,0.142000000,0.147000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
540,0.000000000,0.005000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
541,0.005000000,0.010000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
542,0.010000000,0.015000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
543,0.015000000,0.020000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
544,0.020000000,0.025000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
545,0.025000000,0.030000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
546,0.030000000,0.035000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
547,0.035000000,0.040000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
548,0.040000000,0.045000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
549,0.045000000,0.050000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
550,0.050000000,0.055000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
551,0.055000000,0.060000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
552,0.060000000,0.065000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
553,0.065000000,0.070000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
554,0.070000000,0.075000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
555,0.075000000,0.080000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
556,0.080000000,0.085000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
557,0.085000000,0.090000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
558,0.090000000,0.095000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
559,0.095000000,0.100000000,0.147000000,0.152000000,5,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
560,0.000000000,0.005000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
561,0.005000000,0.010000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
562,0.010000000,0.015000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
563,0.015000000,0.020000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
564,0.020000000,0.025000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
565,0.025000000,0.030000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
566,0.030000000,0.035000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
567,0.035000000,0.040000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
568,0.040000000,0.045000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
569,0.045000000,0.050000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
570,0.050000000,0.055000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
571,0.055000000,0.060000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
572,0.060000000,0.065000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
573,0.065000000,0.070000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
574,0.070000000,0.075000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
575,0.075000000,0.080000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
576,0.080000000,0.085000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
577,0.085000000,0.090000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
578,0.090000000,0.095000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
579,0.095000000,0.100000000,0.152000000,0.157000000,5,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
580,0.000000000,0.005000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
581,0.005000000,0.010000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
582,0.010000000,0.015000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
583,0.015000000,0.020000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
584,0.020000000,0.025000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
585,0.025000000,0.030000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
586,0.030000000,0.035000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
587,0.035000000,0.040000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
588,0.040000000,0.045000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
589,0.045000000,0.050000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
590,0.050000000,0.055000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
591,0.055000000,0.060000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
592,0.060000000,0.065000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
593,0.065000000,0.070000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
594,0.070000000,0.075000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
595,0.075000000,0.080000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
596,0.080000000,0.085000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
597,0.085000000,0.090000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
598,0.090000000,0.095000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
599,0.095000000,0.100000000,0.157000000,0.162000000,5,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
600,0.000000000,0.005000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
601,0.005000000,0.010000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
602,0.010000000,0.015000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
603,0.015000000,0.020000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
604,0.020000000,0.025000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
605,0.025000000,0.030000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
606,0.030000000,0.035000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
607,0.035000000,0.040000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
608,0.040000000,0.045000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
609,0.045000000,0.050000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
610,0.050000000,0.055000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
611,0.055000000,0.060000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
612,0.060000000,0.065000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
613,0.065000000,0.070000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
614,0.070000000,0.075000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
615,0.075000000,0.080000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
616,0.080000000,0.085000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
617,0.085000000,0.090000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
618,0.090000000,0.095000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
619,0.095000000,0.100000000,0.165000000,0.170000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
620,0.000000000,0.005000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
621,0.005000000,0.010000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
622,0.010000000,0.015000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
623,0.015000000,0.020000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
624,0.020000000,0.025000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
625,0.025000000,0.030000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
626,0.030000000,0.035000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
627,0.035000000,0.040000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
628,0.040000000,0.045000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
629,0.045000000,0.050000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
630,0.050000000,0.055000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
631,0.055000000,0.060000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
632,0.060000000,0.065000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
633,0.065000000,0.070000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
634,0.070000000,0.075000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
635,0.075000000,0.080000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
636,0.080000000,0.085000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
637,0.085000000,0.090000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
638,0.090000000,0.095000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
639,0.095000000,0.100000000,0.170000000,0.175000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
640,0.000000000,0.005000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
641,0.005000000,0.010000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
642,0.010000000,0.015000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
643,0.015000000,0.020000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
644,0.020000000,0.025000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
645,0.025000000,0.030000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
646,0.030000000,0.035000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
647,0.035000000,0.040000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
648,0.040000000,0.045000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
649,0.045000000,0.050000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
650,0.050000000,0.055000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
651,0.055000000,0.060000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
652,0.060000000,0.065000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
653,0.065000000,0.070000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
654,0.070000000,0.075000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
655,0.075000000,0.080000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
656,0.080000000,0.085000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
657,0.085000000,0.090000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
658,0.090000000,0.095000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
659,0.095000000,0.100000000,0.175000000,0.180000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
660,0.000000000,0.005000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
661,0.005000000,0.010000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
662,0.010000000,0.015000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
663,0.015000000,0.020000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
664,0.020000000,0.025000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
665,0.025000000,0.030000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
666,0.030000000,0.035000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
667,0.035000000,0.040000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
668,0.040000000,0.045000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
669,0.045000000,0.050000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
670,0.050000000,0.055000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
671,0.055000000,0.060000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
672,0.060000000,0.065000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
673,0.065000000,0.070000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
674,0.070000000,0.075000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
675,0.075000000,0.080000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
676,0.080000000,0.085000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
677,0.085000000,0.090000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
678,0.090000000,0.095000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
679,0.095000000,0.100000000,0.180000000,0.185000000,6,293.000000000,293.059746058,293.117325007,293.141207525,293.200071123,293.320413272
680,0.000000000,0.005000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
681,0.005000000,0.010000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
682,0.010000000,0.015000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
683,0.015000000,0.020000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
684,0.020000000,0.025000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
685,0.025000000,0.030000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
686,0.030000000,0.035000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
687,0.035000000,0.040000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
688,0.040000000,0.045000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
689,0.045000000,0.050000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
690,0.050000000,0.055000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
691,0.055000000,0.060000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
692,0.060000000,0.065000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
693,0.065000000,0.070000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
694,0.070000000,0.075000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
695,0.075000000,0.080000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
696,0.080000000,0.085000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
697,0.085000000,0.090000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
698,0.090000000,0.095000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
699,0.095000000,0.100000000,0.185000000,0.190000000,6,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
700,0.000000000,0.005000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
701,0.005000000,0.010000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
702,0.010000000,0.015000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
703,0.015000000,0.020000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
704,0.020000000,0.025000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
705,0.025000000,0.030000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
706,0.030000000,0.035000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
707,0.035000000,0.040000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
708,0.040000000,0.045000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
709,0.045000000,0.050000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
710,0.050000000,0.055000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
711,0.055000000,0.060000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
712,0.060000000,0.065000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
713,0.065000000,0.070000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
714,0.070000000,0.075000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
715,0.075000000,0.080000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
716,0.080000000,0.085000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
717,0.085000000,0.090000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
718,0.090000000,0.095000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
719,0.095000000,0.100000000,0.190000000,0.195000000,6,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
720,0.000000000,0.005000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
721,0.005000000,0.010000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
722,0.010000000,0.015000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
723,0.015000000,0.020000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
724,0.020000000,0.025000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
725,0.025000000,0.030000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
726,0.030000000,0.035000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
727,0.035000000,0.040000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
728,0.040000000,0.045000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
729,0.045000000,0.050000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
730,0.050000000,0.055000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
731,0.055000000,0.060000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
732,0.060000000,0.065000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
733,0.065000000,0.070000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
734,0.070000000,0.075000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
735,0.075000000,0.080000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
736,0.080000000,0.085000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
737,0.085000000,0.090000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
738,0.090000000,0.095000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
739,0.095000000,0.100000000,0.198000000,0.203000000,7,293.000000000,293.057390679,293.110799555,293.130710102,293.184683800,293.295253117
740,0.000000000,0.005000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
741,0.005000000,0.010000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
742,0.010000000,0.015000000,0.203000000,0.208000000,7,293.000000000,293.059206980,293.115482288,293.137798273,293.194996991,293.312051591
