iteration,Y'(-12),Y'(-8),Y'(-4),Y'(+0),Y'(+4),Y'(+8),Y'(+12),N'(-12),N'(-8),N'(-4),N'(+0),N'(+4),N'(+8),N'(+12)
1302,-0.000194692642963633,-0.00018188596618606435,-9.829588856061083e-05,-3.606216464336804e-08,9.817115942891265e-05,0.000181915713544253,0.00019454661094192775,0.0005477374167618954,0.0003219277395361954,0.00015491680796127325,8.328570876207394e-09,-0.00015491148112167533,-0.00032194631926932326,-0.0005477365606273712
1303,-0.00019469419745102136,-0.00018188648895278096,-9.829781311769188e-05,-3.653587818882303e-08,9.817047109624982e-05,0.00018191697685035363,0.00019454705398477427,0.0005477371554311443,0.0003219274731416118,0.00015491647733232162,8.161747406773821e-09,-0.0001549116724119931,-0.00032194586636847183,-0.0005477364126432261
1304,-0.00019469557286511973,-0.00018188733781692416,-9.829830995050549e-05,-3.7229784451660117e-08,9.816981832504385e-05,0.0001819172105441498,0.0001945463936421652,0.0005477369957470027,0.00032192716091818824,0.00015491654732882224,8.092760929396202e-09,-0.00015491186032873477,-0.00032194553393596344,-0.0005477362559650126
1305,-0.0001946946607302531,-0.0001818866426862546,-9.829856175360041e-05,-3.7264397905815895e-08,9.816908687528449e-05,0.00018191771556708364,0.0001945470927925257,0.0005477371304125747,0.00032192724355808425,0.00015491661432633167,7.960133818871472e-09,-0.0001549120498062468,-0.0003219453236828649,-0.0005477359996056037
1306,-0.00019469465053324303,-0.00018188651738618294,-9.829782395706435e-05,-3.740100554736067e-08,9.816841965880686e-05,0.0001819177557836973,0.00019454574467882822,0.0005477371341353009,0.00032192724700334015,0.0001549169053440897,7.88535932456873e-09,-0.00015491230408925304,-0.0003219451972489109,-0.0005477359396489025
1307,-0.00019469364961049735,-0.00018188697769005522,-9.829742269634346e-05,-3.7219940064043724e-08,9.816770222279351e-05,0.00018191762679890897,0.0001945460255842884,0.0005477372162433789,0.0003219270716421282,0.00015491715270421266,7.82179481677809e-09,-0.00015491254823534538,-0.0003219451461943809,-0.0005477356833588612
1308,-0.0001946924138116935,-0.00018188585511254586,-9.829752673244714e-05,-3.7371356603619685e-08,9.816675235800438e-05,0.00018191748425751595,0.00019454513626707915,0.0005477374766723516,0.0003219273884438113,0.0001549173123721684,7.779873094947786e-09,-0.00015491283163423215,-0.0003219449437104499,-0.0005477356110084878
1309,-0.00019469139570673955,-0.0001818849444555068,-9.829860690517286e-05,-3.7248894984500595e-08,9.816601509939754e-05,0.00018191775985264917,0.00019454554166473194,0.0005477374654579281,0.00032192767879332836,0.00015491717255952287,7.654941027242996e-09,-0.00015491303370658227,-0.0003219447409490486,-0.0005477355312589071
1310,-0.00019469153530232968,-0.00018188472805229293,-9.829744097509976e-05,-3.719148064044435e-08,9.816520367158175e-05,0.00018191804238371968,0.0001945439807044589,0.0005477374474223605,0.00032192783591086994,0.00015491760207194267,7.608496838028552e-09,-0.00015491334855441215,-0.00032194447732916773,-0.0005477356762602467
1311,-0.0001946910490083969,-0.00018188512616918202,-9.829642018444055e-05,-3.683220771839574e-08,9.816459158201251e-05,0.00018191866206636683,0.0001945435292872563,0.0005477374979681951,0.000321927834985969,0.00015491791309530729,7.438682801171441e-09,-0.00015491358214507286,-0.0003219441632096973,-0.0005477356969549046
1312,-0.00019469070503910917,-0.00018188556036476765,-9.829549383779903e-05,-3.710469924529613e-08,9.816411141810844e-05,0.00018191934941381134,0.00019454207227737294,0.000547737667225061,0.00032192787068714403,0.0001549182381286084,7.347623292660963e-09,-0.00015491378189360941,-0.00032194384589931873,-0.0005477357737679249
1313,-0.00019469021328706669,-0.00018188606197884596,-9.829595091803681e-05,-3.644503751962764e-08,9.816387625830734e-05,0.00018192094581238893,0.00019454156004264063,0.0005477378045728455,0.000321927864097225,0.00015491819057020378,7.326279668442355e-09,-0.00015491391624702737,-0.0003219432659170827,-0.0005477358611016929
1314,-0.0001946897282739178,-0.0001818866739570855,-9.829586281784019e-05,-3.6185602065120154e-08,9.816362259709058e-05,0.00018192108427497796,0.00019454030436213016,0.000547738051891348,0.0003219278674731133,0.00015491832448198155,7.332647419036388e-09,-0.0001549140821603765,-0.0003219429662029439,-0.0005477359736852558
1315,-0.00019469009901158853,-0.00018188691595627247,-9.829708195758671e-05,-3.6132589337803305e-08,9.816397835845693e-05,0.00018192060728150654,0.0001945408886951424,0.0005477379690664718,0.000321927932932975,0.0001549180839661253,7.20354547698334e-09,-0.00015491409342566955,-0.00032194293017805364,-0.0005477358065094169
1316,-0.00019469065830034994,-0.0001818869314439052,-9.829651374373215e-05,-3.6161455751168364e-08,9.816483229351909e-05,0.0001819196276296254,0.00019454137530434504,0.0005477379327178661,0.00032192802572365847,0.0001549183441176278,7.317596507276358e-09,-0.0001549139880262745,-0.00032194292002726615,-0.0005477355862673885
1317,-0.00019469004623344074,-0.00018188744924512124,-9.829466257162623e-05,-3.509568068840281e-08,9.816379827728854e-05,0.0001819207525322501,0.0001945421339323382,0.0005477380892342221,0.0003219279863691249,0.00015491886352810347,7.436581946337096e-09,-0.00015491438511166847,-0.0003219423543347491,-0.0005477354942628709
1318,-0.00019468930657090108,-0.00018188804883916595,-9.829455757690509e-05,-3.655164560284581e-08,9.816291817187096e-05,0.0001819210800779477,0.00019453980297465205,0.000547738256941879,0.0003219279366094561,0.0001549190311270845,7.075047529212434e-09,-0.00015491477550309214,-0.00032194205628543196,-0.0005477358917852805
1319,-0.00019468974544627391,-0.00018188909357457232,-9.829592631614901e-05,-3.746282731010726e-08,9.816254575341772e-05,0.0001819208386403352,0.00019453881148044614,0.0005477380910146563,0.0003219277107486547,0.00015491878828972693,6.718168106673021e-09,-0.00015491505634462795,-0.00032194192210543293,-0.0005477360490646798
1320,-0.00019469042695137347,-0.00018188830432599236,-9.82965633110533e-05,-3.9038652666201383e-08,9.816167060069285e-05,0.00018192022619904302,0.00019453689899426053,0.0005477380067561838,0.00032192798371003477,0.00015491877618971085,6.3944969767220685e-09,-0.00015491537916047913,-0.0003219417742369005,-0.0005477362713646126
1321,-0.00019469013661737355,-0.00018188753938274947,-9.829588273304422e-05,-4.0161322473783606e-08,9.816209075297588e-05,0.00018191982712649209,0.00019453592822904898,0.0005477380613022147,0.00032192818055207023,0.0001549190577387958,6.024480038572438e-09,-0.00015491538289014203,-0.0003219417262114209,-0.0005477363629298024
1322,-0.00019469000704145417,-0.0001818881366122701,-9.829497347600043e-05,-3.953539671162287e-08,9.816309346389289e-05,0.0001819189890307856,0.0001945342883527849,0.0005477382700061043,0.00032192801640528184,0.00015491945224140405,6.262419882106442e-09,-0.00015491531667879838,-0.0003219417748612086,-0.0005477364037410549
1323,-0.00019469086618142495,-0.00018188891043233047,-9.829507842047546e-05,-3.894708075808336e-08,9.816359887500279e-05,0.00018191820819597046,0.0001945340008857704,0.0005477381195709718,0.00032192776506346046,0.00015491951847355795,6.299736549607177e-09,-0.00015491538398383736,-0.0003219418386793712,-0.0005477363211011588
1324,-0.00019469026444945636,-0.0001818882355380461,-9.829546105465793e-05,-3.895815936027249e-08,9.816314133565324e-05,0.0001819194102017844,0.00019453151634239333,0.0005477383418477823,0.00032192789452646485,0.00015491957571798733,6.3289281603406736e-09,-0.0001549156692903323,-0.0003219414140573649,-0.0005477365550779657
1325,-0.00019468905044368274,-0.0001818874370481179,-9.829700878049266e-05,-3.885327591263954e-08,9.816249279497494e-05,0.00018192101383186483,0.00019453038641515497,0.0005477386776561789,0.00032192801714520255,0.00015491929888820924,6.240287513031016e-09,-0.00015491592323343747,-0.00032194090573182667,-0.0005477367865575402
1326,-0.00019468908043372978,-0.00018188623546594785,-9.829807772862555e-05,-3.921111934687983e-08,9.816224085296423e-05,0.00018191957697954927,0.00019452808690563904,0.0005477386835524222,0.0003219282228431642,0.0001549191748659344,6.155283198264235e-09,-0.00015491617788871635,-0.0003219410548489753,-0.0005477371360544702
1327,-0.0001946901994841574,-0.0001818848462982011,-9.829956400146478e-05,-4.043484645140256e-08,9.816380699942672e-05,0.0001819182840380802,0.00019452694073214985,0.0005477382890359405,0.00032192845476206657,0.00015491891846028055,5.781297471709611e-09,-0.00015491592441731065,-0.0003219412993696525,-0.0005477374511682091
1328,-0.00019469020920826266,-0.0001818848103278786,-9.830047926538492e-05,-4.25871294008756e-08,9.816238324164842e-05,0.00018191740433660215,0.00019452604979918242,0.0005477381967539525,0.0003219283453462893,0.00015491882468226538,5.32214498102419e-09,-0.00015491646514443992,-0.0003219413889000603,-0.000547737626483176
1329,-0.00019468818250571195,-0.00018188474690937243,-9.830156233957873e-05,-4.207279493376283e-08,9.81601539190888e-05,0.0001819170944164611,0.00019452580309065168,0.0005477384924678949,0.0003219282988237737,0.00015491859635197855,5.313463297156165e-09,-0.0001549171320373019,-0.0003219413406896005,-0.0005477378783105703
1330,-0.0001946868387269753,-0.0001818846249787476,-9.830146369163429e-05,-4.129285067623566e-08,9.816046658207778e-05,0.0001819165148913145,0.00019452337699042805,0.000547738827189533,0.0003219283672895633,0.00015491869877088044,5.431371292097411e-09,-0.0001549171915962958,-0.00032194134011153747,-0.0005477384324187035
1331,-0.0001946862974480056,-0.0001818848859532403,-9.83009830656628e-05,-4.143223833011555e-08,9.816121997462057e-05,0.00018191615045904131,0.0001945233953450462,0.0005477388790764738,0.0003219283195646765,0.00015491888253712932,5.273820350341688e-09,-0.0001549171300996345,-0.00032194136348840784,-0.0005477385608411943
1332,-0.00019468671645152402,-0.00018188380893222812,-9.830164625358253e-05,-4.1738587348194226e-08,9.816088452156037e-05,0.0001819168705649964,0.00019452288350440124,0.0005477389166043281,0.0003219286973404518,0.00015491881262155757,5.229772739615425e-09,-0.00015491739730119416,-0.000321941032628231,-0.0005477386313417661
1333,-0.00019468640612744343,-0.00018188276796035592,-9.830316792236195e-05,-4.084043682572456e-08,9.81607370264894e-05,0.00018191729146998628,0.00019452271746555017,0.000547739060333929,0.00032192909063143984,0.00015491847081980302,5.3228837446984655e-09,-0.00015491755929296347,-0.00032194084859607313,-0.000547738732734028
1334,-0.0001946866283730022,-0.0001818817950670727,-9.830383956936657e-05,-4.1763908822729964e-08,9.816065276568873e-05,0.0001819170509880356,0.00019452061245784383,0.000547739217474593,0.0003219294529382475,0.00015491832461840443,5.033083821043024e-09,-0.00015491775822527499,-0.00032194081058264587,-0.0005477390799187058
1335,-0.00019468681109160017,-0.00018188288430479263,-9.8303548763447e-05,-4.251605330665834e-08,9.816085884282891e-05,0.00018191746521324496,0.0001945194311219112,0.0005477392979640945,0.0003219292799586554,0.0001549183562523277,4.694383419007329e-09,-0.00015491791306756025,-0.0003219406803565982,-0.0005477393185893847
1336,-0.00019468685715055871,-0.00018188433026052593,-9.830322421478366e-05,-4.3242564735817e-08,9.816079250512073e-05,0.00018191890729707006,0.0001945173471781735,0.0005477393893211815,0.0003219290204083385,0.0001549184117417576,4.451637771864419e-09,-0.00015491811563704457,-0.0003219402804294462,-0.0005477395110612633
1337,-0.00019468662516119035,-0.00018188482987461095,-9.830394350300753e-05,-4.368819325148868e-08,9.816148004271237e-05,0.00018191852134762776,0.00019451683890401905,0.0005477395362879356,0.00032192895612772547,0.0001549181866809955,4.082214046195836e-09,-0.0001549181106518287,-0.0003219403951402811,-0.0005477394945980272
1338,-0.0001946865606392396,-0.0001818849756081115,-9.830262984239628e-05,-4.409754990281264e-08,9.816249647082467e-05,0.00018191847234286628,0.00019451461059623434,0.0005477397250602105,0.0003219290145814628,0.00015491847777505783,3.825415440341518e-09,-0.00015491807065680122,-0.0003219403451493871,-0.0005477397523447874
1339,-0.00019468693131779725,-0.00018188525454313498,-9.830189722909403e-05,-4.434178947733781e-08,9.816187009263348e-05,0.00018191932833999048,0.0001945123825051977,0.0005477397480208756,0.0003219289662785129,0.00015491860635478188,3.573188567643031e-09,-0.00015491843614989252,-0.00032194011235182896,-0.0005477400521976614
1340,-0.00019468772288164034,-0.00018188533233597708,-9.830143956560697e-05,-4.4313864660809364e-08,9.816107837411107e-05,0.00018191949607341713,0.00019451159147337247,0.0005477397738487335,0.00032192899083463203,0.00015491873855086845,3.6327948565650146e-09,-0.00015491886748205484,-0.00032193996170859376,-0.0005477397936416128
1341,-0.00019468699735698423,-0.00018188355678529198,-9.830173082275654e-05,-4.4900721302010206e-08,9.816066752918592e-05,0.00018191880037132088,0.00019451188836892676,0.0005477401507689754,0.0003219294418625591,0.000154918619499936,3.284797108291766e-09,-0.00015491909775925807,-0.00032194008231567196,-0.0005477393735747436
1342,-0.0001946870891005184,-0.00018188346719938606,-9.830093686680323e-05,-4.6561632055994766e-08,9.815999614720505e-05,0.00018192032247458164,0.00019450832443016126,0.0005477404210712654,0.0003219294721761864,0.0001549188273297942,2.7552025272510316e-09,-0.00015491942260526675,-0.00032193963443240796,-0.0005477395532367447
1343,-0.00019468714479491255,-0.00018188362807569286,-9.830009629721341e-05,-4.6096174678861425e-08,9.815962357111687e-05,0.00018192216489203714,0.00019450525415476192,0.0005477407421274926,0.0003219293693503281,0.00015491902206536787,2.6876103296660606e-09,-0.0001549196601706891,-0.0003219391268005453,-0.0005477396906307744
1344,-0.0001946868324609865,-0.0001818835247164342,-9.830108978254565e-05,-4.625390264550934e-08,9.816114550984613e-05,0.00018192314101683657,0.00019450157343806364,0.000547741234174775,0.00032192940310921115,0.00015491880878321877,2.58569871071334e-09,-0.0001549195137496266,-0.0003219387645862278,-0.0005477396862837401
1345,-0.0001946876380149304,-0.00018188308291496283,-9.83025546997916e-05,-4.542886277692407e-08,9.816265197375051e-05,0.0001819239529254389,0.00019449891328936518,0.0005477414090272913,0.0003219295342139147,0.00015491840621778693,2.534950290495536e-09,-0.00015491932131011943,-0.00032193854304933816,-0.0005477395709254745
1346,-0.00019468947846194918,-0.0001818829188366963,-9.830265161769259e-05,-4.426388758043679e-08,9.816394431916243e-05,0.00018192406176251172,0.0001944942114332404,0.0005477414685677872,0.0003219296168075657,0.00015491834617553231,2.760069830064696e-09,-0.00015491925379697776,-0.0003219384333792131,-0.0005477396638317706
1347,-0.0001946908413637743,-0.00018188275257124503,-9.830268390822451e-05,-4.432763876921359e-08,9.81651754825139e-05,0.0001819248728041219,0.00019449035560382993,0.0005477415719023409,0.00032192966753838035,0.00015491827028972518,2.5523467356939324e-09,-0.00015491918802033755,-0.0003219382462717597,-0.000547739665357857
1348,-0.00019469195270979434,-0.00018188291978250593,-9.83022101324763e-05,-4.5463161778934314e-08,9.816440853238119e-05,0.00018192591388436813,0.000194484833267703,0.000547741743864542,0.000321929664116247,0.0001549183902863688,2.272850413582042e-09,-0.00015491965969436516,-0.00032193794417600106,-0.0005477398502686709
1349,-0.0001946930969719599,-0.00018188260613823947,-9.830196612836995e-05,-4.543138617140212e-08,9.816379647926502e-05,0.00018192542881210615,0.00019448090185233957,0.0005477419732630894,0.0003219297499701737,0.00015491837314101826,2.130246220876284e-09,-0.00015492006149906603,-0.00032193806034355493,-0.0005477399629447238
1350,-0.00019469399019063393,-0.00018188313296405576,-9.830106473238351e-05,-4.5138594216151454e-08,9.816416478443161e-05,0.00018192540157081836,0.00019447695602323146,0.0005477422351025361,0.0003219297027771049,0.00015491857259589877,2.157198752323475e-09,-0.00015492032595367,-0.00032193802115087903,-0.0005477399191506658
1351,-0.00019469529321088685,-0.00018188542283813607,-9.830150096244504e-05,-4.4561759341281425e-08,9.816463250798338e-05,0.00018192607884933115,0.00019447420899797762,0.0005477422093671684,0.0003219291778033503,0.00015491839097773224,2.1818423238969537e-09,-0.00015492050243169975,-0.0003219378787623844,-0.0005477398032143373
1352,-0.00019469686409230878,-0.00018188574591094232,-9.830283724268472e-05,-4.47071931935677e-08,9.816429782634917e-05,0.00018192663627602984,0.00019447057243876647,0.0005477421753076926,0.00032192916806876825,0.0001549180603256581,2.1914065436318315e-09,-0.00015492089364628524,-0.00032193767438240664,-0.0005477397960463552
1353,-0.00019469631573947122,-0.0001818852629076389,-9.830285171652772e-05,-4.4580900114414393e-08,9.816684332814212e-05,0.0001819266697931586,0.00019446800341291464,0.0005477423979082182,0.00032192936904973526,0.00015491797004376837,2.1475137707282058e-09,-0.00015492054334006683,-0.00032193765195355966,-0.0005477398241402203
1354,-0.00019469576779057322,-0.00018188520106548215,-9.830237477625815e-05,-4.5127619450066675e-08,9.816914937852276e-05,0.0001819265262074341,0.0001944628422479881,0.000547742543094538,0.0003219294873214387,0.0001549180409258616,1.99028892315806e-09,-0.0001549203059318776,-0.0003219375700998294,-0.000547740287099369
1355,-0.0001946958249332384,-0.00018188528663169712,-9.830175429459886e-05,-4.680339070289429e-08,9.817075092880722e-05,0.00018192727486501746,0.00019445924919601993,0.0005477424285686833,0.0003219295120162929,0.0001549180890183965,1.4533241877127732e-09,-0.00015492019800287857,-0.0003219373453489091,-0.0005477405191801291
1356,-0.0001946956222245598,-0.00018188579328024128,-9.829985606353774e-05,-4.604257864808552e-08,9.817183234684895e-05,0.00018192748869681137,0.00019445557999652434,0.0005477423380671296,0.00032192948734456123,0.00015491850770022668,1.6549983738739097e-09,-0.00015492030723830016,-0.0003219371807396702,-0.0005477405635291276
1357,-0.00019469425264295414,-0.00018188577667931183,-9.830035204118181e-05,-4.4543017737250753e-08,9.817252924401505e-05,0.00018192728987974534,0.00019445271047907118,0.0005477424626281591,0.00032192955532477785,0.00015491828755068835,1.9675979117615077e-09,-0.000154920474377143,-0.00032193718989618916,-0.0005477406020974954
1358,-0.00019469362175837418,-0.00018188732432928474,-9.830096631498016e-05,-4.614806895476341e-08,9.8173490644726e-05,0.00018192681538872858,0.00019444887062005042,0.0005477424184872633,0.0003219292088568983,0.00015491807384770937,1.653730111228606e-09,-0.0001549205814066759,-0.00032193723614123455,-0.0005477406981484545
1359,-0.00019469234567399136,-0.00018188884518131814,-9.830116202171182e-05,-4.723751947197891e-08,9.817577756906255e-05,0.00018192690517167818,0.00019444693075464643,0.0005477424838315124,0.00032192881223626693,0.00015491791760419922,1.2688519174524184e-09,-0.0001549203701847436,-0.00032193719942266854,-0.000547740508913729
1360,-0.00019469048213345409,-0.0001818884191926015,-9.830046479843846e-05,-4.817414795483297e-08,9.817637072372004e-05,0.0001819292815085222,0.00019444373662744639,0.0005477426448105152,0.0003219289019978999,0.0001549180424380746,1.0814203835946505e-09,-0.0001549206031904045,-0.00032193657060566465,-0.0005477405280360552
1361,-0.00019469016633155941,-0.0001818881537255131,-9.829973771418165e-05,-4.825783811307589e-08,9.817691360465477e-05,0.00018192971127062516,0.00019444183079148474,0.000547742428291213,0.0003219289660010427,0.00015491811742441558,9.818814884096402e-10,-0.000154920810005184,-0.0003219364435705251,-0.0005477405512279455
1362,-0.00019468971540696596,-0.00018188898105278285,-9.829822741482218e-05,-4.889392173963238e-08,9.81779538159384e-05,0.00018192924486825122,0.00019443960454280639,0.0005477422699713002,0.000321928820953458,0.00015491845812553803,8.487581713925685e-10,-0.0001549209446083252,-0.00032193651101892367,-0.0005477404875947631
1363,-0.0001946894052503725,-0.00018188807697700247,-9.829784271069591e-05,-4.876635990809134e-08,9.817909821504934e-05,0.00018192928400112467,0.000194437038275566,0.0005477420000620932,0.00032192910013479665,0.00015491843764129523,7.829073231047879e-10,-0.0001549209988098306,-0.00032193656935704837,-0.0005477407427749232
1364,-0.00019468845757867947,-0.00018188778905678748,-9.829685095146626e-05,-4.909040549134707e-08,9.817996595006513e-05,0.00018192926152829376,0.00019443425009774102,0.0005477418945771448,0.00032192925965708055,0.0001549185900719014,7.26428064399546e-10,-0.00015492109218088934,-0.000321936581681353,-0.000547740930206092
1365,-0.00019468623765510305,-0.00018188737185621868,-9.829609023283971e-05,-4.884103737444586e-08,9.818189031699903e-05,0.00018192977580242808,0.00019443412969420465,0.0005477420077850158,0.00032192944574714296,0.00015491866565711573,6.169255121320257e-10,-0.00015492090609082692,-0.000321936537309232,-0.0005477407437229466
1366,-0.00019468386949557146,-0.00018188747165883906,-9.829535439196209e-05,-4.891641731922851e-08,9.81827672194717e-05,0.00018193041130768218,0.0001944318905096092,0.000547742102333011,0.000321929538699684,0.00015491880164067152,5.19616567970067e-10,-0.00015492092612418056,-0.00032193644303870706,-0.0005477409004936504
1367,-0.00019468257915507888,-0.0001818884809559408,-9.829502139899215e-05,-4.766644266840443e-08,9.818298966995588e-05,0.0001819311675711513,0.00019442983885147735,0.0005477419118727917,0.00032192934391555314,0.00015491882374811546,6.377574127957816e-10,-0.0001549211208273827,-0.00032193632999269375,-0.0005477411047348931
1368,-0.00019468097836242737,-0.00018188939512035727,-9.829509780760242e-05,-4.758817151067502e-08,9.818250337208226e-05,0.00018193216596188577,0.00019442740462320219,0.0005477417994048415,0.0003219292133889127,0.00015491879310614842,6.542016740600047e-10,-0.00015492149780543097,-0.0003219361118085699,-0.0005477412602107355
1369,-0.00019467857183849265,-0.00018188953605584437,-9.829369962313722e-05,-4.84085662549646e-08,9.81841514345257e-05,0.00018193344807580498,0.00019442596974132332,0.0005477418225736092,0.00032192927454798514,0.0001549191023791381,3.310272487530214e-10,-0.00015492138618376504,-0.0003219358839823541,-0.0005477414181375653
1370,-0.00019467558790763078,-0.00018188931698268876,-9.829136540831916e-05,-4.756415544751716e-08,9.818640081514603e-05,0.0001819354553597017,0.00019442273702311992,0.0005477420508160305,0.00032192947208369623,0.00015491971040668186,5.528771155868295e-10,-0.00015492116605272477,-0.00032193541533506465,-0.0005477418284236075
1371,-0.00019467323428992223,-0.00018188867289618268,-9.829183444812269e-05,-4.602515790562713e-08,9.818866477896857e-05,0.0001819348319430769,0.00019442077262577868,0.0005477421994476062,0.0003219297571150332,0.00015491961379615764,8.305494889699358e-10,-0.00015492090129521572,-0.0003219356338891489,-0.0005477421205073138
1372,-0.00019467220516037478,-0.00018188833066087924,-9.829201591647854e-05,-4.5797852521500395e-08,9.818842652853747e-05,0.00018193334501211182,0.00019441815427989547,0.0005477421805565051,0.0003219299682930327,0.0001549196027250938,9.388145837579544e-10,-0.0001549212250845251,-0.00032193603476432433,-0.0005477425293597595
1373,-0.00019467122350850033,-0.0001818894128838444,-9.829204921587407e-05,-4.6022424481312823e-08,9.818811759657044e-05,0.00018193432573788103,0.00019441779205451142,0.0005477420809909226,0.0003219297876830081,0.00015491957434913398,7.466603928711292e-10,-0.00015492156947137772,-0.00032193582700845816,-0.0005477427487000096
1374,-0.00019466943306131355,-0.00018189076665269527,-9.829207011137035e-05,-4.587967155992116e-08,9.818869980939276e-05,0.00018193559470898723,0.00019441642376354182,0.0005477422639363218,0.00032192956244651486,0.00015491958028931006,7.591064132321336e-10,-0.0001549217325822771,-0.00032193547744216054,-0.0005477431252040461
1375,-0.0001946677282296027,-0.0001818895606468948,-9.829066662347468e-05,-4.558895850113449e-08,9.819005670532672e-05,0.0001819362560959278,0.00019441643595069302,0.0005477422316572802,0.00032192989580392414,0.00015491986582009346,7.150844408977373e-10,-0.00015492169074207235,-0.00032193535616452916,-0.0005477434768282484
1376,-0.0001946661955549489,-0.0001818882623655422,-9.828849144654598e-05,-4.499711897224069e-08,9.819086715974678e-05,0.00018193662136563657,0.00019441731489355292,0.0005477422264778352,0.00032193028449353014,0.00015492035124508528,9.621556625660251e-10,-0.00015492170758451786,-0.00032193524311851585,-0.0005477436892548641
1377,-0.00019466317107249916,-0.00018188711332506755,-9.828771538314338e-05,-4.4304084494652085e-08,9.819176151634801e-05,0.0001819366014740778,0.00019441918462126149,0.0005477424957858566,0.00032193064497365847,0.0001549204738776965,1.0511669757527491e-09,-0.00015492173908664272,-0.00032193527650743855,-0.0005477440093168228
1378,-0.00019466079117901684,-0.0001818863996230318,-9.828711161866935e-05,-4.385342801656203e-08,9.819204047206107e-05,0.0001819363636423645,0.00019441914143914057,0.0005477427130913246,0.00032193093904590175,0.00015492061329725918,1.1736188239606115e-09,-0.0001549219460470941,-0.0003219353160007073,-0.0005477446897664198
1379,-0.00019465855539342472,-0.00018188748502825225,-9.828714695549643e-05,-4.295518153579405e-08,9.819404332346037e-05,0.00018193647841045185,0.00019442177376527238,0.0005477427804934782,0.0003219307287696806,0.0001549205636578275,1.332874421512346e-09,-0.00015492168864948404,-0.0003219353071216586,-0.0005477449195811726
1380,-0.00019465703561527935,-0.00018188873595015802,-9.828675334302571e-05,-4.172483123381822e-08,9.819585163265608e-05,0.0001819367599957127,0.0001944243585841746,0.0005477428041709415,0.0003219305241584776,0.00015492062829452737,1.7452879645098318e-09,-0.00015492148330992152,-0.00032193517460648116,-0.0005477450366505049
1381,-0.0001946559374711854,-0.00018188878583176384,-9.828630665388601e-05,-4.2976112927541784e-08,9.819649393690214e-05,0.00018193644194752014,0.00019442745509593902,0.0005477426847431119,0.00032193060871754295,0.00015492062673838158,1.3651459009560662e-09,-0.00015492147941146417,-0.0003219352312335392,-0.0005477452988136668
1382,-0.00019465528023201417,-0.00018188893201846485,-9.828540274953362e-05,-4.500256886821691e-08,9.819692475121833e-05,0.0001819368326161584,0.0001944292077008884,0.0005477425878366194,0.00032193070338115074,0.00015492081465512332,9.102319284288185e-10,-0.00015492157454445919,-0.0003219350877351635,-0.0005477457530325021
1383,-0.00019465403211798077,-0.0001818895660458914,-9.828417506597342e-05,-4.4078537812991185e-08,9.819710182352983e-05,0.00018193875981165422,0.00019443240109902682,0.0005477426652277027,0.0003219306685355091,0.00015492105268068387,1.1202058683977507e-09,-0.00015492172004293308,-0.000321934677610979,-0.0005477460990841763
1384,-0.00019465215926712994,-0.00018188896401835733,-9.82821549387701e-05,-4.341480062515258e-08,9.819661560644412e-05,0.00018193913029316815,0.0001944344856437477,0.000547742921656479,0.0003219310273970609,0.0001549215226158978,1.406236790452529e-09,-0.00015492193526274955,-0.00032193462403609397,-0.0005477465090002581
1385,-0.00019465032964766096,-0.00018188837518289715,-9.828271460881101e-05,-4.2575824464471496e-08,9.819664979253616e-05,0.00018193941125774148,0.0001944386425066296,0.000547743221994926,0.00032193140829437673,0.0001549212998881982,1.5813844658541073e-09,-0.00015492206815944856,-0.00032193464006000224,-0.0005477466918531674
1386,-0.00019464870956443386,-0.00018188842189209982,-9.828198127728456e-05,-4.271209208154285e-08,9.819750298375844e-05,0.0001819403406930426,0.00019444177836801553,0.0005477435785673481,0.0003219316478899566,0.00015492138278012973,1.6427779658396776e-09,-0.00015492204099279666,-0.0003219344405357541,-0.0005477469742947818
1387,-0.00019464757531208686,-0.0001818904108410828,-9.828064323645966e-05,-4.2800263154780925e-08,9.819859405102885e-05,0.00018194117017794059,0.0001944454230060173,0.0005477437108050552,0.00032193132345784104,0.00015492154803911144,1.6103060606238369e-09,-0.00015492193073767186,-0.0003219343191425101,-0.0005477472264458913
1388,-0.00019464637702054616,-0.0001818920445301755,-9.827959831386182e-05,-4.370312324566476e-08,9.819902097077683e-05,0.00018194082552885213,0.0001944494790219473,0.0005477440175484409,0.00032193111766738936,0.00015492172894279204,1.5602180411110731e-09,-0.00015492186289387807,-0.00032193442892824775,-0.0005477471895654677
1389,-0.00019464432008164386,-0.00018189356350044184,-9.827937936779935e-05,-4.395771284059036e-08,9.819919842042698e-05,0.00018194257288258766,0.0001944535495895526,0.0005477444908433572,0.0003219310221482482,0.00015492165842603467,1.5034458873995624e-09,-0.0001549218361110601,-0.00032193403764891915,-0.0005477474467110423
1390,-0.00019464372255655773,-0.00018189434325151675,-9.827929790698929e-05,-4.24913784516251e-08,9.819918450323235e-05,0.00018194408565583046,0.00019445387094807888,0.0005477446919630594,0.00032193103370950954,0.00015492162928240708,2.0054016959209626e-09,-0.00015492188644879195,-0.00032193364593026267,-0.0005477482300789877
1391,-0.00019464366342375144,-0.00018189463753624238,-9.827807523424971e-05,-4.011945532577078e-08,9.819877599228952e-05,0.00018194469476708457,0.0001944574834876663,0.0005477446869685945,0.0003219311165112632,0.00015492185869714022,2.679215183567291e-09,-0.00015492194776047302,-0.000321933535520217,-0.0005477483964455383
