# Solver information
# Time              	U_solver            	Ux_initial          	Ux_final            	Ux_iters            	Uy_initial          	Uy_final            	Uy_iters            	U_converged         	p_solver            	p_initial           	p_final             	p_iters             	p_converged         
11467               	DILUPBiCGStab	7.401990985850e-12	5.573027278560e-16	1	3.861720922210e-12	5.610439916150e-16	1	false	DICPCG	1.014147585340e-12	8.292528076190e-14	1	true
11468               	DILUPBiCGStab	5.802476531610e-12	4.497037435470e-16	1	3.078611549630e-12	4.757922188940e-16	1	false	DICPCG	8.281930506930e-13	8.281930506930e-13	0	true
11469               	DILUPBiCGStab	5.418106571490e-12	4.011213959840e-16	1	2.626736146090e-12	3.562427099250e-16	1	false	DICPCG	1.285831665500e-12	9.907039642670e-14	1	true
11470               	DILUPBiCGStab	1.171373152660e-11	8.375651164100e-16	1	6.051698687370e-12	8.009663255320e-16	1	false	DICPCG	1.402786671220e-12	1.055298150860e-13	1	true
11471               	DILUPBiCGStab	7.644799699850e-12	5.609040434950e-16	1	4.124256401010e-12	5.935316565300e-16	1	false	DICPCG	1.088115902830e-12	8.820939850000e-14	1	true
11472               	DILUPBiCGStab	6.721743965470e-12	5.119838353990e-16	1	3.505004938270e-12	5.186533533650e-16	1	false	DICPCG	9.357290334140e-13	9.357290334140e-13	0	true
11473               	DILUPBiCGStab	6.304520494160e-12	4.620441996970e-16	1	3.030449680260e-12	3.969066548120e-16	1	false	DICPCG	1.473698672270e-12	1.067567603980e-13	1	true
11474               	DILUPBiCGStab	1.337539777500e-11	9.477190169120e-16	1	6.924835915570e-12	8.955783396830e-16	1	false	DICPCG	1.588912952980e-12	1.134604249830e-13	1	true
11475               	DILUPBiCGStab	8.764155423190e-12	6.322719863460e-16	1	4.716383821800e-12	6.533902609690e-16	1	false	DICPCG	1.225035998200e-12	9.469557123790e-14	1	true
11476               	DILUPBiCGStab	7.687219725450e-12	5.731154732450e-16	1	4.017179045210e-12	5.722450862370e-16	1	false	DICPCG	1.051825298790e-12	8.643733776970e-14	1	true
11477               	DILUPBiCGStab	6.034274794990e-12	4.663739023880e-16	1	3.195739651290e-12	4.851056351490e-16	1	false	DICPCG	8.557945529780e-13	8.557945529780e-13	0	true
11478               	DILUPBiCGStab	5.634339441490e-12	4.159487892550e-16	1	2.723918557460e-12	3.609619421610e-16	1	false	DICPCG	1.334281618060e-12	1.031548609750e-13	1	true
11479               	DILUPBiCGStab	1.217455526610e-11	8.726446427820e-16	1	6.295199285000e-12	8.280085998150e-16	1	false	DICPCG	1.454353345540e-12	1.107415783120e-13	1	true
11480               	DILUPBiCGStab	7.948129698900e-12	5.828927538600e-16	1	4.283498108390e-12	6.060338673490e-16	1	false	DICPCG	1.124941482480e-12	8.663110164140e-14	1	true
11481               	DILUPBiCGStab	6.986166637930e-12	5.281562740000e-16	1	3.646846254960e-12	5.351639265330e-16	1	false	DICPCG	9.668223961620e-13	9.668223961620e-13	0	true
11482               	DILUPBiCGStab	6.553077266170e-12	4.772498357560e-16	1	3.154732910200e-12	4.075560745150e-16	1	false	DICPCG	1.523219104220e-12	1.099614884270e-13	1	true
11483               	DILUPBiCGStab	1.390530706610e-11	9.800871790830e-16	1	7.195584916700e-12	9.240963300550e-16	1	false	DICPCG	1.645438996280e-12	1.167096478010e-13	1	true
11484               	DILUPBiCGStab	9.109416245620e-12	6.543353382330e-16	1	4.905623755830e-12	6.751427003120e-16	1	false	DICPCG	1.273658052790e-12	9.446746570100e-14	1	true
11485               	DILUPBiCGStab	7.991863617030e-12	5.968036605240e-16	1	4.173234444350e-12	5.921532083230e-16	1	false	DICPCG	1.090437728230e-12	8.689206863470e-14	1	true
11486               	DILUPBiCGStab	6.271952842630e-12	4.771905424720e-16	1	3.324543326720e-12	4.961100469130e-16	1	false	DICPCG	8.844555978550e-13	8.844555978550e-13	0	true
11487               	DILUPBiCGStab	5.856526171910e-12	4.250404743670e-16	1	2.834594590960e-12	3.673316302030e-16	1	false	DICPCG	1.380066004820e-12	1.034338733640e-13	1	true
11488               	DILUPBiCGStab	1.265629368270e-11	8.976498024670e-16	1	6.540731268000e-12	8.478327838110e-16	1	false	DICPCG	1.508618800180e-12	1.138457009190e-13	1	true
11489               	DILUPBiCGStab	8.261641770780e-12	6.001700245540e-16	1	4.455089175240e-12	6.286025520260e-16	1	false	DICPCG	1.164972238760e-12	8.923181754480e-14	1	true
11490               	DILUPBiCGStab	7.262661079840e-12	5.457627124720e-16	1	3.788336900240e-12	5.453588521230e-16	1	false	DICPCG	9.987126732280e-13	9.987126732280e-13	0	true
11491               	DILUPBiCGStab	6.812727046010e-12	4.945523659110e-16	1	3.276588314800e-12	4.123643920080e-16	1	false	DICPCG	1.583440170720e-12	1.163593282260e-13	1	true
11492               	DILUPBiCGStab	1.445461261850e-11	1.017942498040e-15	1	7.482353093940e-12	9.582261184760e-16	1	false	DICPCG	1.711488306830e-12	1.200513318300e-13	1	true
11493               	DILUPBiCGStab	9.469658488280e-12	6.774598389290e-16	1	5.096934141880e-12	6.951094562890e-16	1	false	DICPCG	1.319205771150e-12	9.905859756020e-14	1	true
11494               	DILUPBiCGStab	8.307026698950e-12	6.129015493690e-16	1	4.340097494490e-12	6.097281039060e-16	1	false	DICPCG	1.126151422710e-12	8.738587755890e-14	1	true
11495               	DILUPBiCGStab	6.520061796840e-12	4.957953778170e-16	1	3.453791351660e-12	5.129503355200e-16	1	false	DICPCG	9.164443590710e-13	9.164443590710e-13	0	true
11496               	DILUPBiCGStab	6.088396485670e-12	4.480983143820e-16	1	2.944605344880e-12	3.846974014350e-16	1	false	DICPCG	1.429405581410e-12	1.066021120870e-13	1	true
11497               	DILUPBiCGStab	1.315630986260e-11	9.379786076550e-16	1	6.801539288870e-12	8.854701968800e-16	1	false	DICPCG	1.561785806120e-12	1.147396104560e-13	1	true
11498               	DILUPBiCGStab	8.588290887550e-12	6.214427550630e-16	1	4.629029444840e-12	6.469941400240e-16	1	false	DICPCG	1.208095608210e-12	9.309955199360e-14	1	true
11499               	DILUPBiCGStab	7.549128202630e-12	5.608957902000e-16	1	3.939871139640e-12	5.629173996360e-16	1	false	DICPCG	1.034156546560e-12	8.460036507530e-14	1	true
11500               	DILUPBiCGStab	5.918105149880e-12	4.591345763590e-16	1	3.138691118290e-12	4.754405967160e-16	1	false	DICPCG	8.446039801520e-13	8.446039801520e-13	0	true
11501               	DILUPBiCGStab	5.526156529550e-12	4.096394430650e-16	1	2.677814623820e-12	3.556554362790e-16	1	false	DICPCG	1.310492704430e-12	1.013207146700e-13	1	true
11502               	DILUPBiCGStab	1.194666463220e-11	8.577689686490e-16	1	6.173502802910e-12	8.170008226560e-16	1	false	DICPCG	1.427172600070e-12	1.069729034070e-13	1	true
11503               	DILUPBiCGStab	7.797197223800e-12	5.735548265390e-16	1	4.205138343340e-12	6.030946563620e-16	1	false	DICPCG	1.105530482430e-12	8.468937593590e-14	1	true
11504               	DILUPBiCGStab	6.855395053850e-12	5.196368289110e-16	1	3.575848534500e-12	5.273997115350e-16	1	false	DICPCG	9.511289817050e-13	9.511289817050e-13	0	true
11505               	DILUPBiCGStab	6.429973401890e-12	4.698032128460e-16	1	3.092072824880e-12	4.028992492030e-16	1	false	DICPCG	1.498983838040e-12	1.090023952720e-13	1	true
11506               	DILUPBiCGStab	1.364202598960e-11	9.634032696530e-16	1	7.061671847610e-12	9.017094758070e-16	1	false	DICPCG	1.619579223120e-12	1.166742712130e-13	1	true
11507               	DILUPBiCGStab	8.938365001630e-12	6.428709417080e-16	1	4.810994739970e-12	6.694768444230e-16	1	false	DICPCG	1.252411137470e-12	9.842820174160e-14	1	true
11508               	DILUPBiCGStab	7.840505528980e-12	5.864124927090e-16	1	4.096419301160e-12	5.810006880300e-16	1	false	DICPCG	1.069725276860e-12	8.620550102350e-14	1	true
11509               	DILUPBiCGStab	6.154222649870e-12	4.734795749580e-16	1	3.260263053140e-12	4.900705008120e-16	1	false	DICPCG	8.718298191260e-13	8.718298191260e-13	0	true
11510               	DILUPBiCGStab	5.746483442550e-12	4.247523736400e-16	1	2.779224283120e-12	3.666547551210e-16	1	false	DICPCG	1.358150546860e-12	1.046550741460e-13	1	true
11511               	DILUPBiCGStab	1.241714629080e-11	8.907551953430e-16	1	6.419114284270e-12	8.445689826050e-16	1	false	DICPCG	1.481479715900e-12	1.117314541760e-13	1	true
11512               	DILUPBiCGStab	8.106301023650e-12	5.904614173970e-16	1	4.369394072110e-12	6.201638368500e-16	1	false	DICPCG	1.146762771460e-12	8.968369254380e-14	1	true
11513               	DILUPBiCGStab	7.125451899300e-12	5.407690031290e-16	1	3.718617680460e-12	5.382394846680e-16	1	false	DICPCG	9.828133006790e-13	9.828133006790e-13	0	true
11514               	DILUPBiCGStab	6.683876503710e-12	4.899277833140e-16	1	3.216683090320e-12	4.122212507100e-16	1	false	DICPCG	1.553779276620e-12	1.141666440880e-13	1	true
11515               	DILUPBiCGStab	1.418250360260e-11	1.001777234020e-15	1	7.339813495140e-12	9.463706505130e-16	1	false	DICPCG	1.680873650090e-12	1.174562610090e-13	1	true
11516               	DILUPBiCGStab	9.290889180030e-12	6.674822604160e-16	1	5.002565002380e-12	6.912047337850e-16	1	false	DICPCG	1.297342907450e-12	9.763581191740e-14	1	true
11517               	DILUPBiCGStab	8.150768948530e-12	6.023774665420e-16	1	4.256941383300e-12	6.006148276330e-16	1	false	DICPCG	1.108946661140e-12	8.570249004310e-14	1	true
11518               	DILUPBiCGStab	6.396926858690e-12	4.908267712350e-16	1	3.390164379250e-12	5.106962211690e-16	1	false	DICPCG	9.022904803130e-13	9.022904803130e-13	0	true
11519               	DILUPBiCGStab	5.973382193910e-12	4.447984870360e-16	1	2.890486791890e-12	3.783197650980e-16	1	false	DICPCG	1.405045951900e-12	1.057492727790e-13	1	true
11520               	DILUPBiCGStab	1.290854621170e-11	9.197667261480e-16	1	6.672057627830e-12	8.742213220510e-16	1	false	DICPCG	1.534219722310e-12	1.131889270410e-13	1	true
11521               	DILUPBiCGStab	8.426249226390e-12	6.150440356410e-16	1	4.542910332060e-12	6.391850531110e-16	1	false	DICPCG	1.190260185310e-12	9.783045868680e-14	1	true
11522               	DILUPBiCGStab	7.407098768620e-12	5.587064149150e-16	1	3.864452225990e-12	5.604763403380e-16	1	false	DICPCG	1.016493624270e-12	8.201980652460e-14	1	true
11523               	DILUPBiCGStab	5.806333697540e-12	4.507340114160e-16	1	3.080788383470e-12	4.754538636560e-16	1	false	DICPCG	8.311826818310e-13	8.311826818310e-13	0	true
11524               	DILUPBiCGStab	5.421752971770e-12	4.025898846180e-16	1	2.628623569810e-12	3.568081484210e-16	1	false	DICPCG	1.287024759670e-12	9.647592486120e-14	1	true
11525               	DILUPBiCGStab	1.172141837530e-11	8.410589829790e-16	1	6.055958902280e-12	8.008490791570e-16	1	false	DICPCG	1.406747690940e-12	1.085143624700e-13	1	true
11526               	DILUPBiCGStab	7.649826105840e-12	5.631846177760e-16	1	4.127104312890e-12	5.975881200420e-16	1	false	DICPCG	1.087459725620e-12	8.606947112020e-14	1	true
11527               	DILUPBiCGStab	6.726306883170e-12	5.118149535400e-16	1	3.507416768600e-12	5.214968552560e-16	1	false	DICPCG	9.341201330010e-13	9.341201330010e-13	0	true
11528               	DILUPBiCGStab	6.308846442040e-12	4.608149425710e-16	1	3.032604864770e-12	3.993591501960e-16	1	false	DICPCG	1.472729709560e-12	1.060690717750e-13	1	true
11529               	DILUPBiCGStab	1.338465892710e-11	9.499409516290e-16	1	6.929629468850e-12	8.979601363510e-16	1	false	DICPCG	1.591607049440e-12	1.148564187860e-13	1	true
11530               	DILUPBiCGStab	8.769950080520e-12	6.348070555150e-16	1	4.719563013090e-12	6.577878752250e-16	1	false	DICPCG	1.230064328660e-12	9.376070622800e-14	1	true
11531               	DILUPBiCGStab	7.692439137760e-12	5.767088123090e-16	1	4.020104867210e-12	5.769581269880e-16	1	false	DICPCG	1.053847873480e-12	8.554112617140e-14	1	true
11532               	DILUPBiCGStab	6.038259715700e-12	4.656758224200e-16	1	3.197980304240e-12	4.819252290600e-16	1	false	DICPCG	8.559302148840e-13	8.559302148840e-13	0	true
11533               	DILUPBiCGStab	5.638114052880e-12	4.179444562780e-16	1	2.725830815400e-12	3.577947983730e-16	1	false	DICPCG	1.336836847690e-12	1.040489482590e-13	1	true
11534               	DILUPBiCGStab	1.218246890960e-11	8.687672657340e-16	1	6.298933670080e-12	8.274121604190e-16	1	false	DICPCG	1.455760577940e-12	1.072354941550e-13	1	true
11535               	DILUPBiCGStab	7.953045503230e-12	5.800678112350e-16	1	4.285793889520e-12	6.064754845830e-16	1	false	DICPCG	1.124779811260e-12	8.529365476290e-14	1	true
11536               	DILUPBiCGStab	6.990504270820e-12	5.335443369700e-16	1	3.649089840600e-12	5.395682873210e-16	1	false	DICPCG	9.689307337690e-13	9.689307337690e-13	0	true
11537               	DILUPBiCGStab	6.557152157460e-12	4.832395713980e-16	1	3.156628394070e-12	4.121739440030e-16	1	false	DICPCG	1.528578609240e-12	1.128109001150e-13	1	true
11538               	DILUPBiCGStab	1.391410910630e-11	9.862256906140e-16	1	7.200176895850e-12	9.313483740110e-16	1	false	DICPCG	1.651216491540e-12	1.176174710920e-13	1	true
11539               	DILUPBiCGStab	9.115391591040e-12	6.577322768480e-16	1	4.908750114790e-12	6.797443877920e-16	1	false	DICPCG	1.276800837010e-12	9.522978021040e-14	1	true
11540               	DILUPBiCGStab	7.996921820750e-12	5.993971963610e-16	1	4.176004023590e-12	6.039513015450e-16	1	false	DICPCG	1.092640790690e-12	8.670957861850e-14	1	true
11541               	DILUPBiCGStab	6.275965485270e-12	4.826645467690e-16	1	3.326749414370e-12	4.954914165030e-16	1	false	DICPCG	8.874529740550e-13	8.874529740550e-13	0	true
11542               	DILUPBiCGStab	5.860294411230e-12	4.315474454410e-16	1	2.836599667150e-12	3.716331832210e-16	1	false	DICPCG	1.381331920660e-12	1.006849114340e-13	1	true
11543               	DILUPBiCGStab	1.266428456550e-11	8.990147497620e-16	1	6.545175050570e-12	8.499391880530e-16	1	false	DICPCG	1.504949176730e-12	1.094367211450e-13	1	true
11544               	DILUPBiCGStab	8.266824166680e-12	6.015435350370e-16	1	4.457402832860e-12	6.216410575160e-16	1	false	DICPCG	1.166121081810e-12	8.905067486630e-14	1	true
11545               	DILUPBiCGStab	7.267249493240e-12	5.496718876650e-16	1	3.790725530300e-12	5.504065802660e-16	1	false	DICPCG	9.997894499690e-13	9.997894499690e-13	0	true
11546               	DILUPBiCGStab	6.816990692360e-12	4.976005106460e-16	1	3.278803564030e-12	4.177385407300e-16	1	false	DICPCG	1.583765758900e-12	1.140263446270e-13	1	true
11547               	DILUPBiCGStab	1.446382866900e-11	1.020398043080e-15	1	7.486843749060e-12	9.557363326010e-16	1	false	DICPCG	1.714436550240e-12	1.230379248520e-13	1	true
11548               	DILUPBiCGStab	9.475933570580e-12	6.783400371480e-16	1	5.100353246380e-12	7.029967499890e-16	1	false	DICPCG	1.320584692640e-12	9.871884426310e-14	1	true
11549               	DILUPBiCGStab	8.312581941920e-12	6.140618485150e-16	1	4.343032380180e-12	6.156999480730e-16	1	false	DICPCG	1.127823181700e-12	8.530828125580e-14	1	true
11550               	DILUPBiCGStab	6.524298372810e-12	4.928810834780e-16	1	3.455841824720e-12	5.158504492410e-16	1	false	DICPCG	9.175443733180e-13	9.175443733180e-13	0	true
11551               	DILUPBiCGStab	6.092295901650e-12	4.402023539750e-16	1	2.946266900830e-12	3.894664624340e-16	1	false	DICPCG	1.429432131480e-12	1.077730307720e-13	1	true
11552               	DILUPBiCGStab	1.316459383850e-11	9.326962529340e-16	1	6.806004643600e-12	8.880056644500e-16	1	false	DICPCG	1.561655737720e-12	1.123532794260e-13	1	true
11553               	DILUPBiCGStab	8.593857231690e-12	6.233485362370e-16	1	4.632032904990e-12	6.447239837660e-16	1	false	DICPCG	1.210094199150e-12	9.488130861420e-14	1	true
11554               	DILUPBiCGStab	7.554131759130e-12	5.645302262370e-16	1	3.942425191390e-12	5.675393767180e-16	1	false	DICPCG	1.035193225160e-12	8.390085664950e-14	1	true
11555               	DILUPBiCGStab	5.922002086100e-12	4.539533939710e-16	1	3.140723359750e-12	4.788998548890e-16	1	false	DICPCG	8.401333195380e-13	8.401333195380e-13	0	true
11556               	DILUPBiCGStab	5.529840753560e-12	4.060701086150e-16	1	2.679534971410e-12	3.597089440660e-16	1	false	DICPCG	1.307925190020e-12	9.943831460320e-14	1	true
11557               	DILUPBiCGStab	1.195458530240e-11	8.552847871890e-16	1	6.177541899450e-12	8.058611781160e-16	1	false	DICPCG	1.432722898290e-12	1.092753738830e-13	1	true
11558               	DILUPBiCGStab	7.802465095970e-12	5.703418103230e-16	1	4.207922884090e-12	6.009255599220e-16	1	false	DICPCG	1.106804466880e-12	8.456466240730e-14	1	true
11559               	DILUPBiCGStab	6.860351555310e-12	5.226570498500e-16	1	3.578172001480e-12	5.218246243980e-16	1	false	DICPCG	9.501917336980e-13	9.501917336980e-13	0	true
11560               	DILUPBiCGStab	6.434648507750e-12	4.728728345300e-16	1	3.093925996970e-12	3.987533728650e-16	1	false	DICPCG	1.498178120880e-12	1.119488422040e-13	1	true
11561               	DILUPBiCGStab	1.365194374720e-11	9.670915723140e-16	1	7.066948682610e-12	9.114190741920e-16	1	false	DICPCG	1.619916915760e-12	1.136422607490e-13	1	true
11562               	DILUPBiCGStab	8.944866704260e-12	6.473588715860e-16	1	4.814878900400e-12	6.731881941900e-16	1	false	DICPCG	1.254297961820e-12	9.594850086260e-14	1	true
11563               	DILUPBiCGStab	7.845939112290e-12	5.920251813420e-16	1	4.098988088960e-12	5.846232483730e-16	1	false	DICPCG	1.071371855540e-12	8.245264340640e-14	1	true
11564               	DILUPBiCGStab	6.158599931490e-12	4.742842898810e-16	1	3.262543115850e-12	4.977384597570e-16	1	false	DICPCG	8.720838322960e-13	8.720838322960e-13	0	true
11565               	DILUPBiCGStab	5.750565596710e-12	4.248586814390e-16	1	2.781200976660e-12	3.740000620920e-16	1	false	DICPCG	1.357466856330e-12	1.021540888640e-13	1	true
11566               	DILUPBiCGStab	1.242582897350e-11	8.865367213030e-16	1	6.423772210260e-12	8.466567181030e-16	1	false	DICPCG	1.480867535230e-12	1.101759709310e-13	1	true
11567               	DILUPBiCGStab	8.111899267090e-12	5.938303075700e-16	1	4.372441984190e-12	6.219220314400e-16	1	false	DICPCG	1.150158267580e-12	8.993312831530e-14	1	true
11568               	DILUPBiCGStab	7.130280992960e-12	5.416245347130e-16	1	3.720913862110e-12	5.423952444890e-16	1	false	DICPCG	9.803763823340e-13	9.803763823340e-13	0	true
11569               	DILUPBiCGStab	6.688336252690e-12	4.886987314320e-16	1	3.218715377980e-12	4.161512274180e-16	1	false	DICPCG	1.555650701370e-12	1.126879206770e-13	1	true
11570               	DILUPBiCGStab	1.419198680120e-11	1.003847362810e-15	1	7.344595511820e-12	9.446654989620e-16	1	false	DICPCG	1.680479711070e-12	1.197484342530e-13	1	true
11571               	DILUPBiCGStab	9.297364884860e-12	6.707218008710e-16	1	5.006100272260e-12	6.968859818620e-16	1	false	DICPCG	1.299480294840e-12	9.716042676460e-14	1	true
11572               	DILUPBiCGStab	8.156383483120e-12	6.079123402620e-16	1	4.259797254430e-12	6.050776437400e-16	1	false	DICPCG	1.109403024170e-12	8.539675802420e-14	1	true
11573               	DILUPBiCGStab	6.401288758030e-12	4.888331689690e-16	1	3.392557569150e-12	5.088364433800e-16	1	false	DICPCG	9.023669949770e-13	9.023669949770e-13	0	true
11574               	DILUPBiCGStab	5.977308382560e-12	4.383776468350e-16	1	2.892569741230e-12	3.825086262200e-16	1	false	DICPCG	1.407616150120e-12	1.051551041870e-13	1	true
11575               	DILUPBiCGStab	1.291699001300e-11	9.225732185710e-16	1	6.676642055590e-12	8.739753873820e-16	1	false	DICPCG	1.534983830470e-12	1.135063811710e-13	1	true
11576               	DILUPBiCGStab	8.431778892370e-12	6.135738414700e-16	1	4.545735607070e-12	6.382203239560e-16	1	false	DICPCG	1.186685647890e-12	9.219333394630e-14	1	true
11577               	DILUPBiCGStab	7.412158406840e-12	5.568710846470e-16	1	3.867015522560e-12	5.546781250900e-16	1	false	DICPCG	1.019976342840e-12	8.135718800800e-14	1	true
11578               	DILUPBiCGStab	5.810423217790e-12	4.489116365100e-16	1	3.082682641980e-12	4.703635259920e-16	1	false	DICPCG	8.319697547550e-13	8.319697547550e-13	0	true
11579               	DILUPBiCGStab	5.425616083870e-12	4.005271584440e-16	1	2.630254989160e-12	3.509048744440e-16	1	false	DICPCG	1.285559389560e-12	9.924259495250e-14	1	true
11580               	DILUPBiCGStab	1.172973086080e-11	8.391103814720e-16	1	6.060034714920e-12	8.038798188790e-16	1	false	DICPCG	1.402638695610e-12	1.093207031580e-13	1	true
11581               	DILUPBiCGStab	7.655334658790e-12	5.632769552650e-16	1	4.129782849340e-12	6.048619135670e-16	1	false	DICPCG	1.087581960030e-12	8.315142749060e-14	1	true
11582               	DILUPBiCGStab	6.731163542960e-12	5.110594143990e-16	1	3.509787474800e-12	5.215758646830e-16	1	false	DICPCG	9.341788199080e-13	9.341788199080e-13	0	true
11583               	DILUPBiCGStab	6.313349950180e-12	4.605695445300e-16	1	3.034588439860e-12	3.986257232540e-16	1	false	DICPCG	1.471002884100e-12	1.089816736550e-13	1	true
11584               	DILUPBiCGStab	1.339421013000e-11	9.473347019980e-16	1	6.934335854760e-12	8.938015331130e-16	1	false	DICPCG	1.594416305480e-12	1.143962279330e-13	1	true
11585               	DILUPBiCGStab	8.776387584350e-12	6.340516655870e-16	1	4.722887536780e-12	6.590405594890e-16	1	false	DICPCG	1.232195466090e-12	9.375482117660e-14	1	true
11586               	DILUPBiCGStab	7.697958868030e-12	5.772611405920e-16	1	4.022962253580e-12	5.745534388150e-16	1	false	DICPCG	1.054400856050e-12	8.573723718300e-14	1	true
11587               	DILUPBiCGStab	6.042561737470e-12	4.659220602390e-16	1	3.200042746570e-12	4.872602031020e-16	1	false	DICPCG	8.571792891350e-13	8.571792891350e-13	0	true
11588               	DILUPBiCGStab	5.642155779500e-12	4.152013994650e-16	1	2.727667267940e-12	3.628589568220e-16	1	false	DICPCG	1.336515719810e-12	1.039968137330e-13	1	true
11589               	DILUPBiCGStab	1.219141790280e-11	8.699657023040e-16	1	6.303517372310e-12	8.396777669230e-16	1	false	DICPCG	1.460886454990e-12	1.082287250740e-13	1	true
11590               	DILUPBiCGStab	7.959161317920e-12	5.837591855460e-16	1	4.289211368100e-12	6.157425767480e-16	1	false	DICPCG	1.129697740440e-12	9.289865463300e-14	1	true
11591               	DILUPBiCGStab	6.995967376050e-12	5.310524876680e-16	1	3.651889937430e-12	5.377014576810e-16	1	false	DICPCG	9.666011039940e-13	9.666011039940e-13	0	true
11592               	DILUPBiCGStab	6.562299739310e-12	4.795201050900e-16	1	3.159150600960e-12	4.108085708450e-16	1	false	DICPCG	1.528043069170e-12	1.109252298340e-13	1	true
11593               	DILUPBiCGStab	1.392510209280e-11	9.890163213230e-16	1	7.205596930810e-12	9.318553555010e-16	1	false	DICPCG	1.654273577240e-12	1.213663866300e-13	1	true
11594               	DILUPBiCGStab	9.122554057000e-12	6.609891461040e-16	1	4.912516055240e-12	6.806026654590e-16	1	false	DICPCG	1.275553847550e-12	9.449861874790e-14	1	true
11595               	DILUPBiCGStab	8.003375889740e-12	5.954298843620e-16	1	4.179261792720e-12	5.933354587360e-16	1	false	DICPCG	1.090870451620e-12	8.468213638980e-14	1	true
11596               	DILUPBiCGStab	6.281108836420e-12	4.778860828720e-16	1	3.329528184600e-12	4.943392785200e-16	1	false	DICPCG	8.882411115530e-13	8.882411115530e-13	0	true
11597               	DILUPBiCGStab	5.865090743370e-12	4.278985777920e-16	1	2.838994794570e-12	3.760567290110e-16	1	false	DICPCG	1.382036455560e-12	1.029905520350e-13	1	true
11598               	DILUPBiCGStab	1.267450167800e-11	8.975058940150e-16	1	6.550457761750e-12	8.573279373200e-16	1	false	DICPCG	1.507632292960e-12	1.097022408210e-13	1	true
11599               	DILUPBiCGStab	8.273427621320e-12	5.999995539240e-16	1	4.461608265220e-12	6.375258893120e-16	1	false	DICPCG	1.167593162840e-12	9.111318323300e-14	1	true
11600               	DILUPBiCGStab	7.273065506370e-12	5.488749245930e-16	1	3.793823725120e-12	5.628993412390e-16	1	false	DICPCG	9.999652698140e-13	9.999652698140e-13	0	true
11601               	DILUPBiCGStab	6.822497165870e-12	4.941742820710e-16	1	3.281465596990e-12	4.327800254600e-16	1	false	DICPCG	1.582815363530e-12	1.121965487620e-13	1	true
11602               	DILUPBiCGStab	1.447534343900e-11	1.020558679870e-15	1	7.493056041190e-12	9.686898465210e-16	1	false	DICPCG	1.716794326330e-12	1.242008991030e-13	1	true
11603               	DILUPBiCGStab	9.483579030770e-12	6.786977885330e-16	1	5.104731836840e-12	7.038161137380e-16	1	false	DICPCG	1.319922824040e-12	9.892492224240e-14	1	true
11604               	DILUPBiCGStab	8.319322062740e-12	6.168839987960e-16	1	4.346124035190e-12	6.108008319380e-16	1	false	DICPCG	1.131607790100e-12	8.973572208540e-14	1	true
11605               	DILUPBiCGStab	6.529447128680e-12	4.980567769200e-16	1	3.458758060590e-12	5.147780649340e-16	1	false	DICPCG	9.178807094360e-13	9.178807094360e-13	0	true
11606               	DILUPBiCGStab	6.097151386240e-12	4.487685185220e-16	1	2.948721993100e-12	3.871291963660e-16	1	false	DICPCG	1.431297374170e-12	1.054916244270e-13	1	true
11607               	DILUPBiCGStab	1.317510168080e-11	9.331507034470e-16	1	6.811084170070e-12	8.774654433200e-16	1	false	DICPCG	1.564794051420e-12	1.146139788650e-13	1	true
11608               	DILUPBiCGStab	8.600672583150e-12	6.247166893820e-16	1	4.635542155570e-12	6.451527864980e-16	1	false	DICPCG	1.210360407050e-12	9.450973307260e-14	1	true
11609               	DILUPBiCGStab	7.560004412990e-12	5.660685081730e-16	1	3.945579666500e-12	5.663413477680e-16	1	false	DICPCG	1.037322912050e-12	8.490941817580e-14	1	true
11610               	DILUPBiCGStab	5.926704303510e-12	4.576669113140e-16	1	3.143454429280e-12	4.769058715590e-16	1	false	DICPCG	8.422714566580e-13	8.422714566580e-13	0	true
11611               	DILUPBiCGStab	5.534254943720e-12	4.112905547910e-16	1	2.681833487580e-12	3.530399235260e-16	1	false	DICPCG	1.311887686930e-12	9.997425023530e-14	1	true
11612               	DILUPBiCGStab	1.196402080240e-11	8.574831982510e-16	1	6.182605315610e-12	8.199381759880e-16	1	false	DICPCG	1.429035696950e-12	1.064756890650e-13	1	true
11613               	DILUPBiCGStab	7.808393614320e-12	5.710059633730e-16	1	4.211340704020e-12	6.003276581460e-16	1	false	DICPCG	1.109291320600e-12	8.779558620370e-14	1	true
11614               	DILUPBiCGStab	6.865544453790e-12	5.263554322610e-16	1	3.581178086550e-12	5.229882863500e-16	1	false	DICPCG	9.519970583510e-13	9.519970583510e-13	0	true
11615               	DILUPBiCGStab	6.439379621280e-12	4.754181512900e-16	1	3.096581383340e-12	3.976091262840e-16	1	false	DICPCG	1.500450220720e-12	1.108785044430e-13	1	true
11616               	DILUPBiCGStab	1.366166226990e-11	9.661263694490e-16	1	7.071850215760e-12	9.110430668410e-16	1	false	DICPCG	1.623857200570e-12	1.166616031650e-13	1	true
11617               	DILUPBiCGStab	8.951112762530e-12	6.474297650360e-16	1	4.818005357850e-12	6.701792942450e-16	1	false	DICPCG	1.255597089210e-12	9.638275326090e-14	1	true
11618               	DILUPBiCGStab	7.851734931480e-12	5.880475498590e-16	1	4.102449624660e-12	5.811381204200e-16	1	false	DICPCG	1.071906265680e-12	8.359812731590e-14	1	true
